Depth,Dense,Res,Ng,Cal,sTime,Temp,SP,FD3019g,Gamma
78.95,2.41,24.05,12.05,137.49,589.44,17.56,-110.07,18.77,2.56
79,2.42,24.45,12.56,137.53,610.05,17.56,-109.93,15.99,2.18
79.05,2.42,24.86,12.72,137.51,625.9,17.56,-110.09,12.95,1.77
79.1,2.42,25.27,12.86,137.47,627.59,17.56,-110.44,10.79,1.47
79.15,2.42,25.74,12.92,137.32,620.9,17.56,-110.82,10.15,1.39
79.2,2.42,26.23,13.36,137.11,608.7,17.56,-111.08,10.79,1.47
79.25,2.42,26.72,13.85,136.81,600.92,17.56,-111.14,12.39,1.69
79.3,2.42,27.1,14.84,136.49,599.52,17.56,-111.1,13.84,1.89
79.35,2.43,27.29,15.14,136.24,604.69,17.56,-111.1,14.24,1.94
79.4,2.44,27.18,15.4,136.03,614.04,17.56,-111.28,13.82,1.89
79.45,2.44,26.86,15.51,135.94,624.55,17.56,-111.64,13.01,1.78
79.5,2.45,26.48,15.58,135.97,633.92,17.56,-112.15,13.77,1.88
79.55,2.45,26.14,15.62,136.22,643.69,17.56,-112.75,16.16,2.21
79.6,2.45,25.91,14.84,136.81,648.32,17.56,-113.47,20.18,2.75
79.65,2.45,25.85,14.49,137.6,647.6,17.56,-114.28,24.07,3.29
79.7,2.44,26.15,14.07,138.5,637.18,17.56,-115.07,26.65,3.64
79.75,2.44,26.73,14.11,139.37,628.16,17.56,-115.62,26.94,3.68
79.8,2.44,27.48,13.64,140.17,626.87,17.56,-115.83,25.32,3.46
79.85,2.44,28.3,13.15,140.77,634.81,17.56,-115.66,22.65,3.09
79.9,2.44,29.06,12.16,141.27,641.73,17.56,-115.19,20.19,2.76
79.95,2.44,29.74,11.66,141.71,636.51,17.56,-114.5,18.37,2.51
80,2.43,30.12,11.16,142.12,621.85,17.56,-113.73,17.31,2.36
80.05,2.43,30.03,10.77,142.52,608.87,17.56,-113.13,17.14,2.34
80.1,2.42,29.39,10.19,142.99,603.14,17.56,-112.91,17.89,2.44
80.15,2.42,28.13,9.59,143.6,602.4,17.56,-113.19,19.41,2.65
80.2,2.41,26.57,9.76,144.17,595.51,17.56,-113.84,20.46,2.79
80.25,2.41,24.91,9.87,144.55,583.58,17.56,-114.58,19.97,2.73
80.3,2.41,23.38,10.13,144.6,569.82,17.56,-115.06,17.89,2.44
80.35,2.41,22.11,9.8,144.24,558.88,17.56,-115.08,14.97,2.04
80.4,2.41,21.18,9.79,143.65,551.94,17.56,-114.55,12.77,1.74
80.45,2.4,20.75,9.72,142.75,547.16,17.56,-113.57,11.95,1.63
80.5,2.4,20.68,9.9,141.61,545.22,17.56,-112.23,12.54,1.71
80.55,2.41,20.82,9.72,140.13,545.28,17.56,-110.79,13.7,1.87
80.6,2.41,20.96,9.53,138.45,546.9,17.56,-109.47,14.65,2
80.65,2.42,21.12,9.45,136.63,548.84,17.56,-108.59,15.27,2.08
80.7,2.42,21.37,9.6,134.9,550.75,17.56,-108.24,15.58,2.13
80.75,2.43,21.75,9.81,133.39,552.32,17.56,-108.36,15.77,2.15
80.8,2.44,22.19,9.88,132.21,553.61,17.56,-108.71,15.87,2.17
80.85,2.45,22.67,9.94,131.28,555.19,17.56,-109.07,15.93,2.17
80.9,2.46,23.36,9.96,130.54,557.16,17.56,-109.34,15.96,2.18
80.95,2.47,24.42,9.78,129.9,559.67,17.56,-109.61,16.38,2.24
81,2.48,25.92,9.75,129.22,562.37,17.56,-110.06,17.47,2.38
81.05,2.49,27.38,9.71,128.51,564.81,17.56,-110.74,19.17,2.62
81.1,2.5,28.53,10.09,127.84,567.04,17.56,-111.57,21.33,2.91
81.15,2.51,29.12,10.36,127.25,569.37,17.56,-112.3,23.3,3.18
81.2,2.51,29.23,11.49,126.69,573.28,17.56,-112.76,24.53,3.35
81.25,2.51,28.94,12.77,126.19,579.33,17.56,-112.84,23.97,3.27
81.3,2.51,28.34,14.25,125.71,587.32,17.56,-112.64,21.9,2.99
81.35,2.51,27.7,15,125.38,596.73,17.56,-112.26,19.57,2.67
81.4,2.51,27.07,15.65,125.13,605.81,17.56,-111.8,17.89,2.44
81.45,2.49,26.42,16.13,125.02,614.31,17.56,-111.36,17.09,2.33
81.5,2.48,25.65,16.56,124.94,622.82,17.56,-111.04,16.4,2.24
81.55,2.47,24.81,17.14,124.99,631.83,17.56,-110.97,15.3,2.09
81.6,2.47,24.18,17.74,125.03,641.33,17.56,-111.23,13.74,1.88
81.65,2.47,23.96,18.58,125.05,650.03,17.56,-111.84,12.21,1.67
81.7,2.47,24.26,18.66,125.02,657.27,17.56,-112.7,11.99,1.64
81.75,2.46,25.04,18.65,125.06,662.46,17.56,-113.66,13.24,1.81
81.8,2.46,26.16,17.66,125.28,664.95,17.56,-114.47,16.25,2.22
81.85,2.46,27.42,16.86,125.6,665.48,17.56,-114.9,19.9,2.72
81.9,2.46,28.49,15.91,125.93,664.49,17.56,-114.88,23.23,3.17
81.95,2.46,29.38,15.75,126.2,662.59,17.56,-114.49,25.23,3.44
82,2.47,30.3,15.53,126.45,659.02,17.56,-113.93,25.49,3.48
82.05,2.48,31.36,15.66,126.6,653.72,17.56,-113.23,24.94,3.4
82.1,2.49,32.3,15.64,126.63,646.95,17.56,-112.24,23.69,3.23
82.15,2.5,32.42,16.06,126.54,640.13,17.56,-110.81,22.13,3.02
82.2,2.5,31.7,15.54,126.52,634.62,17.56,-109,20.16,2.75
82.25,2.49,30.23,14.92,126.59,630.75,17.56,-107.18,18.46,2.52
82.3,2.49,28.75,14.29,126.83,628.27,17.56,-105.73,17.32,2.36
82.35,2.49,27.64,14.44,127.02,625.81,17.56,-104.95,16.36,2.23
82.4,2.48,27.34,14.75,127.41,623.42,17.56,-104.92,15.14,2.07
82.45,2.48,27.72,14.44,128.24,622.04,17.56,-105.53,13.9,1.9
82.5,2.47,28.53,14.04,129.77,624.09,17.56,-106.59,13.41,1.83
82.55,2.46,29.44,13.1,131.35,629.43,17.56,-107.82,14.06,1.92
82.6,2.46,30.09,12.43,132.47,637.3,17.56,-109.05,15.69,2.14
82.65,2.44,30.38,11.7,132.65,646.35,17.56,-110.18,17.35,2.37
82.7,2.43,30.23,11.23,132.33,655.33,17.56,-111.22,18.61,2.54
82.75,2.41,29.77,10.59,131.82,664.34,17.56,-112.21,18.59,2.54
82.8,2.4,29.07,9.96,131.47,673.33,17.56,-113.05,18.04,2.46
82.85,2.38,28.26,9.91,131.21,681.53,17.56,-113.67,16.73,2.28
82.9,2.38,27.54,9.78,130.83,687.57,17.56,-114.01,15.35,2.1
82.95,2.38,27.13,9.74,130.03,689.22,17.56,-114.27,14.02,1.91
83,2.38,27.27,9.1,128.95,686.76,17.56,-114.64,13.47,1.84
83.05,2.38,27.89,8.77,127.73,682.4,17.56,-115.31,13.9,1.9
83.1,2.39,28.81,8.77,126.6,678.23,17.56,-116.2,14.67,2
83.15,2.39,29.68,9.71,125.6,675.93,17.56,-117.05,15.31,2.09
83.2,2.4,30.35,10.9,124.78,674.03,17.56,-117.62,15.2,2.07
83.25,2.41,30.64,11.52,124.19,671.19,17.56,-117.74,14.5,1.98
83.3,2.42,30.63,11.68,123.82,665.45,17.56,-117.3,13.54,1.85
83.35,2.44,30.35,12.04,123.63,657.93,17.56,-116.24,12.21,1.67
83.4,2.45,30.09,12.75,123.47,650.07,17.56,-114.66,10.55,1.44
83.45,2.45,29.94,13.16,123.31,644.2,17.56,-112.75,7.75,1.06
83.5,2.46,29.81,13.18,122.98,639.66,17.56,-110.85,5.86,0.8
83.55,2.46,29.49,13.07,122.53,635.77,17.56,-109.33,5.12,0.7
83.6,2.46,28.8,13.05,121.93,631.49,17.56,-108.44,6.4,0.87
83.65,2.46,28.11,13.02,121.36,625.85,17.56,-108.27,8.3,1.13
83.7,2.45,27.7,13.02,120.86,619.67,17.56,-108.58,10.54,1.44
83.75,2.45,27.98,12.61,120.52,613.5,17.56,-109.02,12.97,1.77
83.8,2.44,28.86,12.52,120.35,608.63,17.56,-109.33,15.3,2.09
83.85,2.43,30.45,12.43,120.29,605.03,17.56,-109.45,17.05,2.33
83.9,2.43,32.28,12.19,120.34,602.93,17.56,-109.49,17.27,2.36
83.95,2.42,33.92,10.92,120.42,602.39,17.59,-109.53,16.07,2.19
84,2.42,34.81,9.42,120.62,602.67,17.56,-109.61,14.67,2
84.05,2.42,35.07,8.67,120.86,603.61,17.59,-109.72,14.35,1.96
84.1,2.42,34.97,8.62,121.17,605.06,17.56,-109.98,14.8,2.02
84.15,2.42,34.69,8.86,121.45,606.93,17.59,-110.5,14.63,2
84.2,2.42,34.19,9.5,121.7,609.2,17.56,-111.3,13.09,1.79
84.25,2.42,33.27,10.07,121.86,612.63,17.56,-112.12,9.94,1.36
84.3,2.42,31.99,10.71,121.89,617.37,17.56,-112.74,6.61,0.9
84.35,2.43,30.3,11.16,121.93,622.8,17.56,-112.95,4.11,0.56
84.4,2.43,28.57,11.77,121.9,627.23,17.59,-112.83,3.34,0.46
84.45,2.45,27.03,12.79,121.9,629.41,17.56,-112.58,4.09,0.56
84.5,2.45,26.27,13.51,121.85,629.13,17.56,-112.43,5.29,0.72
84.55,2.46,26.33,14.46,121.8,626.91,17.59,-112.47,6.08,0.83
84.6,2.45,27.28,14.59,121.69,624.61,17.59,-112.56,5.67,0.77
84.65,2.45,29.03,14.61,121.57,622.9,17.59,-112.51,4.35,0.59
84.7,2.45,31.12,14.24,121.44,622.1,17.59,-112.14,3.2,0.44
84.75,2.45,33.14,13.77,121.34,621,17.59,-111.51,3.11,0.42
84.8,2.44,34.45,13.2,121.21,619.02,17.59,-110.87,4.26,0.58
84.85,2.44,35.08,12.8,121.07,616,17.59,-110.52,5.68,0.78
84.9,2.44,34.97,12.6,120.84,613.01,17.59,-110.58,7.19,0.98
84.95,2.44,34.4,12.48,120.54,611.4,17.59,-110.94,8.97,1.22
85,2.44,33.22,12.42,120.26,611.48,17.59,-111.37,12.03,1.64
85.05,2.44,31.61,12.38,120.32,613.18,17.59,-111.68,15.6,2.13
85.1,2.44,29.66,12.16,120.99,616.13,17.59,-111.78,18.93,2.58
85.15,2.45,27.91,11.71,122.47,619.86,17.59,-111.63,21.11,2.88
85.2,2.46,26.5,11.17,124.23,623.8,17.59,-111.26,21.21,2.9
85.25,2.47,25.45,10.98,125.67,627.33,17.59,-110.74,19.66,2.68
85.3,2.47,24.64,10.83,126.31,631.03,17.56,-110.18,16.97,2.32
85.35,2.47,23.95,10.76,126.2,634.67,17.59,-109.68,15.33,2.09
85.4,2.47,23.48,10.52,125.77,638.54,17.56,-109.31,15.46,2.11
85.45,2.47,23.16,10.26,125.35,642.64,17.59,-109.09,16.76,2.29
85.5,2.46,23.15,9.96,125.32,647.04,17.59,-109.05,18.04,2.46
85.55,2.44,23.49,9.24,125.8,651.54,17.59,-109.13,17.96,2.45
85.6,2.43,24.4,8.44,126.96,655.91,17.59,-109.2,17.4,2.38
85.65,2.41,25.78,7.74,129.15,659.89,17.59,-109.1,17.07,2.33
85.7,2.39,27.53,7.64,131.77,663.36,17.59,-108.75,17.9,2.44
85.75,2.38,29.08,7.67,133.71,666.05,17.59,-108.17,19.59,2.67
85.8,2.37,30.23,8.46,134.14,668.48,17.59,-107.57,21.3,2.91
85.85,2.37,30.81,9.23,133.5,670.51,17.59,-107.16,22.58,3.08
85.9,2.37,30.99,10.34,132.88,672,17.59,-107.09,23.18,3.16
85.95,2.38,30.86,10.91,132.81,672.1,17.59,-107.31,22.35,3.05
86,2.4,30.49,11.45,133.34,670.82,17.59,-107.72,19.91,2.72
86.05,2.42,29.91,11.67,133.65,667.58,17.59,-108.17,16.05,2.19
86.1,2.45,29.09,11.83,133.06,662.48,17.59,-108.58,12.79,1.75
86.15,2.47,28.05,11.9,131.76,655.81,17.59,-108.78,11.17,1.52
86.2,2.5,26.97,11.75,130.41,648.66,17.59,-108.71,11.39,1.55
86.25,2.52,26.24,11.53,129.88,642.49,17.59,-108.29,13.11,1.79
86.3,2.52,26.09,11.06,130.21,638.23,17.59,-107.64,16.1,2.2
86.35,2.53,27,10.72,131.28,636.35,17.59,-106.94,19.44,2.65
86.4,2.52,28.89,10.35,132.36,636.72,17.59,-106.44,22.91,3.13
86.45,2.5,32.06,10.01,132.84,639.01,17.59,-106.33,24.67,3.37
86.5,2.47,35.83,9.67,132.62,642.35,17.59,-106.65,24.52,3.35
86.55,2.45,39.95,8.94,132,646.47,17.59,-107.25,21.84,2.98
86.6,2.43,43.94,8.32,131.52,651.56,17.59,-107.88,18.67,2.55
86.65,2.41,48.57,7.85,131.53,659.01,17.59,-108.25,16.7,2.28
86.7,2.38,53.47,7.84,132.05,669.92,17.59,-108.11,16.08,2.19
86.75,2.36,57.84,7.94,132.78,682.78,17.59,-107.38,15.76,2.15
86.8,2.35,60.23,8.35,133.52,696.54,17.59,-106.19,14.77,2.02
86.85,2.34,60.15,8.66,134.17,704.46,17.59,-104.83,13.3,1.82
86.9,2.35,57.95,9,134.62,706.4,17.59,-103.61,12.21,1.67
86.95,2.36,53.82,8.93,134.8,699.97,17.59,-102.74,12.1,1.65
87,2.38,49.1,9.39,134.26,691.28,17.59,-102.36,13.06,1.78
87.05,2.39,44.49,9.86,132.68,681.25,17.59,-102.55,14.23,1.94
87.1,2.4,41.39,10.65,129.23,671.91,17.59,-103.23,14.66,2
87.15,2.41,39.77,11.7,124.81,663.23,17.59,-104.21,13.78,1.88
87.2,2.41,39.3,12.87,120.44,655.23,17.59,-105.22,12.29,1.68
87.25,2.43,39.33,13.92,117.66,648.89,17.59,-106.1,11.41,1.56
87.3,2.44,39.45,14.96,116.41,644.62,17.59,-106.81,12.14,1.66
87.35,2.45,39.75,15.97,116.36,642.9,17.59,-107.43,14.51,1.98
87.4,2.45,39.86,16.99,117.03,643.51,17.59,-108.04,18.13,2.47
87.45,2.44,39.27,17.59,118.17,646.08,17.59,-108.64,21.73,2.97
87.5,2.43,37.88,17.72,119.24,649.52,17.59,-109.11,23.57,3.22
87.55,2.42,36.19,17.66,119.82,653.12,17.59,-109.31,23.06,3.15
87.6,2.42,35.09,17.28,119.88,656.13,17.59,-109.1,21.13,2.88
87.65,2.42,34.68,17.19,119.79,658.65,17.59,-108.49,19.24,2.63
87.7,2.42,34.76,17.09,119.87,660.16,17.59,-107.62,18.67,2.55
87.75,2.42,35,16.86,120.31,659.96,17.59,-106.66,19.78,2.7
87.8,2.41,35.25,16.39,120.82,656.82,17.59,-105.84,22.09,3.02
87.85,2.4,35.4,15.85,121.28,651.76,17.59,-105.26,23.97,3.27
87.9,2.39,35.24,14.85,121.51,645.72,17.59,-104.98,24.21,3.3
87.95,2.38,34.87,14.14,121.78,641.29,17.59,-104.92,23.04,3.14
88,2.39,34.43,13.4,122.06,638.8,17.59,-104.95,20.85,2.85
88.05,2.39,34.15,13.11,122.31,638.22,17.59,-104.89,18.98,2.59
88.1,2.39,34,12.7,122.5,638.4,17.59,-104.65,17.57,2.4
88.15,2.39,33.97,12.36,122.72,638.33,17.59,-104.35,16.91,2.31
88.2,2.39,34.04,11.81,122.89,638.35,17.59,-104.2,17.1,2.33
88.25,2.39,34.32,11.24,123.01,639.73,17.59,-104.35,17.6,2.4
88.3,2.39,35.08,10.61,123.07,645.42,17.59,-104.77,18.54,2.53
88.35,2.4,36.35,10.57,122.97,654.03,17.59,-105.25,19.03,2.6
88.4,2.42,37.88,10.84,122.79,664.29,17.59,-105.56,20.11,2.75
88.45,2.43,38.7,11.28,122.51,672.66,17.59,-105.55,21.63,2.95
88.5,2.44,38.51,11.62,122.38,679.39,17.59,-105.28,23.75,3.24
88.55,2.45,37.22,11.18,122.38,684.61,17.59,-104.88,25.48,3.48
88.6,2.45,35.72,10.56,122.53,689.4,17.59,-104.49,26.25,3.58
88.65,2.46,34.33,10.15,122.7,694.2,17.59,-104.19,26.34,3.6
88.7,2.47,33.35,10.34,122.67,698.12,17.59,-103.95,26.72,3.65
88.75,2.48,32.56,10.7,122.48,700.07,17.59,-103.7,28.01,3.82
88.8,2.49,31.96,11.01,122.17,698.64,17.59,-103.32,29.15,3.98
88.85,2.49,31.46,11.34,121.93,694.54,17.59,-102.73,28.83,3.94
88.9,2.49,30.94,11.67,121.82,688.44,17.59,-101.85,25.8,3.52
88.95,2.48,30.34,11.8,121.8,681,17.59,-100.74,22.33,3.05
89,2.47,29.86,11.89,121.82,672.89,17.59,-99.61,19.62,2.68
89.05,2.47,29.82,11.94,121.86,664.18,17.59,-98.67,20.19,2.76
89.1,2.47,30.6,11.97,121.92,655.41,17.59,-98.06,22.16,3.02
89.15,2.46,32.05,12.18,121.98,647.72,17.59,-97.75,24.67,3.37
89.2,2.45,33.97,12.43,122,642.23,17.59,-97.69,25.77,3.52
89.25,2.44,35.73,12.52,122.02,640.39,17.59,-97.81,25.69,3.51
89.3,2.43,37.15,12.39,122.12,640.32,17.63,-98.03,25.09,3.42
89.35,2.41,37.9,12.18,122.41,641.34,17.59,-98.17,24.56,3.35
89.4,2.39,38.04,12.12,123.24,641.93,17.63,-98.14,23.93,3.27
89.45,2.38,37.91,12.06,124.58,643.26,17.63,-97.93,22.9,3.13
89.5,2.36,37.9,11.44,126.08,650.44,17.59,-97.81,21.37,2.92
89.55,2.34,38.26,10.7,126.64,660.94,17.63,-98.02,20.05,2.74
89.6,2.33,38.94,9.83,125.99,675.28,17.63,-98.76,19.68,2.69
89.65,2.32,39.86,9.51,124.15,684.34,17.63,-99.92,20.55,2.81
89.7,2.31,41.03,9.27,122.19,690.42,17.63,-101.23,22.45,3.06
89.75,2.31,42.09,9.35,120.54,687.65,17.63,-102.4,23.8,3.25
89.8,2.31,42.85,9.32,119.55,679.42,17.63,-103.27,24.05,3.28
89.85,2.31,42.96,9.34,118.94,664.41,17.63,-103.81,22.17,3.03
89.9,2.33,42.54,9.53,118.53,650.37,17.63,-104.02,20.04,2.74
89.95,2.34,41.57,10.17,118.24,637.56,17.63,-103.9,18.04,2.46
90,2.36,40.42,10.94,118.05,627.58,17.63,-103.58,17.22,2.35
90.05,2.4,39.35,11.42,118,616.43,17.63,-103.22,16.65,2.27
90.1,2.43,38.71,12.07,118.04,601,17.63,-103.02,15.77,2.15
90.15,2.46,38.53,12.7,118.21,587.89,17.63,-103.08,14.69,2.01
90.2,2.46,38.76,13.35,118.52,578.98,17.63,-103.41,13.49,1.84
90.25,2.46,39.48,13.61,118.98,590.17,17.63,-103.92,13.44,1.83
90.3,2.46,40.47,13.59,119.71,609.03,17.63,-104.5,13.99,1.91
90.35,2.45,41.64,13.44,120.61,633.64,17.63,-105.03,14.78,2.02
90.4,2.45,42.34,13.81,121.65,640.13,17.63,-105.4,15.05,2.05
90.45,2.45,42.57,14.65,122.57,638.15,17.63,-105.49,14.47,1.98
90.5,2.44,42.24,15.69,123.44,626.86,17.63,-105.19,13.1,1.79
90.55,2.43,41.94,16.27,124.29,620.8,17.63,-104.52,11.31,1.54
90.6,2.41,41.73,16.79,125.53,617.13,17.63,-103.58,9.88,1.35
90.65,2.38,41.92,17.21,127.27,619.39,17.63,-102.56,9.04,1.23
90.7,2.36,42.08,17.6,129.6,627.9,17.63,-101.5,9.79,1.34
90.75,2.35,42.14,18.16,131.35,647.46,17.63,-100.41,11.77,1.61
90.8,2.35,41.6,18.75,131.32,672.47,17.63,-99.26,15.51,2.12
90.85,2.35,40.68,19.38,129.58,700.99,17.63,-98.18,18.66,2.55
90.9,2.35,39.41,19.63,127.18,716.09,17.63,-97.41,20.03,2.73
90.95,2.35,38.13,19.8,125.42,721.81,17.63,-97.23,19.14,2.61
91,2.35,36.68,19.49,124.28,712.78,17.63,-97.71,16.83,2.3
91.05,2.35,35.07,18.26,123.61,700.52,17.63,-98.81,16.19,2.21
91.1,2.36,33.03,16.75,123.2,685.66,17.63,-100.28,17.41,2.38
91.15,2.36,30.7,15,123.03,673.24,17.63,-101.89,20.72,2.83
91.2,2.35,28.03,13.75,123.05,663.38,17.63,-103.42,23.03,3.14
91.25,2.35,25.27,12.55,123.33,655.92,17.63,-104.73,23.35,3.19
91.3,2.35,22.54,11.86,123.75,652.66,17.63,-105.71,21.08,2.88
91.35,2.34,20.26,10.68,124.28,654.32,17.63,-106.28,18.09,2.47
91.4,2.34,18.55,9.31,124.74,658.6,17.63,-106.44,15.43,2.11
91.45,2.33,17.55,7.8,125.21,661.98,17.63,-106.29,14.3,1.95
91.5,2.31,17.04,7.22,125.57,658.12,17.63,-105.95,14.55,1.99
91.55,2.3,16.85,7,125.91,652.82,17.63,-105.48,15.77,2.15
91.6,2.29,16.77,7.05,126.23,646.79,17.63,-104.92,17.06,2.33
91.65,2.28,16.67,7.21,126.63,646.12,17.67,-104.39,17.97,2.45
91.7,2.27,16.42,8.05,127.13,646.38,17.67,-104.05,17.81,2.43
91.75,2.27,16.07,9.05,127.71,646.9,17.63,-104.03,17.36,2.37
91.8,2.27,15.63,9.82,128.19,646.46,17.63,-104.25,16.63,2.27
91.85,2.28,15.2,9.57,128.58,645.27,17.67,-104.54,16.4,2.24
91.9,2.28,14.81,9.08,128.8,644.15,17.67,-104.74,16.21,2.21
91.95,2.28,14.5,8.53,129.01,643.68,17.63,-104.88,15.52,2.12
92,2.29,14.31,8.72,129.14,643.77,17.67,-105.05,14.15,1.93
92.05,2.29,14.24,9.25,129.25,643.29,17.67,-105.33,12.13,1.66
92.1,2.3,14.3,9.99,129.3,641.21,17.67,-105.68,10.46,1.43
92.15,2.3,14.47,10.25,129.33,637.7,17.67,-105.99,9.32,1.27
92.2,2.3,14.74,10.05,129.35,633.18,17.67,-106.11,8.76,1.2
92.25,2.3,15.06,9.66,129.36,632.38,17.67,-105.95,8.41,1.15
92.3,2.3,15.35,8.94,129.36,639.51,17.67,-105.6,8.23,1.12
92.35,2.3,15.59,8.32,129.37,653.18,17.67,-105.3,8.13,1.11
92.4,2.3,15.76,7.65,129.37,666.54,17.67,-105.27,8.07,1.1
92.45,2.3,15.87,7.4,129.37,667.94,17.67,-105.64,8.24,1.12
92.5,2.29,15.91,7.61,129.37,656.9,17.67,-106.41,8.86,1.21
92.55,2.29,15.88,8,129.33,641.77,17.67,-107.55,10.62,1.45
92.6,2.29,15.8,8.32,129.18,629.73,17.67,-109.03,13.5,1.84
92.65,2.29,15.7,8.07,128.97,623.9,17.67,-110.73,16.62,2.27
92.7,2.29,15.58,7.68,128.76,619.13,17.67,-112.45,17.82,2.43
92.75,2.29,15.42,7.55,128.59,615.01,17.67,-113.85,16.49,2.25
92.8,2.29,15.2,7.65,128.47,611.43,17.67,-114.63,12.86,1.76
92.85,2.3,15.01,7.84,128.37,608.89,17.67,-114.58,9.47,1.29
92.9,2.3,14.89,7.9,128.32,608.86,17.67,-113.72,7.47,1.02
92.95,2.3,14.89,8.55,128.29,610.75,17.67,-112.29,7.19,0.98
93,2.3,14.99,9.29,128.28,614.12,17.67,-110.77,7.53,1.03
93.05,2.3,15.11,10.37,128.23,618.78,17.67,-109.59,7.74,1.06
93.1,2.3,15.19,11.13,128.17,624.18,17.67,-109.05,7.86,1.07
93.15,2.3,15.18,11.9,128.1,630.19,17.67,-109.14,7.92,1.08
93.2,2.3,15.06,12.41,128.08,635.87,17.67,-109.6,7.96,1.09
93.25,2.3,14.86,12.86,128.06,641.81,17.67,-110.1,7.98,1.09
93.3,2.29,14.62,13.65,128.05,647.14,17.67,-110.39,7.99,1.09
93.35,2.29,14.42,14.5,128.09,651.99,17.67,-110.38,7.99,1.09
93.4,2.29,14.29,15.63,128.14,655.43,17.67,-110.07,8.8,1.2
93.45,2.28,14.28,16.43,128.2,658.08,17.67,-109.62,10.96,1.5
93.5,2.28,14.35,17.21,128.23,659.9,17.67,-109.21,14.35,1.96
93.55,2.28,14.52,17.33,128.33,661.6,17.67,-109.06,16.66,2.27
93.6,2.28,14.74,17.31,128.49,663.1,17.67,-109.23,16.6,2.27
93.65,2.28,14.95,17.13,128.81,664.54,17.67,-109.58,14.65,2
93.7,2.28,15.08,16.49,129.22,665.53,17.67,-109.84,12.25,1.67
93.75,2.28,15.12,15.92,129.72,666.21,17.67,-109.81,10.58,1.44
93.8,2.27,15.07,15.28,130.12,666.55,17.67,-109.47,8.77,1.2
93.85,2.27,14.95,15.04,130.34,666.55,17.67,-108.95,7.07,0.97
93.9,2.26,14.8,14.47,130.42,666.22,17.67,-108.39,4.97,0.68
93.95,2.25,14.66,13.7,130.44,665.56,17.67,-107.78,4.01,0.55
94,2.26,14.58,13.03,130.46,664.96,17.67,-107.15,4.8,0.66
94.05,2.26,14.54,12.35,130.47,664.5,17.67,-106.61,7.16,0.98
94.1,2.26,14.56,11.48,130.47,664.09,17.67,-106.39,9.99,1.36
94.15,2.25,14.64,10.56,130.48,663.52,17.67,-106.68,12.23,1.67
94.2,2.24,14.75,9.81,130.48,663.12,17.67,-107.46,13.24,1.81
94.25,2.24,14.86,9.88,130.48,662.93,17.67,-108.6,13.3,1.82
94.3,2.23,14.96,10.14,130.48,662.81,17.67,-109.79,12.91,1.76
94.35,2.23,15,10.6,130.48,661.55,17.67,-110.77,13.24,1.81
94.4,2.24,15.01,10.55,130.48,657.87,17.67,-111.4,14.03,1.92
94.45,2.24,15.01,10.23,130.52,652.08,17.67,-111.72,14.65,2
94.5,2.25,15.03,9.76,130.58,645.39,17.67,-111.91,14.34,1.96
94.55,2.25,15.11,9.8,130.64,640.1,17.67,-112.04,13.6,1.86
94.6,2.25,15.18,10.11,130.71,636.5,17.67,-112.07,12.79,1.75
94.65,2.26,15.27,10.58,130.82,634.32,17.67,-111.88,13.08,1.79
94.7,2.27,15.32,10.94,131.04,632.36,17.67,-111.45,13.77,1.88
94.75,2.28,15.36,11.1,131.24,636.74,17.67,-110.87,14.17,1.93
94.8,2.28,15.36,11.21,131.41,648.62,17.67,-110.29,13.59,1.86
94.85,2.28,15.32,10.66,131.53,665.47,17.67,-109.8,11.95,1.63
94.9,2.28,15.27,9.77,131.63,677.22,17.67,-109.37,10.51,1.43
94.95,2.27,15.24,8.49,131.72,677.54,17.71,-108.98,9.29,1.27
95,2.27,15.36,7.45,131.76,669.95,17.67,-108.63,8.76,1.2
95.05,2.26,15.63,6.79,131.78,659.5,17.71,-108.42,8.41,1.15
95.1,2.26,16.12,6.05,131.79,651.89,17.67,-108.34,8.23,1.12
95.15,2.26,16.74,5.37,131.8,647.08,17.71,-108.38,8.13,1.11
95.2,2.27,17.41,5.08,131.85,644.19,17.71,-108.45,8.27,1.13
95.25,2.27,18.08,5.09,132.04,643.25,17.67,-108.58,8.88,1.21
95.3,2.28,18.68,5.24,132.4,643.49,17.71,-108.76,9.63,1.31
95.35,2.29,19.16,5.47,133.04,643.95,17.71,-108.98,10.5,1.43
95.4,2.3,19.35,6.94,133.69,643.29,17.67,-109.15,11.43,1.56
95.45,2.31,19.21,8.88,134.08,641.85,17.67,-109.19,13.19,1.8
95.5,2.33,18.78,10.76,134.02,639.63,17.67,-109.15,15.52,2.12
95.55,2.35,18.29,12.33,133.77,637.7,17.67,-109.21,18.14,2.48
95.6,2.36,17.8,13.82,133.62,635.66,17.67,-109.56,19.53,2.67
95.65,2.37,17.33,15.23,133.68,633.87,17.67,-110.21,18.94,2.59
95.7,2.36,16.84,15.81,133.88,633.31,17.71,-111,16.69,2.28
95.75,2.35,16.41,15.61,134.15,636.84,17.67,-111.72,13.73,1.87
95.8,2.34,15.98,15.08,134.43,640.63,17.71,-112.24,11.48,1.57
95.85,2.33,15.57,14.74,134.71,646.29,17.71,-112.53,11.04,1.51
95.9,2.33,15.07,14.56,135,648.18,17.71,-112.63,12.31,1.68
95.95,2.32,14.45,13.66,135.3,651.7,17.71,-112.42,14.67,2
96,2.32,13.71,12.45,135.63,651.98,17.67,-111.85,16.8,2.29
