Depth,Dense,Res,Ng,Cal,sTime,Temp,SP,FD3019g,Gamma
8.9,2.22,423.72,13.81,170.22,1563.07,21.49,0,8.91,1.22
8.95,2.23,420.75,13.82,171.11,1562.5,21.49,0,8.93,1.22
9,2.23,422.99,13.33,171.77,1561.72,21.49,0,9.77,1.33
9.05,2.23,428.29,12.83,172.22,1560.84,21.49,0,11.34,1.55
9.1,2.23,433.12,12.03,172.22,1560.31,21.49,0,13.02,1.78
9.15,2.23,434.56,11.17,171.55,1560.03,21.49,0,14.07,1.92
9.2,2.23,433.65,10.24,171.55,1560.07,21.49,0,14.22,1.94
9.25,2.23,431.15,9.08,171.77,1559.82,21.49,0,13.26,1.81
9.3,2.23,429.35,7.27,171.77,1559.38,21.49,0,11.3,1.54
9.35,2.22,428.56,5.27,171.55,1533.24,21.49,0,8.91,1.22
9.4,2.22,427.67,3.71,171.33,1502.72,21.49,0,7.44,1.02
9.45,2.21,425.33,3,171.33,1437.39,21.49,0,7.87,1.07
9.5,2.19,423.32,2.74,171.55,1388.22,21.49,0,10.06,1.37
9.55,2.18,426.02,2.95,171.55,1318.32,21.49,0,12.99,1.77
9.6,2.17,432.63,3.54,171.77,1261.71,21.49,0,15.61,2.13
9.65,2.17,439.76,4.1,171.77,1175.61,21.49,0,17.32,2.36
9.7,2.16,442.83,5.13,171.99,1131.66,21.49,0,16.99,2.32
9.75,2.16,441.77,5.85,171.99,1105.05,21.49,0,15.06,2.06
9.8,2.15,435.89,6.59,171.99,1152.94,21.49,0,12.41,1.69
9.85,2.15,426.57,6.69,172.22,1190.2,21.49,0,10.49,1.43
9.9,2.15,416.89,6.86,173.1,1225.63,21.49,0,9.98,1.36
9.95,2.16,409.95,6.91,173.99,1216.37,21.49,0,10.5,1.43
10,2.17,406.24,6.75,174.44,1159.4,21.49,0,12.1,1.65
10.05,2.18,404.32,6.53,173.77,1098.55,21.49,0,13.52,1.85
10.1,2.2,403.41,6.26,173.77,1036.19,21.49,0,14.32,1.95
10.15,2.21,404.02,5.96,173.99,1011.95,21.49,0,13.77,1.88
10.2,2.22,405.51,5.84,173.99,995.03,21.49,0,12.22,1.67
10.25,2.23,406.32,5.76,173.99,985.6,21.49,0,10.6,1.45
10.3,2.24,405.98,5.32,173.99,973.92,21.49,0,9.36,1.28
10.35,2.24,406.51,4.82,174.44,956.7,21.49,0,8.79,1.2
10.4,2.25,409.58,4.23,175.1,939.93,21.49,0,8.83,1.21
10.45,2.26,413.87,4.61,175.32,926.33,21.49,0,9.33,1.27
10.5,2.26,416.87,4.97,175.1,919.65,21.49,0,10.03,1.37
10.55,2.27,417.13,5.52,174.88,923.4,21.49,0,10.27,1.4
10.6,2.28,416.14,5.9,174.88,939.41,21.49,0,9.86,1.35
10.65,2.29,415.53,6.08,175.1,980.36,21.49,0,9.23,1.26
10.7,2.29,416.37,6.2,175.55,1052.75,21.49,0,9.22,1.26
10.75,2.28,418.57,6.06,175.77,1131.22,21.49,0,10.69,1.46
10.8,2.27,420.9,5.65,175.55,1194.4,21.49,0,13.18,1.8
10.85,2.27,425.55,5.14,175.1,1195.92,21.49,0,15.57,2.13
10.9,2.26,430.63,4.76,174.44,1148.06,21.49,0,16.75,2.29
10.95,2.26,433.53,4.78,173.55,1089.8,21.49,0,16.87,2.3
11,2.25,429.78,4.91,173.1,1064.17,21.49,0,16.52,2.25
11.05,2.25,421.37,4.74,173.1,1090.39,21.49,0,15.68,2.14
11.1,2.24,413.41,4.73,174.21,1135.31,21.49,0,14.24,1.94
11.15,2.24,410.97,4.69,174.44,1158.14,21.49,0,11.38,1.55
11.2,2.23,418,4.88,173.99,1141.89,21.49,0,8.13,1.11
11.25,2.22,434.37,5.12,173.77,1086.01,21.49,0,4.9,0.67
11.3,2.21,457.97,5.4,173.77,1030.58,21.49,0,2.81,0.38
11.35,2.21,482.89,5.7,173.77,988.52,21.49,0,1.54,0.21
11.4,2.22,501.87,6.02,173.55,964.02,21.49,0,0.87,0.12
11.45,2.24,510.7,6.35,173.33,949.11,21.49,0,0.48,0.07
11.5,2.25,505.42,6.87,173.33,947.03,21.49,0,0.27,0.04
11.55,2.26,489.73,7.44,173.33,959.83,21.49,0,0.55,0.08
11.6,2.28,465.72,8.06,173.55,977.57,21.49,0,1.56,0.21
11.65,2.3,440.21,8.7,173.77,983.48,21.49,0,3.22,0.44
11.7,2.32,417.25,9.15,175.77,970.01,21.49,0,4.36,0.6
11.75,2.33,399.78,9.57,177.54,946.3,21.49,0,4.32,0.59
11.8,2.34,388.41,9.95,177.77,923.86,21.49,0,3.14,0.43
11.85,2.35,381.52,10.3,176.66,907.43,21.49,0,1.89,0.26
11.9,2.35,377.6,11.05,176.88,896.66,21.49,0,1.41,0.19
11.95,2.35,375.43,11.67,177.32,890.22,21.49,0,1.86,0.25
12,2.34,375.91,12.74,177.32,887.58,21.49,0,3.85,0.53
12.05,2.32,379.51,13.48,176.66,882.76,21.49,0,6.14,0.84
12.1,2.29,385.48,14.05,176.21,874.47,21.49,0,8.4,1.15
12.15,2.27,392.66,14.11,175.55,861.45,21.49,0,9.11,1.24
12.2,2.25,398.82,13.83,175.32,850.58,21.49,0,8.7,1.19
12.25,2.24,403.47,13.59,174.88,842.61,21.49,0,7.76,1.06
12.3,2.23,405.09,13.48,174.88,838.64,21.49,0,8.09,1.1
12.35,2.22,405.28,13.41,175.55,835.25,21.49,0,10.37,1.42
12.4,2.21,405.14,13.38,176.43,832.38,21.49,0,14.49,1.98
12.45,2.21,406.07,13.36,176.66,830.13,21.49,0,18.17,2.48
12.5,2.21,408.09,13.55,176.88,828.9,21.49,0,19.73,2.69
12.55,2.21,411.68,13.78,177.32,828.41,21.49,0,18.38,2.51
12.6,2.21,416.13,13.67,177.99,828.46,21.49,0,15.22,2.08
12.65,2.22,420.78,13.89,178.21,828.57,21.49,0,12.32,1.68
12.7,2.22,423.89,14.11,178.21,828.81,21.49,0,10.31,1.41
12.75,2.23,426.04,14.8,178.21,829.28,21.49,0,9.33,1.27
12.8,2.23,428.86,15.58,178.21,833.42,21.49,0,9.33,1.27
12.85,2.22,433.74,16.48,177.99,842.14,21.49,0,10.13,1.38
12.9,2.23,440.81,17.21,177.54,855.71,21.49,0,12.09,1.65
12.95,2.23,448.76,17.94,177.32,870.77,21.49,0,14.44,1.97
13,2.23,456.04,18.63,177.1,878.1,21.49,0,17.11,2.34
13.05,2.23,461.96,19.51,176.88,878.57,21.49,0,19.51,2.66
13.1,2.24,466.37,20.03,176.66,872.13,21.49,0,21.32,2.91
13.15,2.25,469.04,20.51,176.43,869.34,21.49,0,22.57,3.08
13.2,2.25,467.79,20.71,176.43,868.9,21.49,0,23.18,3.16
13.25,2.26,459.04,20.84,175.99,866.85,21.49,0,23.55,3.21
13.3,2.27,443.62,20.51,175.55,860.75,21.49,0,23.75,3.24
13.35,2.27,424.98,19.67,175.32,849.12,21.49,0,23.86,3.26
13.4,2.27,408.92,18.64,175.32,839.37,21.49,-0.09,23.92,3.27
13.45,2.28,396.9,17.66,175.32,832.3,21.49,-0.41,23.36,3.19
13.5,2.28,388.47,17.06,175.32,830.13,21.49,-1.2,22.06,3.01
13.55,2.28,382.44,16.14,175.1,831.09,21.49,-2.46,19.88,2.71
13.6,2.28,377.93,14.84,174.88,836.64,21.49,-4.04,17.39,2.37
13.65,2.28,375.62,13.4,174.66,843.35,21.49,-5.54,14.65,2
13.7,2.28,375.19,11.65,174.44,849.6,21.49,-6.77,12.01,1.64
13.75,2.28,376.77,10.21,173.99,851.39,21.49,-7.7,9.33,1.27
13.8,2.28,379.24,8.77,173.77,848.8,21.49,-8.51,6.87,0.94
13.85,2.27,382.16,7.6,173.55,844.04,21.49,-9.43,4.64,0.63
13.9,2.27,385.37,7.07,173.1,838.77,21.49,-10.61,3.7,0.51
13.95,2.27,389.98,6.73,172.88,835.76,21.49,-12.19,3.87,0.53
14,2.27,396.65,6.96,172.66,833.11,21.49,-14.11,5.51,0.75
14.05,2.27,402.81,6.54,172.66,830.77,21.49,-16.24,7.68,1.05
14.1,2.26,404.24,6.1,172.66,828.98,21.49,-18.4,10.24,1.4
14.15,2.27,399.55,5.53,172.66,827.75,21.49,-20.48,12.78,1.74
14.2,2.27,392.79,5.53,173.1,827.55,21.49,-22.44,15.2,2.07
14.25,2.26,389.87,5.61,173.99,827.86,21.49,-24.35,17.2,2.35
14.3,2.25,391.59,5.83,174.88,828.28,21.49,-26.25,18.08,2.47
14.35,2.24,393.66,5.89,175.55,828.63,21.49,-28.21,17.86,2.44
14.4,2.23,393.2,5.94,175.99,828.78,21.49,-30.25,16.59,2.26
14.45,2.23,390.96,6.37,176.43,828.48,21.49,-32.36,15.29,2.09
14.5,2.23,391.64,6.46,177.1,827.65,21.49,-34.47,14.38,1.96
14.55,2.23,396.68,6.57,178.88,826.43,21.49,-36.5,15.13,2.07
14.6,2.24,406.68,6.21,180.21,825.22,21.49,-38.39,16.5,2.25
14.65,2.24,419.74,6.35,181.1,824.33,21.49,-40.21,17.93,2.45
14.7,2.25,432.42,6.51,182.43,823.91,21.49,-42,18.09,2.47
14.75,2.25,443.42,6.77,183.54,823.85,21.49,-43.83,17.2,2.35
14.8,2.26,451.79,7.06,185.31,823.95,21.49,-45.62,15.86,2.16
14.85,2.27,459.51,7.37,189.31,823.96,21.49,-47.24,14.61,1.99
14.9,2.28,466.36,8.09,193.75,823.98,21.49,-48.59,13.69,1.87
14.95,2.3,471.81,8.49,197.3,824.19,21.49,-49.62,13.06,1.78
15,2.31,475.67,8.92,195.53,824.63,21.49,-50.43,12.55,1.71
15.05,2.32,477.5,8.68,189.53,825.37,21.49,-51.22,12.92,1.76
15.1,2.33,475.31,8.32,184.87,826.4,21.49,-52.2,13.3,1.82
15.15,2.33,464.94,7.8,180.43,827.55,21.49,-53.47,13.44,1.83
15.2,2.33,441.34,7.42,175.55,828.59,21.49,-54.93,12.35,1.69
15.25,2.32,404.34,7.45,173.77,829.03,21.49,-56.48,10.56,1.44
15.3,2.32,355.56,7.57,172.88,828.92,21.49,-57.98,8.18,1.12
15.35,2.31,304.43,8,171.55,828.19,21.49,-59.39,5.75,0.78
15.4,2.31,258.16,8.12,170.44,827.22,21.49,-60.68,3.59,0.49
15.45,2.3,221.95,8.22,169.33,826.08,21.49,-61.88,2.07,0.28
15.5,2.29,193.87,7.67,167.55,825.46,21.49,-62.97,1.13,0.15
15.55,2.29,171.68,7.58,166.44,825.71,21.49,-63.88,1.24,0.17
15.6,2.29,153.95,7.45,165.78,826.83,21.49,-64.6,2.27,0.31
15.65,2.28,139.76,7.61,165.33,828.11,21.49,-65.1,4.9,0.67
15.7,2.28,128.3,7.41,165.11,828.99,21.49,-65.47,8.04,1.1
15.75,2.27,119.02,7.2,164.89,829.22,21.49,-65.75,11.39,1.55
15.8,2.27,111.56,7.12,164.89,829.04,21.49,-65.95,14.29,1.95
15.85,2.27,104.98,6.87,164.89,828.45,21.49,-66.02,16.93,2.31
15.9,2.27,98.83,6.8,164.89,827.7,21.49,-65.87,19.44,2.65
15.95,2.28,92.63,6.73,165.11,827.03,21.49,-65.5,20.88,2.85
16,2.27,86.16,6.71,165.11,826.35,20.99,-65.02,20.86,2.85
16.05,2.27,79.81,6.89,165.33,825.28,20.95,-64.67,18.75,2.56
16.1,2.26,73.88,7.12,165.56,823.72,20.91,-64.65,15.52,2.12
16.15,2.27,68.7,7.2,165.78,821.8,20.83,-65.1,12.45,1.7
16.2,2.27,64.2,7.26,166,820.31,20.83,-65.97,10.4,1.42
16.25,2.27,60.19,7.29,166,819.22,20.75,-67.2,9.37,1.28
16.3,2.27,56.66,7.71,166.22,818.71,20.71,-68.54,9.35,1.28
16.35,2.27,53.57,8.2,166.44,818.39,20.68,-69.89,10.15,1.39
16.4,2.27,50.88,8.78,166.89,818.42,20.64,-71.12,11.9,1.62
16.45,2.26,48.44,9.6,167.55,818.76,20.6,-72.22,13.41,1.83
16.5,2.25,46.14,9.68,168.66,819.24,20.56,-73.16,14.66,2
16.55,2.25,43.94,9.66,169.77,819.6,20.52,-73.96,15.01,2.05
16.6,2.25,41.94,9.67,171.11,819.77,20.52,-74.64,14.74,2.01
16.65,2.25,40.3,10.26,173.55,818.47,20.48,-75.27,13.95,1.9
16.7,2.25,38.98,10.99,175.1,812.85,20.44,-75.87,13.14,1.79
16.75,2.25,38.02,11.85,175.99,802.86,20.4,-76.44,13.22,1.8
16.8,2.25,37.28,12.37,177.1,789.34,20.36,-76.92,14.47,1.98
16.85,2.25,36.68,12.84,177.77,777.24,20.32,-77.32,16.34,2.23
16.9,2.25,36.14,13.04,178.21,766.92,20.32,-77.68,17.96,2.45
16.95,2.25,35.69,12.98,178.43,759.63,20.29,-78.04,18.26,2.49
17,2.25,35.41,12.8,178.43,754.11,20.25,-78.49,18.04,2.46
17.05,2.25,35.35,12.56,178.43,750.75,20.21,-79.03,18.06,2.47
17.1,2.26,35.41,13.27,178.21,749.17,20.17,-79.6,19.02,2.6
17.15,2.27,35.49,14.17,177.99,748.78,20.17,-80.13,20.62,2.81
17.2,2.27,35.56,14.89,177.99,749.19,20.13,-80.57,21.93,2.99
17.25,2.27,35.8,14.41,177.99,750,20.09,-80.93,22.11,3.02
17.3,2.27,36.27,13.66,177.99,750.84,20.09,-81.24,20.41,2.79
17.35,2.27,36.88,12.81,177.77,747.57,20.01,-81.53,17.3,2.36
17.4,2.27,37.2,12.7,177.1,740.88,20.01,-81.78,13.94,1.9
17.45,2.27,36.86,12.7,175.99,728.49,19.97,-82.01,11.65,1.59
17.5,2.26,35.8,12.88,175.1,715.67,19.97,-82.23,10.92,1.49
17.55,2.27,34.26,13.12,175.1,701.63,19.93,-82.51,11.51,1.57
17.6,2.27,32.76,13.4,175.55,689.06,19.93,-82.89,12.49,1.7
17.65,2.28,31.52,13.3,176.88,678.94,19.9,-83.39,12.6,1.72
17.7,2.28,30.72,12.74,178.43,672,19.86,-83.99,11.82,1.61
17.75,2.28,30.26,12.01,179.76,668.59,19.86,-84.63,10.48,1.43
17.8,2.27,30.09,11.55,180.65,666.52,19.86,-85.27,9.46,1.29
17.85,2.27,30.14,11.71,181.1,665.22,19.82,-85.88,8.79,1.2
17.9,2.26,30.38,12.05,180.43,663.95,19.82,-86.54,8.45,1.15
17.95,2.25,30.71,12.15,179.76,662.63,19.78,-87.33,8.25,1.13
18,2.25,31.12,11.44,179.76,661.12,19.74,-88.28,8.14,1.11
18.05,2.25,31.58,10.52,179.99,659.75,19.74,-89.36,8.08,1.1
18.1,2.24,32.14,9.59,178.65,658.17,19.7,-90.4,8.24,1.12
18.15,2.23,32.84,8.82,175.32,656.79,19.7,-91.29,8.86,1.21
18.2,2.22,33.38,8.08,173.33,655.19,19.66,-91.95,10.02,1.37
18.25,2.19,33.59,7.38,172.22,654,19.66,-92.4,11.78,1.61
18.3,2.16,33.28,6.69,171.11,653.04,19.66,-92.69,13.36,1.82
18.35,2.13,32.72,6.02,170.66,652.81,19.62,-92.88,14.03,1.92
18.4,2.12,32.12,5.34,170.66,652.77,19.62,-93.04,13.48,1.84
18.45,2.11,31.78,4.47,170.66,652.92,19.58,-93.2,11.9,1.62
18.5,2.11,31.68,3.56,170.66,652.74,19.58,-93.38,10.48,1.43
18.55,2.11,31.75,2.81,170.66,652.13,19.54,-93.54,9.48,1.29
