Depth,Dense,Res,Ng,Cal,sTime,Temp,SP,FD3019g,Gamma
4.4,2.1,58433.07,7.89,252.58,2048,21.49,0,13.51,1.84
4.45,2.12,53244.23,7.94,223.05,2048,21.49,0,13.95,1.9
4.5,2.13,44558.58,8.17,211.51,2048,21.49,0,13.49,1.84
4.55,2.13,41783.68,8.42,196.19,2048,21.49,0,13.09,1.79
4.6,2.14,48040.51,8.52,187.09,2048,21.49,0,13.32,1.82
4.65,2.14,57285.84,8.39,176.88,2048,21.49,0,14.08,1.92
4.7,2.14,60386.27,8.18,167.11,2048,21.49,0,14.68,2
4.75,2.14,62855.43,8.31,166.22,2048,21.49,0,14.55,1.99
4.8,2.14,63969.34,8.5,168,2048,21.49,0,13.05,1.78
4.85,2.15,64685.95,8.56,164.45,2048,21.49,0,11.12,1.52
4.9,2.17,65052.06,8.41,161.12,2048,21.49,0,9.63,1.31
4.95,2.19,65268.52,8.4,159.34,2048,21.49,0,11.35,1.55
5,2.21,56836.09,8.56,157.79,2048,21.49,0,15.6,2.13
5.05,2.22,46643.96,8.79,156.45,2048,21.49,0,21.39,2.92
5.1,2.23,34370.19,9.07,154.9,2048,21.49,0,24.6,3.36
5.15,2.23,29877.01,8.97,153.12,2048,21.49,0,24.2,3.3
5.2,2.23,26523.62,8.81,152.01,2048,21.49,0,20.36,2.78
5.25,2.22,24954.31,8.76,151.13,2048,21.49,0,15.11,2.06
5.3,2.22,23969.77,9.11,150.46,2048,21.49,0,10.09,1.38
5.35,2.21,23458.99,9.57,150.24,2048,21.49,0,6.44,0.88
5.4,2.21,23159.93,9.34,150.24,2048,21.49,0,4.71,0.64
5.45,2.2,22997.97,9.18,150.02,2048,21.49,0,4.83,0.66
5.5,2.19,22905.76,8.9,149.79,2048,21.49,0,6.31,0.86
5.55,2.19,22854.93,8.62,150.68,2048,21.49,0,8.23,1.12
5.6,2.18,22826.32,8.1,152.01,2048,21.49,0,9.91,1.35
5.65,2.17,22810.43,7.74,152.9,2048,21.49,0,10.23,1.4
5.7,2.15,22801.51,7.77,153.57,2048,21.49,0,10.03,1.37
5.75,2.15,20517.51,7.9,153.35,2048,21.49,0,10.05,1.37
5.8,2.14,20058.93,8.14,153.12,2048,21.49,0,11.22,1.53
5.85,2.14,19510.44,8.41,152.68,2048,21.49,0,12.85,1.75
5.9,2.13,21588.05,8.31,152.68,2048,21.49,0,14.01,1.91
5.95,2.13,21893.88,7.74,152.9,2048,21.49,0,13.97,1.91
6,2.13,22370.57,7.01,153.12,2048,21.49,0,12.8,1.75
6.05,2.13,22527.07,6.55,153.12,2048,21.49,0,11.15,1.52
6.1,2.13,22653.71,6.31,153.35,2048,21.49,0,9.79,1.34
6.15,2.12,22710.33,6.17,153.57,2048,21.49,0,8.99,1.23
6.2,2.1,22746.99,6.1,153.57,2048,21.49,0,8.56,1.17
6.25,2.1,22765.65,6.05,153.79,2048,21.49,0,8.31,1.13
6.3,2.09,20497.68,6.03,153.79,2048,21.49,0,8.17,1.12
6.35,2.09,17768.79,5.62,154.01,2048,21.49,0,8.1,1.11
6.4,2.09,14490.38,5.13,153.79,2048,21.49,0,8.05,1.1
6.45,2.1,13288.92,4.35,153.35,2048,21.49,0,8.03,1.1
6.5,2.11,12392.95,3.9,152.68,2048,21.49,0,8.02,1.09
6.55,2.12,14252.49,3.45,152.24,2048,21.49,0,8.21,1.12
6.6,2.14,16724.24,3.47,151.79,2048,21.49,0,9.05,1.24
6.65,2.16,19869.53,3.58,150.68,2048,21.49,0,10.85,1.48
6.7,2.18,20992.94,3.81,149.13,2048,21.49,0,13.38,1.83
6.75,2.21,21846.67,3.68,146.91,2048,21.49,0,15.65,2.14
6.8,2.22,22242.1,3.5,144.02,2048,21.49,0,16.61,2.27
6.85,2.24,22491.94,3.24,141.36,2048,21.49,0,16.65,2.27
6.9,2.26,22620.99,3.15,138.69,2048,21.49,0,16.65,2.27
6.95,2.28,22696.76,3.88,137.81,2048,21.49,0,18.26,2.49
7,2.28,22737.73,4.81,137.36,2048,21.49,0,20.78,2.84
7.05,2.28,22761.08,6.14,137.14,2048,21.49,0,23.41,3.2
7.1,2.28,22773.94,6.79,136.92,2048,21.49,0,24.24,3.31
7.15,2.27,22781.19,7.39,136.7,2048,21.49,0,23.53,3.21
7.2,2.27,22785.2,7.64,136.7,2048,21.49,0,21.35,2.91
7.25,2.26,22787.46,7.8,136.92,2048,21.49,0,18.18,2.48
7.3,2.26,22788.71,8.09,136.92,2048,21.49,0,13.91,1.9
7.35,2.25,22789.41,8.58,136.92,2048,21.49,0,9.62,1.31
7.4,2.26,22789.8,9.13,136.92,2048,21.49,0,5.91,0.81
7.45,2.26,22790.02,9.54,137.36,2048,21.49,0,3.7,0.51
7.5,2.27,22790.15,9.74,137.81,2048,21.49,0,2.72,0.37
7.55,2.27,20511.18,9.86,137.81,2048,21.49,0,3.29,0.45
7.6,2.27,17776.39,9.32,137.58,2048,21.49,0,4.6,0.63
7.65,2.28,14494.6,8.64,137.58,2048,21.49,0,5.98,0.82
7.7,2.29,15570.32,7.99,137.58,2048,21.49,0,6.92,0.94
7.75,2.3,17408.14,7.93,137.58,2048,21.49,0,7.58,1.03
7.8,2.31,20269.87,7.98,137.36,2048,21.49,0,8.7,1.19
7.85,2.32,21209.78,7.98,137.58,2048,21.49,0,10.26,1.4
7.9,2.32,19691.08,7.99,137.58,2048,21.49,0,11.79,1.61
7.95,2.32,17296.29,8,137.58,2048,21.49,0,12.01,1.64
8,2.32,14234.56,7.8,137.36,2048,21.49,0,10.76,1.47
8.05,2.32,13143.26,7.76,137.14,2048,21.49,0,8.55,1.17
8.1,2.33,12312.66,7.71,137.14,2048,21.49,0,6.86,0.94
8.15,2.33,11928.27,7.69,137.14,2048,21.49,0,6.28,0.86
8.2,2.32,11685.28,7.48,137.14,2048,21.49,0,7.43,1.01
8.25,2.32,11559.8,7.24,137.36,2048,21.49,0,9.74,1.33
8.3,2.3,13765.14,6.74,137.36,2048,21.49,0,13.03,1.78
8.35,2.3,16460.14,6.2,137.36,2048,21.49,0,15.76,2.15
8.4,2.29,19719.23,5.59,137.36,2048,21.49,0,17.76,2.42
8.45,2.29,18631.05,5.16,137.14,2048,21.49,0,18.5,2.53
8.5,2.29,19065.23,4.75,136.92,2048,21.49,0,18.45,2.52
8.55,2.28,18934.43,4.38,136.92,2048,21.49,0,17.39,2.37
8.6,2.28,18995.08,4.23,136.7,2048,21.49,0,15.57,2.13
8.65,2.27,16702.02,4.32,136.47,2048,21.49,0,13.39,1.83
8.7,2.26,13976.51,4.51,136.47,2048,21.49,0,11.99,1.64
8.75,2.25,12972.8,4.77,136.7,2048,21.49,0,12.28,1.68
8.8,2.25,12226.95,5.26,136.7,2048,21.49,0,14.45,1.97
8.85,2.25,11877.04,5.6,136.7,2048,21.49,0,17.35,2.37
8.9,2.26,13936.92,5.97,136.47,2048,21.49,0,19.56,2.67
8.95,2.26,16557.94,6.12,136.03,2048,21.49,0,19.78,2.7
9,2.26,19773.15,6.42,135.81,2048,21.49,0,18.27,2.49
9.05,2.27,20940.4,6.71,135.81,2048,21.49,0,14.81,2.02
9.1,2.29,21816.89,7.23,135.81,2048,21.49,0,11.22,1.53
9.15,2.31,19946.65,7.59,135.81,2048,21.49,0,8.01,1.09
9.2,2.31,19747.9,7.96,135.36,2048,21.49,0,6.84,0.93
9.25,2.31,19334.1,7.71,134.25,2048,21.49,0,6.77,0.92
9.3,2.3,21490.58,7.53,133.81,2048,21.49,0,7.52,1.03
9.35,2.3,21839.12,7.25,133.59,2048,21.49,0,8.46,1.15
9.4,2.3,22340.12,6.96,133.37,2048,21.49,0,10,1.37
9.45,2.3,22510.03,6.84,133.14,2048,21.49,0,11.89,1.62
9.5,2.3,22644.21,6.76,133.59,2048,21.49,0,13.58,1.85
9.55,2.3,22705.03,6.92,134.03,2048,21.49,0,14.09,1.92
9.6,2.3,22744.03,6.94,134.03,2048,21.49,0,13.33,1.82
9.65,2.29,22763.99,7.17,133.59,2048,21.49,0,11.69,1.6
9.7,2.27,22775.79,7.42,132.7,2048,21.49,0,10.2,1.39
9.75,2.26,22782.14,7.72,132.26,2048,21.49,0,9.18,1.25
9.8,2.25,20506.73,8.03,132.48,2048,21.49,0,8.68,1.18
9.85,2.25,17773.9,8.55,132.7,2048,21.49,0,8.37,1.14
9.9,2.26,14493.21,9.12,132.7,2048,21.49,0,8.21,1.12
9.95,2.26,13290.51,9.53,132.26,2048,21.49,0,8.12,1.11
10,2.27,12393.84,9.73,132.03,2048,21.49,0,8.07,1.1
10.05,2.27,11973.96,9.85,131.59,2048,21.49,0,7.44,1.02
10.1,2.28,11710.65,10.12,131.37,2048,21.49,0,6.1,0.83
10.15,2.28,11574.01,10.39,131.15,2048,21.49,0,4.31,0.59
10.2,2.28,11494.02,10.5,130.92,2048,21.49,0,3.48,0.48
10.25,2.28,11450.7,10.18,130.92,2048,21.49,0,3.96,0.54
10.3,2.28,11426.03,9.74,130.92,2048,21.49,0,5.49,0.75
10.35,2.29,11412.44,8.98,130.92,2048,21.49,0,7.29,1
10.4,2.3,11404.78,8.54,130.7,2048,21.49,0,9.36,1.28
10.45,2.31,11400.53,8.11,130.26,2048,21.49,0,11.93,1.63
10.5,2.32,11398.15,7.93,130.04,2048,21.49,0,14.46,1.97
10.55,2.33,11396.83,7.61,129.37,2048,21.49,0,16.48,2.25
10.6,2.33,11396.09,7.51,128.04,2048,21.49,0,16.59,2.26
10.65,2.33,11395.67,7.42,100.73,2048,21.49,0,15.61,2.13
10.7,2.33,11395.44,7.39,99.84,2048,21.49,0,14.04,1.92
10.75,2.33,11395.31,6.76,125.15,2048,21.49,0,13.73,1.87
10.8,2.33,11395.24,6.23,124.49,2048,21.49,0,14.15,1.93
10.85,2.33,11395.2,5.6,123.6,2048,21.49,0,14.98,2.04
10.9,2.33,11395.18,5.77,122.93,2048,21.49,0,14.83,2.02
10.95,2.33,11395.17,6.07,122.49,2048,21.49,0,14.36,1.96
11,2.33,11395.16,6.57,121.6,2048,21.49,0,13.84,1.89
11.05,2.33,11395.16,6.33,121.16,2048,21.49,0,14.84,2.03
11.1,2.33,11395.15,5.98,120.93,2048,21.49,0,16.34,2.23
11.15,2.32,11395.15,6.06,120.71,2048,21.49,0,17.64,2.41
11.2,2.31,11395.15,6.61,120.71,2048,21.49,0,16.79,2.29
11.25,2.31,11395.15,7.33,120.71,2048,21.49,0,14.69,2.01
11.3,2.32,11395.15,7.99,120.71,2048,21.49,0,12.1,1.65
11.35,2.32,11395.15,8.86,120.71,2048,21.49,0,10.56,1.44
11.4,2.32,11395.15,9.77,120.93,2048,21.49,0,10.33,1.41
11.45,2.31,11395.15,10.93,121.16,2048,21.49,0,11.58,1.58
11.5,2.31,11395.15,11.34,121.6,2048,21.49,0,14.18,1.94
11.55,2.31,11395.15,11.65,121.82,2048,21.49,0,17.35,2.37
11.6,2.31,11395.15,11.2,121.6,2048,21.49,0,19.31,2.64
11.65,2.3,11395.15,11.17,121.6,2048,21.49,0,18.93,2.58
11.7,2.3,11395.15,11.07,122.93,2048,21.49,0,16.05,2.19
11.75,2.3,11395.15,10.45,125.82,2048,21.49,0,13,1.77
11.8,2.31,11395.15,9.71,128.04,2048,21.49,0,10.61,1.45
11.85,2.31,11395.15,8.43,129.37,2048,21.49,0,9.52,1.3
11.9,2.32,11395.15,7.43,130.04,2048,21.49,0,8.83,1.21
11.95,2.34,11395.15,6.37,130.26,2048,21.49,0,8.47,1.16
12,2.35,11395.15,5.96,130.04,2048,21.49,0,8.46,1.15
12.05,2.37,11395.15,5.47,129.37,2048,21.49,0,9.19,1.25
12.1,2.38,11395.15,5.09,128.48,2048,21.49,0,10.73,1.46
12.15,2.38,11395.15,4.51,127.59,2048,21.49,0,12.58,1.72
12.2,2.38,11395.15,4.52,126.71,2048,21.49,0,13.86,1.89
12.25,2.38,11395.15,4.61,126.04,2048,21.49,0,13.89,1.9
12.3,2.38,11395.15,5.03,125.15,2048,21.49,0,12.95,1.77
12.35,2.37,11395.15,5.33,124.71,2048,21.49,0,11.37,1.55
12.4,2.37,11395.15,5.87,124.26,2048,21.49,0,10.26,1.4
12.45,2.37,11395.15,6.24,123.6,2048,21.49,0,9.93,1.36
12.5,2.37,11395.15,6.62,123.15,2048,21.49,0,10.84,1.48
12.55,2.36,11395.15,6.77,122.71,2048,21.49,0,12.35,1.69
12.6,2.35,11395.15,7.08,122.49,2048,21.49,0,13.84,1.89
12.65,2.34,11395.15,7.37,122.71,2048,21.49,0,14.84,2.03
12.7,2.34,11395.15,7.69,123.6,2048,21.49,0,15.34,2.09
12.75,2.34,11395.15,8.01,124.26,2048,21.49,0,15.24,2.08
12.8,2.35,11395.15,8.34,124.93,2048,21.49,0,14.11,1.93
12.85,2.35,11395.15,8.87,125.6,2048,21.49,0,11.47,1.57
12.9,2.35,12200.09,9.24,126.26,2048,21.49,0,7.92,1.08
12.95,2.36,13175.7,9.62,126.71,2048,21.49,0,4.68,0.64
13,2.37,12772.14,9.77,126.48,2048,21.49,0,2.52,0.34
13.05,2.36,11321.94,9.88,125.6,2048,21.49,0,1.44,0.2
13.1,2.36,10136.55,9.93,124.49,2048,21.49,0,0.79,0.11
13.15,2.35,10369.11,9.76,124.04,2048,21.49,0,0.85,0.12
13.2,2.34,10938.22,9.54,124.04,2048,21.49,0,2.13,0.29
13.25,2.34,10338.88,8.86,123.82,2048,21.49,0,4.6,0.63
13.3,2.34,9573.16,8.08,123.15,2048,21.49,0,7.94,1.08
13.35,2.33,8546.94,7.19,122.49,2048,21.49,0,10.91,1.49
13.4,2.33,8195.01,6.65,121.38,2048,21.49,0,13.17,1.8
13.45,2.32,7919.38,6.37,120.27,2048,21.49,0,14.42,1.97
13.5,2.32,7787.4,5.8,119.82,2048,21.49,0,15.52,2.12
13.55,2.32,7699.42,5.04,120.49,2048,21.49,0,16.79,2.29
13.6,2.32,7655.43,4.17,121.38,2048,21.49,0,18.06,2.47
13.65,2.33,7629.03,3.44,122.04,2048,21.49,0,18.57,2.53
13.7,2.34,7614.95,2.92,122.27,2048,21.49,-0.02,17.93,2.45
13.75,2.36,7606.86,2.47,122.27,2048,21.49,-0.15,16.3,2.22
13.8,2.36,7602.43,2.28,122.04,2048,21.49,-0.43,14.05,1.92
13.85,2.37,7599.92,2.35,121.6,2048,21.49,-0.83,11.87,1.62
13.9,2.37,7598.53,2.53,121.38,2048,21.49,-1.12,10.18,1.39
13.95,2.38,7597.75,2.78,120.93,2048,21.49,-1.21,9.21,1.26
14,2.38,7597.32,2.66,120.05,2048,21.49,-1.04,8.68,1.18
14.05,2.39,7597.08,2.49,119.38,2048,21.49,-0.8,8.38,1.14
14.1,2.39,7217.1,2.23,119.16,2048,21.49,-0.56,8.21,1.12
14.15,2.39,7141.06,2.14,119.16,2048,21.49,-0.38,8.12,1.11
14.2,2.39,7049.86,2.08,119.16,2048,21.49,-0.25,8.07,1.1
14.25,2.38,7396.25,2.64,119.16,2048,21.49,-0.16,8.24,1.12
14.3,2.37,7052.9,3.34,119.16,2048,21.49,-0.1,8.86,1.21
14.35,2.35,6639.72,4.2,119.16,2048,21.49,-0.06,10.02,1.37
14.4,2.34,6040.69,4.71,118.94,2048,21.49,-0.04,11.78,1.61
14.45,2.32,5755.82,5.18,118.94,2048,21.49,-0.02,13.36,1.82
14.5,2.32,5491.76,5.18,119.16,2048,21.49,-0.15,14.23,1.94
14.55,2.31,5101.7,5.07,120.05,2048,21.49,-0.99,13.52,1.85
14.6,2.31,4568.41,4.85,120.49,2048,21.49,-3.3,11.15,1.52
14.65,2.31,3973.18,5.18,120.71,2048,21.49,-8.01,8.53,1.16
14.7,2.3,3454.88,5.41,120.71,2048,21.49,-15.01,7.34,1
14.75,2.3,3006.7,5.72,120.71,2048,21.49,-23.7,9.37,1.28
14.8,2.31,2517.94,6.03,120.71,2048,21.49,-32.46,13.14,1.79
14.85,2.32,2054.1,6.35,120.93,2048,21.49,-40.27,16.9,2.31
14.9,2.34,1604.16,6.08,121.16,2048,21.49,-46.41,18.41,2.51
14.95,2.36,1206.11,5.49,121.38,2048,21.49,-51.02,17.46,2.38
15,2.37,869.62,4.91,121.82,2048,21.49,-54.4,15.17,2.07
15.05,2.38,597.23,4.68,122.04,2048,21.49,-57.04,12.53,1.71
15.1,2.39,530.27,4.52,122.49,2048,21.49,-59.35,10.94,1.49
15.15,2.39,641.41,4.44,122.71,2048,21.49,-61.72,10.29,1.4
15.2,2.4,869.9,4.39,122.93,2048,21.49,-64.38,11.05,1.51
15.25,2.41,950.06,4.37,122.93,2048,21.49,-67.4,12.47,1.7
15.3,2.41,876.06,3.95,123.15,2048,21.49,-70.74,13.9,1.9
15.35,2.41,695.47,3.66,123.15,2048,21.49,-74.24,14.47,1.98
15.4,2.39,531.66,3.52,122.93,2048,21.49,-77.68,13.88,1.89
15.45,2.37,405.18,3.64,122.93,2048,21.49,-80.71,12.47,1.7
15.5,2.36,313.51,3.83,122.49,2048,21.49,-83.03,10.87,1.48
15.55,2.36,249.17,4.29,122.04,2048,21.49,-84.51,10.07,1.37
15.6,2.35,204.93,5.03,121.6,2048,21.49,-85.19,10.19,1.39
15.65,2.36,175.55,5.86,121.16,2048,21.49,-85.23,10.85,1.48
15.7,2.36,155.35,6.38,120.93,2048,21.49,-84.72,11.21,1.53
15.75,2.35,141.43,6.85,120.71,2048,21.49,-83.77,10.61,1.45
15.8,2.35,131.65,7.25,120.93,2048,21.49,-82.4,9.76,1.33
15.85,2.35,124.63,8.02,121.16,2048,21.49,-80.69,8.88,1.21
15.9,2.34,119.38,8.65,121.38,2048,21.49,-78.64,8.53,1.16
15.95,2.34,115.38,9.53,121.6,2048,21.49,-76.43,8.28,1.13
16,2.33,112.1,10.24,121.6,2048,21.49,-74.26,8.16,1.11
16.05,2.33,109.44,10.95,121.38,2048,21.49,-72.35,8.09,1.1
16.1,2.33,107.14,11.44,120.93,2048,21.49,-70.81,8.05,1.1
16.15,2.34,104.9,11.68,119.82,2048,21.49,-69.71,8.03,1.1
16.2,2.34,102.17,11.82,119.38,2048,21.49,-69.02,8.62,1.18
16.25,2.34,98.81,11.9,120.27,2048,21.49,-68.65,9.93,1.36
16.3,2.34,94.84,11.95,121.38,2048,21.49,-68.49,12.71,1.73
16.35,2.34,90.37,12.37,122.71,2048,21.49,-68.46,15.93,2.17
16.4,2.34,85.45,12.86,123.38,2048,20.99,-68.55,18.93,2.58
16.45,2.33,80.36,13.45,123.38,2048,20.95,-68.74,20.17,2.75
16.5,2.33,75.83,13.46,123.38,2048,20.91,-69.05,18.62,2.54
16.55,2.33,72.24,13.18,124.04,2048,20.83,-69.45,14.76,2.01
16.6,2.33,69.81,12.73,124.49,2048,20.83,-70,9.88,1.35
16.65,2.34,68.29,12.18,124.93,2048,20.75,-70.7,6.73,0.92
16.7,2.34,67.73,11.78,125.15,2048,20.71,-71.52,6.92,0.94
16.75,2.34,67.85,11.39,125.15,2048,20.68,-72.31,9.53,1.3
16.8,2.34,68.46,11.04,124.71,2048,20.64,-72.98,13.29,1.81
16.85,2.35,69.18,10.29,123.82,2048,20.6,-73.45,15.36,2.1
16.9,2.35,70.01,9.46,123.6,2048,20.56,-73.85,16.13,2.2
16.95,2.34,70.28,8.75,123.6,2048,20.52,-74.22,15.3,2.09
17,2.33,69.72,8.24,123.6,2048,20.52,-74.64,14.49,1.98
17.05,2.33,68.08,7.8,123.82,2048,20.48,-75.15,13.56,1.85
17.1,2.33,65.95,7.41,124.71,2048,20.44,-75.82,13.01,1.78
17.15,2.34,63.56,7.24,125.82,2048,20.4,-76.68,12.51,1.71
17.2,2.36,61.14,7.53,126.04,2048,20.36,-77.7,12.7,1.73
17.25,2.37,58.84,8.15,126.04,2048,20.32,-78.73,13.64,1.86
17.3,2.38,56.84,8.94,126.04,2048,20.32,-79.73,15.47,2.11
17.35,2.38,55.21,9.42,126.04,2048,20.29,-80.73,17.62,2.41
17.4,2.39,53.84,9.87,126.48,2048,20.25,-81.81,19.42,2.65
17.45,2.39,52.64,10.26,127.37,2048,20.21,-83.04,20.01,2.73
17.5,2.4,51.58,10.63,128.26,2048,20.17,-84.4,19.49,2.66
17.55,2.4,50.61,10.78,128.7,2048,20.17,-85.83,17.9,2.44
17.6,2.41,49.51,10.88,128.26,2048,20.13,-87.23,15.88,2.17
17.65,2.41,48.04,11.13,127.15,2048,20.09,-88.53,13.36,1.82
17.7,2.41,46.12,11.2,126.26,2048,20.09,-89.71,10.85,1.48
17.75,2.41,43.92,11.27,126.04,2048,20.01,-90.8,8.24,1.12
17.8,2.41,41.74,10.89,126.04,2048,20.01,-91.8,5.82,0.79
17.85,2.4,39.75,10.63,126.48,2048,19.97,-92.63,4.41,0.6
17.9,2.39,38.24,10.31,126.71,2048,19.97,-93.21,4.25,0.58
17.95,2.38,37.34,9.99,126.48,2047.99,19.93,-93.47,5.33,0.73
18,2.37,37.24,9.26,125.6,1841.19,19.93,-93.47,6.32,0.86
18.05,2.37,37.91,8.45,124.93,1799.83,19.9,-93.41,7.13,0.97
18.1,2.37,38.76,8.14,124.49,1750.2,19.86,-93.53,7.29,1
18.15,2.37,39.19,8.12,123.82,1884.01,19.86,-93.94,6.88,0.94
18.2,2.37,38.69,8.25,123.15,1849.84,19.86,-94.66,6.24,0.85
18.25,2.37,37.54,7.67,123.15,1717.17,19.82,-95.57,6.62,0.9
18.3,2.37,36.31,7.59,123.6,1532.6,19.82,-96.54,8.17,1.12
18.35,2.37,35.47,7.45,124.26,1365.35,19.78,-97.38,10.76,1.47
18.4,2.36,35.22,7.61,124.71,1305.59,19.74,-98.04,12.79,1.75
18.45,2.36,35.57,7.41,124.71,1364.38,19.74,-98.45,13.91,1.9
18.5,2.37,36.34,6.8,123.82,1302.19,19.7,-98.62,13.54,1.85
18.55,2.37,37.29,6.84,123.6,1234.51,19.7,-98.58,12.29,1.68
18.6,2.36,37.85,6.93,124.71,1101.94,19.66,-98.44,10.77,1.47
18.65,2.36,37.6,7.56,126.26,1063.09,19.66,-98.29,10.01,1.37
18.7,2.36,36.6,7.7,126.93,1021.61,19.66,-98.17,10.36,1.41
18.75,2.35,35.2,7.85,126.93,1083.34,19.62,-98.06,11.67,1.59
18.8,2.34,33.88,7.71,126.48,1102.59,19.62,-97.9,13.61,1.86
18.85,2.34,32.77,7.71,125.82,1123.39,19.58,-97.7,15.46,2.11
