Depth,Dense,Res,Ng,Cal,sTime,Temp,SP,FD3019g,Gamma
94.1,2.16,19.8,12.18,184.43,526,17.98,-115.79,11.08,1.51
94.15,2.16,19.61,12.13,184.65,526.27,17.98,-115.81,11.47,1.57
94.2,2.15,19.32,12.46,184.87,518.65,17.98,-115.51,11.71,1.6
94.25,2.14,18.95,12.52,185.09,515.78,17.98,-114.89,11.84,1.62
94.3,2.13,18.57,12,185.54,523.49,17.98,-114.13,11.91,1.63
94.35,2.12,18.15,11.5,185.54,539.25,17.98,-113.35,11.95,1.63
94.4,2.12,17.73,11.3,185.76,550.75,17.98,-112.74,12.17,1.66
94.45,2.12,17.25,10.96,186.42,565.8,17.98,-112.34,12.82,1.75
94.5,2.12,16.6,10.65,187.98,579.11,17.98,-112.15,13.8,1.88
94.55,2.13,15.77,10.32,189.75,600.38,17.98,-112.03,15.33,2.09
94.6,2.13,14.83,10.6,191.09,614.1,17.98,-111.92,17.03,2.32
94.65,2.12,13.94,10.58,191.75,623.3,17.98,-111.76,19.27,2.63
94.7,2.11,13.18,10.44,193.08,617.68,17.98,-111.59,21.06,2.87
94.75,2.11,12.6,9.8,194.64,610,17.98,-111.51,22.27,3.04
94.8,2.11,12.17,9.45,195.3,603.94,17.98,-111.59,22.07,3.01
94.85,2.11,11.88,9.05,195.97,613.99,17.98,-111.89,21.07,2.88
94.9,2.11,11.66,8.9,196.41,629.58,17.98,-112.34,19.43,2.65
94.95,2.11,11.52,8.79,196.64,643.11,17.98,-112.87,18.1,2.47
95,2.1,11.43,8.74,196.41,637.34,17.98,-113.42,16.51,2.25
95.05,2.09,11.36,8.51,196.64,620.09,17.98,-113.94,14.72,2.01
95.1,2.08,11.32,8.05,197.08,599.49,17.98,-114.38,12.45,1.7
95.15,2.07,11.28,7.71,197.52,589.92,17.98,-114.65,10.63,1.45
95.2,2.07,11.29,7.15,197.75,593.88,17.98,-114.65,9.42,1.29
95.25,2.07,11.35,6.77,197.97,609.96,17.98,-114.35,8.81,1.2
95.3,2.07,11.46,6.39,198.19,623.37,17.98,-113.8,8.45,1.15
95.35,2.06,11.62,6.03,198.41,622.27,18.02,-113.1,8.25,1.13
95.4,2.06,11.77,6.08,198.41,607.13,17.98,-112.42,8.34,1.14
95.45,2.06,11.9,6.22,198.41,588.08,17.98,-111.84,9.12,1.24
95.5,2.07,12.01,6.66,198.41,576.64,17.98,-111.39,10.09,1.38
95.55,2.08,12.07,6.78,197.97,570.74,17.98,-111.02,10.84,1.48
95.6,2.08,12.13,6.69,197.3,574.28,18.02,-110.72,10.19,1.39
95.65,2.09,12.22,6.29,196.41,581.6,17.98,-110.49,8.81,1.2
95.7,2.1,12.35,5.8,195.97,594.18,18.02,-110.38,6.6,0.9
95.75,2.11,12.53,5.42,195.3,601.76,18.02,-110.29,4.48,0.61
95.8,2.1,12.73,5.44,194.64,605.19,18.02,-110.23,2.62,0.36
95.85,2.1,12.9,5.77,194.19,604.39,18.02,-110.21,1.42,0.19
95.9,2.09,13,6.24,193.75,602.52,18.02,-110.39,0.81,0.11
95.95,2.09,13.02,6.2,193.31,601.98,18.02,-110.89,0.45,0.06
96,2.09,12.96,5.69,193.08,602.1,18.02,-111.73,0.85,0.12
96.05,2.09,12.84,4.98,192.64,604.02,18.02,-112.88,2.06,0.28
96.1,2.09,12.69,4.53,192.42,606.42,18.02,-114.15,4.38,0.6
96.15,2.08,12.58,4.3,191.75,608.89,17.98,-115.35,7.29,1
96.2,2.08,12.53,4.17,191.75,610.06,18.02,-116.25,10.13,1.38
96.25,2.08,12.56,4.09,192.2,610.19,18.02,-116.69,11.89,1.62
96.3,2.08,12.63,4.25,192.86,609.45,17.98,-116.54,11.4,1.56
96.35,2.07,12.78,4.27,193.08,607.73,17.98,-115.88,9.66,1.32
96.4,2.07,13.02,4.3,193.53,605.44,18.02,-114.92,8.01,1.09
96.45,2.07,13.4,4.12,194.19,602.83,17.98,-113.86,8.33,1.14
96.5,2.08,13.93,4.08,194.64,600.85,18.02,-112.86,10.27,1.4
96.55,2.09,14.63,3.84,194.86,599.34,18.02,-111.89,12.32,1.68
96.6,2.09,15.39,3.59,194.64,598.24,18.02,-111.02,13.12,1.79
96.65,2.09,15.99,3.29,194.42,596.92,18.02,-110.35,12.49,1.7
96.7,2.09,16.31,2.97,194.42,595.83,18.02,-110.12,10.92,1.49
96.75,2.09,16.4,2.85,194.42,595.35,18.02,-110.35,8.88,1.21
96.8,2.08,16.4,2.77,194.42,596.24,18.02,-110.96,6.56,0.9
96.85,2.08,16.35,2.72,194.64,598.72,18.02,-111.7,4.29,0.59
96.9,2.09,16.26,2.5,194.19,605.99,18.02,-112.45,2.77,0.38
96.95,2.09,16.11,2.24,193.53,616.34,18.02,-113.08,2.21,0.3
97,2.09,15.92,2.15,193.08,623.67,18.02,-113.55,3,0.41
97.05,2.09,15.76,2.08,192.64,620.6,18.02,-113.85,4.64,0.63
97.1,2.09,15.67,2.25,192.64,601.05,18.02,-114.02,6.73,0.92
97.15,2.09,15.7,2.47,192.86,579.33,18.02,-114.13,9.07,1.24
97.2,2.09,15.83,2.74,192.86,559.88,18.02,-114.22,11.36,1.55
97.25,2.09,16.05,2.84,193.08,553.04,18.02,-114.3,13.29,1.81
97.3,2.09,16.39,2.92,193.31,552.78,18.02,-114.35,14.13,1.93
97.35,2.08,16.89,3.15,193.31,559.97,18.02,-114.35,14.08,1.92
97.4,2.08,17.57,3.41,193.08,572.95,18.02,-114.27,13.64,1.86
97.45,2.08,18.27,3.91,193.08,587.58,18.02,-114.21,13.55,1.85
97.5,2.08,18.82,4.27,193.08,601.11,18.02,-114.31,14.44,1.97
97.55,2.08,19.1,5.04,192.86,607.74,18.02,-114.7,15.8,2.16
97.6,2.08,19.16,5.66,192.42,606.17,18.02,-115.33,17.25,2.35
97.65,2.08,19.02,6.74,191.09,593.58,18.02,-116,17.61,2.4
97.7,2.07,18.64,8.08,189.98,580.15,18.02,-116.45,17.17,2.34
97.75,2.08,18.03,9.56,189.31,572.55,18.02,-116.62,15.76,2.15
97.8,2.08,17.28,10.73,188.87,576.54,18.02,-116.6,13.79,1.88
97.85,2.07,16.54,11.06,188.64,587.42,18.02,-116.7,11.71,1.6
97.9,2.07,15.9,11.36,188.64,593.79,18.02,-117.02,10.1,1.38
97.95,2.07,15.4,11.48,188.2,603.24,18.02,-117.44,9.16,1.25
98,2.07,15.05,11.77,187.31,614.61,18.02,-117.66,8.65,1.18
98.05,2.07,14.81,11.85,185.76,635.17,18.02,-117.5,8.36,1.14
98.1,2.07,14.63,11.72,184.65,652.36,18.02,-117.01,8.2,1.12
98.15,2.07,14.49,11.52,184.43,660.9,18.02,-116.38,8.51,1.16
98.2,2.07,14.33,11.05,184.87,664.45,18.02,-115.72,9.54,1.3
98.25,2.08,14.15,10.31,185.09,657.07,18.02,-115.07,11.41,1.56
98.3,2.08,13.93,9.67,185.09,647.1,18.02,-114.43,13.19,1.8
98.35,2.09,13.71,9.2,185.09,627.84,18.02,-113.83,14.12,1.93
98.4,2.1,13.52,9.17,184.65,614.19,18.02,-113.33,13.86,1.89
98.45,2.11,13.39,9.27,183.98,603.01,18.02,-112.98,12.6,1.72
98.5,2.11,13.34,9.29,183.32,604.84,18.02,-112.82,10.69,1.46
98.55,2.12,13.36,9.31,183.09,607.37,18.02,-112.84,8.46,1.15
98.6,2.12,13.41,9.32,183.32,610.04,18.02,-112.93,6.03,0.82
98.65,2.13,13.44,9.53,183.54,604.48,18.02,-112.96,3.9,0.53
98.7,2.13,13.42,9.77,183.98,593.1,18.02,-112.84,2.19,0.3
98.75,2.12,13.36,9.86,184.2,581.72,18.02,-112.55,1.22,0.17
98.8,2.11,13.33,10.13,184.43,571.76,18.02,-112.16,1.28,0.17
98.85,2.11,13.36,10.4,184.87,581.9,18.02,-111.77,2.3,0.31
98.9,2.1,13.49,10.71,185.31,600.93,18.02,-111.51,4.92,0.67
98.95,2.1,13.72,10.82,185.54,631.57,18.02,-111.55,7.44,1.02
99,2.09,14.04,10.51,185.76,648.5,18.02,-112.09,9.67,1.32
99.05,2.09,14.39,10.47,185.98,661.81,18.02,-113.15,10.62,1.45
99.1,2.09,14.67,9.99,185.98,672.46,18.02,-114.57,11.26,1.54
99.15,2.08,14.76,9.89,185.98,687.46,18.02,-115.99,11.38,1.55
99.2,2.08,14.66,9.38,186.42,698.98,18.02,-117.16,10.73,1.46
99.25,2.09,14.39,9.25,186.2,698.49,18.02,-117.93,9.82,1.34
99.3,2.1,14.12,8.93,185.76,682.09,18.02,-118.41,9.31,1.27
99.35,2.11,13.91,8.64,185.31,667.72,18.02,-118.76,9.83,1.34
99.4,2.12,13.83,8.71,184.65,660.16,18.02,-119.05,10.63,1.45
99.45,2.13,13.86,9.27,184.2,660.58,18.02,-119.22,11.29,1.54
99.5,2.14,13.95,10,184.2,649.75,18.02,-119.13,12.18,1.66
99.55,2.15,13.99,10.45,184.87,626.87,18.06,-118.74,14.5,1.98
99.6,2.15,13.88,10.29,186.42,602.12,18.02,-118.11,17.94,2.45
99.65,2.15,13.62,10.35,187.53,583.4,18.06,-117.38,21.69,2.96
99.7,2.15,13.32,10.33,187.53,569.9,18.02,-116.69,23.72,3.24
99.75,2.15,13.11,10.74,187.09,559.46,18.02,-116.12,23.48,3.21
99.8,2.15,13.05,10.81,186.87,555.87,18.06,-115.71,20.64,2.82
99.85,2.14,13.1,10.91,186.65,561.47,18.06,-115.48,16.63,2.27
99.9,2.14,13.25,10.94,186.65,574.67,18.06,-115.39,13.05,1.78
99.95,2.14,13.45,10.57,186.65,585.03,18.06,-115.35,11.34,1.55
100,2.13,13.69,10.3,186.65,583.34,18.02,-115.27,11.48,1.57
100.05,2.13,13.92,9.78,186.87,570.87,18.06,-115.06,12.76,1.74
100.1,2.12,14.15,9.62,187.09,549.04,18.02,-114.73,14.05,1.92
100.15,2.12,14.47,9.28,187.31,528.78,18.02,-114.31,14.56,1.99
100.2,2.11,14.95,9.18,187.31,520.57,18.06,-113.9,14.12,1.93
100.25,2.11,15.64,9.29,187.53,526.27,18.06,-113.5,12.74,1.74
100.3,2.11,16.43,9.49,188.2,542.57,18.06,-113.13,11.17,1.52
100.35,2.1,17.22,9.36,188.42,557.57,18.06,-112.76,9.78,1.33
100.4,2.1,17.9,8.97,188.2,566.23,18.06,-112.49,8.99,1.23
100.45,2.1,18.42,8.27,187.98,569.76,18.06,-112.4,8.55,1.17
100.5,2.11,18.71,7.85,187.76,563.4,18.06,-112.59,8.11,1.11
100.55,2.12,18.76,7.62,187.31,551.43,18.06,-112.94,7.13,0.97
100.6,2.13,18.57,7.69,186.87,538.37,18.06,-113.32,7.25,0.99
100.65,2.14,18.2,8.46,185.98,532.76,18.06,-113.55,8.28,1.13
100.7,2.15,17.82,9.23,185.54,535.83,18.06,-113.63,11.51,1.57
100.75,2.17,17.61,9.74,185.31,542.32,18.06,-113.64,13.56,1.85
100.8,2.18,17.67,9.59,184.87,542.43,18.06,-113.78,14.81,2.02
100.85,2.18,17.96,9.67,184.43,535.15,18.06,-114.07,14.07,1.92
100.9,2.2,18.35,10.05,183.76,526.92,18.06,-114.42,13.38,1.83
100.95,2.2,18.72,10.54,183.98,521.61,18.06,-114.62,13.49,1.84
101,2.2,19.05,10.92,184.87,521.91,18.06,-114.47,15.17,2.07
101.05,2.19,19.38,10.69,186.65,520.9,18.06,-114.01,17.73,2.42
101.1,2.19,19.88,10.32,187.31,518.96,18.06,-113.43,19.58,2.67
101.15,2.18,20.48,9.8,187.76,523.98,18.06,-113.12,19.46,2.66
101.2,2.17,21.08,9.43,188.2,535.79,18.06,-113.35,17.21,2.35
101.25,2.16,21.45,9.05,188.64,558.55,18.06,-114.21,13.73,1.87
101.3,2.15,21.51,8.49,189.98,581.27,18.06,-115.5,10.39,1.42
101.35,2.14,21.2,8.11,191.09,600.96,18.06,-116.91,8.43,1.15
101.4,2.14,20.6,7.52,191.53,614.45,18.06,-118.08,8.76,1.2
101.45,2.14,19.96,7.13,191.97,616.48,18.06,-118.71,10.44,1.43
101.5,2.15,19.48,6.93,191.75,616.39,18.06,-118.66,12.64,1.73
101.55,2.15,19.2,7.01,191.53,614.77,18.06,-118,14.02,1.91
101.6,2.16,19.1,7.19,191.97,621.63,18.06,-117,14.93,2.04
101.65,2.16,19.19,7.24,192.64,627.08,18.06,-115.99,14.99,2.05
101.7,2.15,19.49,7.29,192.64,627.74,18.06,-115.32,14.38,1.96
101.75,2.16,19.89,6.91,192.64,620.77,18.06,-115.14,13.48,1.84
101.8,2.16,20.33,6.64,192.64,610.5,18.06,-115.41,13.77,1.88
101.85,2.17,20.76,6.31,192.86,600.45,18.06,-115.95,16.05,2.19
101.9,2.17,21.21,6.19,193.08,586.99,18.06,-116.54,19.76,2.7
101.95,2.17,21.57,5.9,193.53,577.49,18.06,-117.06,23.16,3.16
102,2.18,21.83,5.42,193.97,560.3,18.06,-117.5,25.59,3.49
102.05,2.18,21.91,4.86,194.19,541.76,18.06,-117.89,26.95,3.68
102.1,2.17,21.71,4.46,194.19,512.41,18.06,-118.28,28.31,3.86
102.15,2.16,21.15,4.26,194.64,489.63,18.06,-118.63,29.45,4.02
102.2,2.15,20.33,4.54,195.53,482.01,18.06,-118.88,30.15,4.12
102.25,2.15,19.52,4.96,196.64,489.33,18.06,-119,29.92,4.08
102.3,2.15,18.94,5.5,198.41,514.27,18.06,-119.01,28.01,3.82
102.35,2.15,18.59,5.69,197.3,543.92,18.06,-118.98,25.19,3.44
102.4,2.14,18.43,5.84,193.97,578.64,18.06,-119.04,21.84,2.98
102.45,2.12,18.35,6.31,194.86,604.51,18.06,-119.24,19.41,2.65
102.5,2.1,18.27,7.03,196.86,614.83,18.06,-119.62,17.85,2.44
102.55,2.08,18.19,8.47,197.3,610.27,18.06,-120.14,17.05,2.33
102.6,2.07,18.11,9.7,197.3,590.82,18.06,-120.76,16.58,2.26
102.65,2.08,18.09,11.03,197.08,572.22,18.06,-121.43,16.33,2.23
102.7,2.09,18.15,11.95,196.86,560.61,18.06,-122.11,16.18,2.21
102.75,2.09,18.27,12.8,196.86,561.17,18.06,-122.74,16.1,2.2
102.8,2.08,18.47,13.35,196.86,571.76,18.06,-123.2,16.06,2.19
102.85,2.08,18.72,13.83,198.41,573.18,18.06,-123.42,15.63,2.13
102.9,2.08,18.94,14.64,200.19,573.19,18.06,-123.41,15.34,2.09
102.95,2.09,19.11,14.89,201.08,554.67,18.06,-123.28,15.39,2.1
103,2.09,19.24,14.91,202.19,537.17,18.06,-123.24,16.95,2.31
103.05,2.1,19.37,14.36,201.96,518.97,18.06,-123.48,19.47,2.66
103.1,2.1,19.44,13.65,200.85,512.63,18.06,-124.12,22.48,3.07
103.15,2.1,19.36,12.8,201.08,520.12,18.06,-125.11,24.19,3.3
103.2,2.09,19.22,11.89,202.41,533.15,18.06,-126.24,23.93,3.27
103.25,2.09,19.08,11.54,203.3,549.25,18.06,-127.28,21.43,2.93
103.3,2.09,19.03,11.49,204.18,558.88,18.06,-127.98,17.87,2.44
103.35,2.09,19.1,11.61,204.85,560.23,18.06,-128.22,13.46,1.84
103.4,2.09,19.28,11.62,205.29,555.62,18.06,-127.91,9.07,1.24
103.45,2.09,19.46,11.45,205.29,545.37,18.06,-127.24,5.31,0.72
103.5,2.09,19.58,11.61,205.52,536.4,18.06,-126.44,2.87,0.39
103.55,2.09,19.6,12.41,205.74,529.75,18.06,-125.85,2.04,0.28
103.6,2.09,19.56,13.21,206.63,529.23,18.06,-125.75,2.38,0.32
103.65,2.1,19.45,13.72,206.85,537.8,18.06,-126.4,3.68,0.5
103.7,2.1,19.23,14.19,206.4,547.81,18.06,-127.74,5.21,0.71
103.75,2.1,18.93,14.38,205.96,557.72,18.06,-129.5,6.38,0.87
103.8,2.1,18.74,14.31,206.63,561.31,18.06,-131.19,7.32,1
103.85,2.1,18.87,13.74,207.96,563.21,18.06,-132.5,8.34,1.14
103.9,2.1,19.49,13.61,208.18,563.1,18.06,-133.22,9.93,1.36
103.95,2.1,20.46,13.67,206.85,562.06,18.06,-133.36,11.85,1.62
104,2.11,21.45,13.86,205.29,562.03,18.06,-132.99,13.36,1.82
104.05,2.11,22.13,13.91,206.18,568.22,18.06,-132.4,13.84,1.89
104.1,2.12,22.35,14.15,206.18,581.05,18.06,-131.85,13.04,1.78
104.15,2.13,22.23,14.41,205.96,600.26,18.06,-131.58,11.58,1.58
104.2,2.14,21.87,13.91,207.07,615.26,18.06,-131.55,10.12,1.38
104.25,2.14,21.4,13.07,207.51,625.1,18.1,-131.65,9.14,1.25
104.3,2.15,20.84,12.2,207.29,617.47,18.06,-131.71,8.45,1.15
104.35,2.15,20.32,12.05,206.18,606.52,18.06,-131.69,7.32,1
104.4,2.15,19.97,12.05,205.96,592.4,18.1,-131.55,6.15,0.84
104.45,2.15,20.03,11.82,206.85,587.38,18.1,-131.3,5.3,0.72
104.5,2.15,20.66,11.97,207.07,582.76,18.1,-130.97,5.69,0.78
104.55,2.14,21.78,12.36,206.4,578.03,18.1,-130.67,6.4,0.87
104.6,2.12,23,13.07,205.52,573.96,18.1,-130.45,7.22,0.99
104.65,2.11,23.81,12.89,204.63,568.6,18.1,-130.35,7.52,1.03
104.7,2.09,24.03,12.99,203.74,560.11,18.1,-130.26,7.75,1.06
104.75,2.08,23.69,13.38,204.41,550.54,18.06,-130.04,7.85,1.07
104.8,2.07,23.08,14.47,205.07,543.73,18.06,-129.59,7.92,1.08
104.85,2.07,22.35,15.17,205.74,546.06,18.1,-128.9,8.16,1.11
104.9,2.07,21.65,15.33,206.18,555.56,18.06,-128.06,9.02,1.23
104.95,2.06,20.88,15.7,206.63,560.12,18.1,-127.21,11.23,1.53
105,2.06,19.97,16.01,207.29,556.74,18.1,-126.52,14.25,1.95
105.05,2.06,18.9,16.14,208.18,544.37,18.06,-126.19,17.7,2.42
105.1,2.06,17.73,15.23,209.73,536.02,18.1,-126.38,20.79,2.84
105.15,2.07,16.6,14.07,211.51,530.68,18.1,-127.1,23.5,3.21
105.2,2.08,15.58,13.06,212.18,528.74,18.1,-128.3,25.46,3.48
105.25,2.09,14.71,12.23,213.29,523.88,18.1,-129.73,26.19,3.57
105.3,2.11,14.09,11.06,216.17,521.13,18.1,-131.17,25.33,3.46
105.35,2.11,13.71,10.06,217.73,519.8,18.1,-132.35,23.5,3.21
105.4,2.11,13.53,9.42,215.95,527.59,18.1,-133.14,20.97,2.86
105.45,2.1,13.43,9.3,211.51,532.08,18.1,-133.51,19.09,2.61
105.5,2.09,13.4,8.74,209.07,535.93,18.1,-133.53,17.61,2.4
105.55,2.09,13.45,8.41,208.62,532.4,18.1,-133.27,16.94,2.31
105.6,2.1,13.57,8.03,209.29,530.07,18.1,-132.8,16.51,2.25
105.65,2.1,13.71,8.29,210.18,528.69,18.1,-132.21,16.29,2.22
105.7,2.1,13.84,8.46,210.62,528.55,18.1,-131.62,16.16,2.21
105.75,2.1,13.99,8.75,210.84,529.65,18.1,-131.16,16.09,2.2
105.8,2.11,14.24,8.84,210.84,528.44,18.1,-130.94,16.05,2.19
105.85,2.11,14.66,9.12,211.51,527.22,18.1,-130.98,16.03,2.19
105.9,2.12,15.22,9.19,211.95,525.53,18.1,-131.26,16.02,2.19
105.95,2.13,15.85,9.26,212.18,525.75,18.1,-131.63,16.01,2.19
106,2.15,16.46,9.29,213.06,526.66,18.1,-131.96,16.01,2.19
106.05,2.17,17.02,9.51,214.84,528.48,18.1,-132.2,16,2.18
106.1,2.18,17.61,9.36,217.28,529.43,18.1,-132.46,16,2.18
106.15,2.17,18.32,8.97,218.84,531.18,18.1,-132.94,16.6,2.27
106.2,2.16,19.22,8.47,221.06,533.72,18.1,-133.77,17.52,2.39
106.25,2.16,20.16,8.29,219.28,539.38,18.1,-134.85,18.62,2.54
106.3,2.15,20.88,7.95,212.62,547.42,18.1,-135.95,18.63,2.54
106.35,2.14,21.29,7.45,207.96,557.16,18.1,-136.77,18.05,2.46
106.4,2.13,21.5,7.08,204.41,566.12,18.1,-137.14,16.74,2.29
106.45,2.12,21.79,6.91,203.52,573.86,18.1,-136.99,15.36,2.1
106.5,2.12,22.05,7.2,202.41,580.19,18.1,-136.39,13.42,1.83
106.55,2.12,21.95,7.22,201.96,585.81,18.1,-135.5,11.16,1.52
106.6,2.12,21.32,7.68,201.52,590.2,18.1,-134.52,8.72,1.19
106.65,2.13,20.32,7.98,200.19,593,18.1,-133.67,6.17,0.84
106.7,2.15,19.21,8.73,198.19,592.04,18.1,-133.07,4.58,0.63
106.75,2.17,18.21,9.34,196.64,589.41,18.1,-132.71,4.15,0.57
106.8,2.19,17.37,10.42,196.19,584.89,18.1,-132.49,5.15,0.7
106.85,2.21,16.83,11.35,195.97,580.06,18.1,-132.25,6.26,0.85
106.9,2.22,16.59,12.35,195.53,574.79,18.1,-131.9,7.08,0.97
106.95,2.23,16.63,12.74,193.97,570.97,18.1,-131.37,7.67,1.05
107,2.23,16.81,12.82,193.08,570.75,18.1,-130.63,8.55,1.17
107.05,2.23,17.04,12.51,191.97,572.34,18.1,-129.65,10.04,1.37
107.1,2.22,17.17,12.27,191.53,571.82,18.1,-128.41,11.92,1.63
107.15,2.21,17.16,12.36,192.42,566.43,18.1,-126.97,13.59,1.86
107.2,2.19,16.98,12.32,193.31,555.85,18.1,-125.55,14.1,1.92
107.25,2.17,16.78,12.34,193.75,544.06,18.1,-124.5,12.94,1.77
107.3,2.16,16.72,12.13,193.08,533.58,18.1,-124.16,10.41,1.42
107.35,2.15,16.94,11.69,192.64,526.73,18.1,-124.57,8.27,1.13
107.4,2.14,17.5,11.57,192.2,527.86,18.1,-125.51,7.74,1.06
107.45,2.13,18.29,11.45,193.08,536.12,18.1,-126.55,10,1.37
107.5,2.12,19.07,11.8,194.86,547.8,18.1,-127.44,13.15,1.79
107.55,2.11,19.6,12.05,196.41,559.18,18.1,-128.08,16.83,2.3
107.6,2.11,19.79,12.57,198.19,566,18.1,-128.64,19.4,2.65
107.65,2.1,19.67,13.12,199.52,569.84,18.1,-129.24,21.45,2.93
107.7,2.11,19.38,13.34,199.08,562.17,18.1,-129.94,22.57,3.08
107.75,2.12,19.04,13.49,197.97,546.2,18.1,-130.58,22.4,3.06
107.8,2.13,18.78,13.37,196.86,527.67,18.1,-130.97,20.59,2.81
107.85,2.13,18.62,13.37,196.64,514.78,18.1,-130.98,17.4,2.38
107.9,2.14,18.63,13.35,196.86,509.29,18.1,-130.62,14,1.91
107.95,2.15,18.98,13.14,195.97,504.61,18.1,-129.94,11.48,1.57
108,2.16,19.72,12.9,196.64,500.38,18.1,-129.04,9.9,1.35
108.05,2.16,20.79,12.61,198.86,497.8,18.1,-128.04,9.68,1.32
108.1,2.16,21.79,12.7,199.3,499.44,18.1,-127.04,10.51,1.43
108.15,2.16,22.38,12.46,196.41,504.65,18.1,-126.11,12.24,1.67
108.2,2.15,22.3,12.03,194.86,512.82,18.1,-125.23,13.75,1.88
108.25,2.14,21.58,11.3,194.86,526.09,18.1,-124.42,14.8,2.02
108.3,2.14,20.46,10.87,195.08,547.58,18.1,-123.77,14.91,2.04
108.35,2.13,19.08,10.43,195.08,575.33,18.1,-123.49,14.34,1.96
108.4,2.13,17.71,10.46,195.3,596.78,18.1,-123.78,12.85,1.75
108.45,2.13,16.47,10.58,195.53,605.22,18.1,-124.78,10.84,1.48
108.5,2.13,15.53,11.01,195.3,598.4,18.1,-126.56,8.54,1.17
108.55,2.13,14.91,11.32,195.3,586.33,18.1,-129.03,6.68,0.91
108.6,2.14,14.61,11.87,195.97,572.35,18.1,-132.02,6.44,0.88
108.65,2.14,14.6,12.24,195.3,566.94,18.1,-135.25,8.02,1.09
108.7,2.15,14.73,12.82,193.75,571.06,18.1,-138.58,10.69,1.46
108.75,2.15,14.86,13.21,192.86,587.4,18.1,-141.91,12.34,1.68
108.8,2.16,14.87,13.61,191.75,599.09,18.1,-145.17,12.01,1.64
108.85,2.15,14.76,13.36,191.53,600.9,18.1,-148.22,9.87,1.35
108.9,2.16,14.56,12.79,191.53,587.6,18.1,-150.82,6.98,0.95
108.95,2.16,14.28,12.03,191.97,571.7,18.14,-152.74,4.77,0.65
109,2.16,13.93,11.57,191.97,557.26,18.1,-153.93,4.35,0.59
109.05,2.16,13.61,11.32,191.75,543.19,18.1,-154.52,5.82,0.79
109.1,2.16,13.39,10.58,190.64,526.89,18.14,-154.64,8.03,1.1
109.15,2.16,13.26,9.78,189.31,510.42,18.14,-154.22,9.77,1.33
109.2,2.15,13.19,8.67,188.42,499.46,18.1,-153.01,10.76,1.47
109.25,2.14,13.14,8.09,188.2,495.38,18.1,-150.92,11.31,1.54
109.3,2.14,13.1,7.35,189.09,497.77,18.14,-148.13,11.21,1.53
109.35,2.15,12.93,6.89,190.86,505.43,18.1,-145.05,10.9,1.49
109.4,2.15,12.65,6.65,191.97,514.84,18.1,-141.95,10.82,1.48
109.45,2.16,12.43,6.91,192.42,522.65,18.1,-139.03,11.75,1.6
109.5,2.15,12.46,7.31,192.2,525.3,18.1,-136.32,13.11,1.79
109.55,2.15,12.86,7.64,192.2,524.19,18.1,-133.87,14.37,1.96
109.6,2.16,13.51,7.59,191.97,526.7,18.14,-131.74,14.5,1.98
109.65,2.16,14.18,7.45,191.97,532.38,18.14,-130.17,14.37,1.96
109.7,2.16,14.65,7.21,191.53,539.62,18.1,-129.42,14.77,2.02
109.75,2.16,14.85,6.93,190.86,538.4,18.14,-129.98,16.63,2.27
109.8,2.16,14.82,6.63,190.64,534.8,18.1,-132.19,20.28,2.77
109.85,2.16,14.66,6.71,191.31,533.24,18.14,-136.38,23.78,3.25
109.9,2.16,14.49,7.27,192.42,545.21,18.14,-142.44,26.41,3.6
109.95,2.15,14.4,8,192.42,564.69,18.14,-150.38,26.04,3.55
110,2.14,14.45,8.45,192.2,583.98,18.14,-159.96,24.49,3.34
110.05,2.14,14.61,9.09,191.53,593.13,18.14,-170.77,22.71,3.1
110.1,2.13,14.9,9.91,191.31,594.02,18.14,-181.22,21.84,2.98
110.15,2.12,15.22,11.2,191.97,593.23,18.14,-189.9,21.71,2.96
110.2,2.12,15.42,12.22,194.19,593.85,18.14,-195.56,21.71,2.96
110.25,2.12,15.43,13.28,201.08,603.82,18.14,-198.54,21.48,2.93
110.3,2.12,15.36,14.1,207.51,616.53,18.14,-199.82,19.84,2.71
110.35,2.13,15.42,14.68,206.18,626.07,18.14,-200.85,16.66,2.27
110.4,2.13,15.74,14.96,200.41,612.72,18.14,-202.62,12.5,1.71
110.45,2.14,16.23,14.73,197.3,579.56,18.14,-205.58,8.43,1.15
110.5,2.14,16.76,14.14,193.75,536.26,18.14,-209.59,5.79,0.79
110.55,2.15,17.24,12.97,190.64,499.76,18.14,-214.07,4.64,0.63
110.6,2.15,17.62,11.82,189.53,474.4,18.14,-218.07,5.29,0.72
110.65,2.15,17.78,10.96,189.53,464.23,18.14,-220.93,6.19,0.84
110.7,2.14,17.54,10.56,188.87,464.93,18.14,-222.19,7.09,0.97
110.75,2.14,16.92,10.3,186.42,474.83,18.14,-222.04,7.46,1.02
110.8,2.14,16.26,9.97,185.09,489.35,18.14,-220.68,8.31,1.13
110.85,2.14,15.79,9.86,184.43,503.24,18.14,-218.6,9.55,1.3
110.9,2.13,15.53,9.77,183.54,514.72,18.14,-216.09,11.57,1.58
110.95,2.13,15.33,10.12,183.54,515.79,18.14,-213.62,13.23,1.81
111,2.12,15.12,10.78,183.54,511.3,18.14,-211.61,14.16,1.93
111.05,2.12,14.9,11.78,183.54,504.42,18.14,-210.37,13.68,1.87
111.1,2.11,14.66,12.71,183.76,499.34,18.14,-209.8,12.17,1.66
111.15,2.1,14.41,13.3,183.98,497.35,18.14,-209.25,10.57,1.44
