Depth,Den,Ng,Cal,SP,Res
127.35,2.15,15.36,183.54,-160.59,17.33
127.4,2.14,15.05,183.54,-161.27,17.3
127.45,2.13,14.48,183.54,-162.38,17.23
127.5,2.11,14.11,183.54,-164.82,17.26
127.55,2.1,13.52,183.98,-169.32,17.44
127.6,2.09,12.93,183.54,-176.24,17.82
127.65,2.08,12.09,182.21,-184.93,18.35
127.7,2.08,11.2,181.54,-193.57,18.81
127.75,2.08,10.86,183.32,-200.34,19.01
127.8,2.07,11.01,185.98,-203.53,18.84
127.85,2.08,11.77,187.09,-203.1,18.36
127.9,2.08,12.16,187.53,-199.7,17.74
127.95,2.09,12.39,186.42,-194.96,17.15
128,2.11,12.31,183.76,-190.12,16.66
128.05,2.13,11.74,185.98,-185.93,16.21
128.1,2.15,11.41,191.97,-182.55,15.73
128.15,2.16,11.03,196.86,-179.87,15.26
128.2,2.16,10.89,199.08,-177.79,14.96
128.25,2.16,10.78,197.08,-176.26,14.86
128.3,2.16,10.93,191.31,-175.71,14.92
128.35,2.15,11.34,188.42,-176.71,15.11
128.4,2.14,11.06,186.42,-180.39,15.35
128.45,2.13,10.28,184.43,-187.16,15.52
128.5,2.12,9.67,183.09,-197.19,15.51
128.55,2.12,9.59,181.98,-209.2,15.37
128.6,2.12,10.05,181.32,-221.91,15.32
128.65,2.11,9.93,180.43,-234.01,15.48
128.7,2.11,10.2,180.21,-244.62,15.9
128.75,2.11,10.23,180.43,-253.03,16.44
128.8,2.12,10.48,180.87,-258.79,16.92
128.85,2.13,9.54,181.54,-261.9,17.22
128.9,2.14,8.61,182.87,-263.14,17.32
128.95,2.15,7.83,184.43,-263.4,17.29
129,2.15,7.89,185.98,-263.79,17.18
129.05,2.15,7.54,187.76,-264.41,17.03
129.1,2.15,6.89,187.76,-265.02,16.95
129.15,2.16,6.29,187.09,-264.56,17.02
129.2,2.18,6.03,183.76,-262.56,17.29
129.25,2.19,6.06,179.32,-258.86,17.68
129.3,2.2,6.22,177.77,-254.02,18.07
129.35,2.2,6.66,180.65,-248.64,18.39
129.4,2.21,7.18,181.54,-243.1,18.72
129.45,2.22,7.37,180.43,-237.51,19.06
129.5,2.22,7.11,179.54,-231.63,19.37
129.55,2.22,6.7,179.32,-225.31,19.45
129.6,2.22,6.36,177.99,-218.6,19.26
129.65,2.22,6.61,177.54,-212.19,18.81
129.7,2.21,6.99,178.65,-206.76,18.24
129.75,2.21,7.52,180.21,-203.01,17.63
129.8,2.2,7.7,180.65,-200.93,17
129.85,2.19,7.85,180.21,-200.3,16.37
129.9,2.19,8.11,179.32,-200.57,15.79
129.95,2.19,8.39,177.77,-201.35,15.33
130,2.19,8.9,177.1,-202.3,14.97
130.05,2.19,9.26,175.99,-203.17,14.76
130.1,2.19,9.83,175.77,-203.53,14.69
130.15,2.19,10.22,176.43,-202.9,14.72
130.2,2.19,10.61,177.32,-200.61,14.75
130.25,2.19,11.17,176.66,-196.41,14.77
130.3,2.18,11.36,174.44,-190.31,14.79
130.35,2.18,11.5,172.88,-183.21,14.78
130.4,2.17,11.37,171.33,-176.16,14.73
130.45,2.16,11.38,170.22,-170.21,14.66
130.5,2.14,11.35,169.33,-165.88,14.71
130.55,2.13,10.95,168.22,-163.3,14.94
130.6,2.12,10.46,166.89,-162.32,15.34
130.65,2.11,9.88,166,-162.58,15.72
130.7,2.11,9.47,164.89,-163.69,15.85
130.75,2.11,9.27,163.78,-165.2,15.69
130.8,2.11,8.75,162.67,-166.67,15.36
130.85,2.12,8.4,161.78,-167.66,15.03
130.9,2.13,8.03,161.56,-167.96,14.86
130.95,2.15,7.89,162,-167.66,14.93
131,2.17,7.98,162.67,-167.08,15.25
131.05,2.18,8.57,162.23,-166.44,15.71
131.1,2.2,9.51,160.67,-165.77,16.2
131.15,2.22,10.22,160.01,-164.87,16.64
131.2,2.23,10.55,162.23,-163.59,17.04
131.25,2.24,10.75,166.44,-162,17.44
131.3,2.25,10.86,169.33,-160.34,17.85
131.35,2.25,11.12,166.89,-158.83,18.25
131.4,2.25,11.6,163.78,-157.6,18.54
131.45,2.25,12.34,161.12,-156.71,18.71
131.5,2.25,12.99,157.34,-156.13,18.74
131.55,2.26,12.87,156.01,-155.88,18.69
131.6,2.26,12.37,154.9,-155.92,18.7
131.65,2.27,12.05,154.68,-156.3,18.93
131.7,2.28,12.28,154.9,-156.89,19.61
131.75,2.29,12.87,154.9,-157.52,20.78
131.8,2.3,12.83,155.12,-157.98,22.29
131.85,2.31,12.94,153.35,-158.26,23.9
131.9,2.32,12.75,151.13,-158.47,25.43
131.95,2.33,12.74,149.79,-158.74,26.69
132,2.34,12.1,149.79,-159.04,27.6
132.05,2.34,11.57,150.02,-159.21,28.13
132.1,2.35,11.13,150.02,-159.09,28.41
132.15,2.35,10.74,149.79,-158.62,28.42
132.2,2.35,9.98,149.35,-157.83,28.24
132.25,2.35,8.74,148.68,-156.85,28.1
132.3,2.34,7.74,148.24,-155.75,28.03
132.35,2.33,7.1,147.8,-154.72,27.87
132.4,2.32,6.37,147.57,-153.92,27.46
132.45,2.31,5.69,147.8,-153.52,27.19
132.5,2.3,5.01,148.02,-153.48,27.57
132.55,2.28,4.94,147.35,-153.66,28.72
132.6,2.27,5.39,146.91,-153.79,30.14
132.65,2.27,5.87,146.02,-153.72,31.24
132.7,2.27,6.85,145.58,-153.42,31.71
132.75,2.27,7.74,145.58,-152.99,31.41
132.8,2.27,9.12,145.8,-152.61,30.59
132.85,2.27,10.17,145.58,-152.49,29.52
132.9,2.28,11.46,144.91,-152.72,28.67
132.95,2.28,12.73,144.24,-153.29,28.23
133,2.29,14.04,144.02,-154.05,28.34
133.05,2.3,14.95,143.8,-154.82,28.9
133.1,2.3,15.6,143.8,-155.37,29.59
133.15,2.3,15.71,143.36,-155.5,30.04
133.2,2.3,15.66,142.69,-155.1,30.22
133.25,2.29,15.27,142.25,-154.22,30.36
133.3,2.29,15.59,142.25,-153.09,30.8
133.35,2.28,15.77,142.47,-151.98,31.59
133.4,2.27,15.87,142.69,-151.11,32.69
133.45,2.27,15.53,143.13,-150.66,33.65
133.5,2.27,15.08,143.58,-150.72,34.23
133.55,2.27,14.52,144.69,-151.26,34.1
133.6,2.26,14.52,145.58,-152.13,33.27
133.65,2.27,14.81,146.46,-153.1,31.79
133.7,2.27,15.67,147.13,-153.97,29.83
133.75,2.28,16.3,148.24,-154.57,27.53
133.8,2.28,16.59,149.79,-154.95,25.24
133.85,2.29,16.58,150.68,-155.13,23.18
133.9,2.3,16.43,151.57,-155.29,21.62
133.95,2.31,16.6,153.35,-155.5,20.57
134,2.32,16.81,151.35,-155.86,20.09
134.05,2.32,16.88,146.91,-156.33,20.34
134.1,2.32,16.94,145.35,-156.84,21.33
134.15,2.31,16.16,145.35,-157.3,22.89
134.2,2.31,15.02,145.35,-157.78,24.66
134.25,2.31,13.64,144.91,-158.39,26.32
134.3,2.31,12.73,144.69,-159.24,27.68
134.35,2.3,12.07,144.02,-160.17,28.69
134.4,2.29,11.56,143.8,-160.98,29.31
134.45,2.29,11.53,143.8,-161.54,29.63
134.5,2.29,11.42,144.02,-161.96,29.71
134.55,2.3,11.39,144.02,-162.44,29.71
134.6,2.31,11.16,143.58,-163.2,29.73
134.65,2.33,11.31,142.25,-164.19,29.95
134.7,2.34,12.09,140.91,-165.17,30.39
134.75,2.34,12.88,140.03,-165.86,30.97
134.8,2.34,13.6,140.03,-166.05,31.51
134.85,2.34,13.7,140.25,-165.86,31.74
134.9,2.34,14.06,140.03,-165.49,31.5
134.95,2.35,14.15,139.8,-165.3,30.77
135,2.36,14.24,139.8,-165.4,29.95
135.05,2.36,14.08,139.58,-165.78,29.35
135.1,2.36,14.06,139.36,-166.14,28.92
135.15,2.35,13.83,139.58,-166.21,28.39
135.2,2.35,13.58,140.03,-165.72,27.56
135.25,2.34,12.68,140.25,-164.74,26.64
135.3,2.34,11.85,140.69,-163.47,25.91
135.35,2.35,10.91,141.14,-162.27,25.48
135.4,2.35,10.55,141.36,-161.39,25.24
135.45,2.35,9.69,141.58,-160.89,24.92
135.5,2.35,9.05,142.02,-160.58,24.38
135.55,2.34,8.35,142.25,-160.16,23.66
135.6,2.34,8.68,142.25,-159.38,22.94
135.65,2.33,9.21,142.02,-158.18,22.33
135.7,2.33,9.78,141.8,-156.73,21.85
135.75,2.33,10,141.8,-155.32,21.45
135.8,2.33,10.76,141.8,-154.25,21.06
135.85,2.34,11.95,141.8,-153.66,20.98
135.9,2.35,13.14,141.8,-153.6,21.54
135.95,2.35,13.82,141.8,-153.91,23.06
136,2.36,14.19,141.8,-154.45,25.13
136.05,2.35,14.2,141.8,-155.06,27.25
136.1,2.35,13.48,142.25,-155.64,28.81
136.15,2.35,12.14,142.47,-156.09,29.67
136.2,2.36,10.92,142.25,-156.4,29.91
136.25,2.37,10.01,142.02,-156.57,29.93
136.3,2.38,8.99,141.8,-156.76,30.01
136.35,2.38,8.4,141.8,-157.09,30.35
136.4,2.39,7.88,141.8,-157.7,30.9
136.45,2.39,8.06,141.8,-158.53,31.57
136.5,2.4,8.59,141.58,-159.48,32.39
136.55,2.4,9.53,141.36,-160.39,33.28
136.6,2.4,10.62,141.14,-161.18,33.97
136.65,2.4,11.23,140.91,-161.83,34.2
136.7,2.39,11.77,140.91,-162.31,34.07
136.75,2.38,12.2,140.91,-162.54,34
136.8,2.37,12.99,140.91,-162.52,34.51
136.85,2.35,13.64,141.36,-162.35,35.95
136.9,2.33,14.53,141.8,-162.16,38.38
136.95,2.31,15.03,142.91,-162.05,41.41
137,2.3,15.51,143.58,-162.04,44.02
137.05,2.29,15.11,143.8,-162.11,45.19
137.1,2.28,14.52,143.8,-162.31,44.53
137.15,2.28,13.73,143.36,-162.62,42.69
137.2,2.28,14.05,142.69,-163.06,40.57
137.25,2.28,14.56,142.69,-163.58,38.87
137.3,2.29,15.52,143.13,-164.16,37.76
137.35,2.3,15.62,143.36,-164.74,37.31
137.4,2.3,15.63,143.36,-165.22,37.38
137.45,2.31,14.65,143.13,-165.44,37.88
137.5,2.31,14.06,143.13,-165.38,38.7
137.55,2.31,13.74,143.13,-165.06,39.58
137.6,2.31,13.96,142.25,-164.63,40.28
137.65,2.32,14.14,141.58,-164.21,40.66
137.7,2.33,14.22,141.36,-163.89,40.82
137.75,2.34,14.27,141.36,-163.65,40.7
137.8,2.34,14.3,141.58,-163.37,40.25
137.85,2.34,14.11,141.58,-162.95,39.49
137.9,2.35,14.28,141.8,-162.31,38.73
137.95,2.35,14.48,142.69,-161.49,38.25
138,2.35,14.35,143.36,-160.46,38.33
138.05,2.35,13.97,142.02,-159.28,38.89
138.1,2.36,13.06,140.25,-158.08,39.76
138.15,2.35,12.41,140.47,-157.16,40.77
138.2,2.34,11.69,140.69,-156.77,41.68
138.25,2.32,11.42,140.91,-157.06,42.15
138.3,2.3,11.02,140.47,-157.94,42.07
138.35,2.28,10.49,139.8,-159.03,41.63
138.4,2.26,9.9,139.8,-159.88,40.9
138.45,2.25,9.68,140.47,-159.98,39.73
138.5,2.24,9.92,141.14,-159.19,38.1
138.55,2.23,10.52,142.25,-157.54,36.37
138.6,2.22,11.09,143.13,-155.49,34.79
138.65,2.21,11.52,144.69,-153.46,33.52
138.7,2.22,12.12,146.24,-151.99,32.58
138.75,2.23,12.73,148.02,-151.24,31.93
138.8,2.24,13.37,146.91,-151.25,31.35
138.85,2.26,14.02,145.35,-151.72,30.61
138.9,2.27,14.88,145.13,-152.45,29.52
138.95,2.28,15.98,145.35,-153.34,28.08
139,2.3,16.57,145.58,-154.51,26.5
139.05,2.32,16.91,145.8,-155.98,25.12
139.1,2.33,16.9,146.24,-157.7,24.07
139.15,2.33,16.96,146.24,-159.43,23.4
139.2,2.33,16.37,146.02,-160.92,22.99
139.25,2.33,15.67,146.02,-162,22.8
139.3,2.32,14.61,145.58,-162.65,22.84
139.35,2.31,13.26,145.35,-163.09,23.23
139.4,2.3,11.77,145.35,-163.69,23.82
139.45,2.3,9.61,145.8,-164.68,24.32
139.5,2.29,8.08,145.8,-166.13,24.37
139.55,2.29,6.54,145.8,-167.81,23.95
139.6,2.28,6.12,146.02,-169.41,23.3
139.65,2.28,5.73,146.02,-170.52,22.81
139.7,2.29,5.57,145.8,-170.78,22.78
139.75,2.29,5.26,145.8,-170.04,23.3
139.8,2.3,5.37,145.58,-168.55,24.29
139.85,2.3,6.13,145.58,-166.85,25.57
139.9,2.3,7.7,146.02,-165.57,26.85
139.95,2.3,9.37,146.24,-165.01,27.81
140,2.3,10.81,146.69,-165.15,28.19
140.05,2.29,11.44,146.69,-165.62,28.15
140.1,2.29,11.85,146.02,-166.04,28.08
140.15,2.29,12.26,145.35,-166.22,28.28
140.2,2.29,13.22,144.69,-166.18,28.73
140.25,2.29,14.7,144.02,-166.15,29.29
140.3,2.28,15.98,144.02,-166.2,29.8
140.35,2.28,16.54,145.35,-166.38,30.21
140.4,2.28,16.3,146.69,-166.52,30.56
140.45,2.28,14.97,147.13,-166.54,30.86
140.5,2.29,13.85,146.91,-166.42,31.06
140.55,2.3,12.76,146.46,-166.25,31.01
140.6,2.32,13.12,146.69,-166.08,30.7
140.65,2.33,13.18,146.91,-165.83,30.21
140.7,2.34,13.26,146.91,-165.36,29.65
140.75,2.34,12.69,146.91,-164.55,29.24
140.8,2.34,12.39,146.69,-163.47,29.36
140.85,2.35,12.62,146.46,-162.42,30.63
140.9,2.35,13,145.8,-161.74,33.1
140.95,2.35,13.52,145.13,-161.76,36.16
141,2.35,13.71,144.91,-162.6,39.13
141.05,2.35,13.85,144.47,-164.22,41.94
141.1,2.35,13.71,144.47,-166.25,45.2
141.15,2.35,13.51,144.47,-168.27,49.25
141.2,2.34,13.44,143.8,-169.92,53.73
141.25,2.34,13.99,143.13,-171.18,57.64
141.3,2.34,14.49,142.91,-172.27,60.35
141.35,2.35,14.7,142.47,-173.4,61.81
141.4,2.36,14.44,142.02,-174.61,62.66
141.45,2.36,14.03,141.8,-175.8,62.96
141.5,2.37,14.09,141.58,-176.81,62.39
141.55,2.37,14.02,141.58,-177.58,60.38
141.6,2.36,14.22,141.14,-178.06,56.82
141.65,2.36,13.85,140.69,-178.24,52.56
141.7,2.36,13.22,140.47,-178.11,48.39
141.75,2.36,12.21,140.25,-177.76,45.27
141.8,2.35,11.29,140.03,-177.38,43.18
141.85,2.35,11.1,140.69,-177.15,42.01
141.9,2.35,11.48,141.8,-177.22,41.21
141.95,2.35,12.32,142.47,-177.57,40.41
142,2.34,13.16,142.25,-178.16,39.56
142.05,2.34,13.9,142.25,-178.93,38.72
142.1,2.34,14.41,142.47,-179.87,38.13
142.15,2.34,14.46,142.69,-181.01,37.94
142.2,2.34,14.57,143.36,-182.38,38.14
142.25,2.32,14.41,144.24,-183.87,38.38
142.3,2.29,14.4,144.47,-185.29,38.26
142.35,2.26,13.96,144.47,-186.43,37.72
142.4,2.24,13.67,144.24,-187.15,37.07
142.45,2.23,13.13,144.02,-187.39,36.51
142.5,2.23,12.76,144.02,-187.18,35.9
142.55,2.22,11.98,144.24,-186.68,34.9
142.6,2.22,11.35,145.35,-186.13,33.43
142.65,2.22,11.07,146.02,-185.78,31.77
142.7,2.22,11.28,146.46,-185.68,30.39
142.75,2.22,11.67,147.13,-185.61,29.7
142.8,2.24,11.99,147.13,-185.34,29.89
142.85,2.25,12.33,147.13,-184.64,30.97
142.9,2.25,13.06,147.35,-183.7,32.38
142.95,2.25,13.68,147.8,-182.71,33.47
143,2.25,14.55,149.13,-181.97,33.71
143.05,2.24,15.45,150.24,-181.45,33.32
143.1,2.23,16.4,151.35,-181.2,32.75
143.15,2.21,17.17,152.68,-181.22,32.38
143.2,2.2,17.31,154.23,-181.67,32.44
143.25,2.2,17.5,155.34,-182.63,32.88
143.3,2.21,17.36,156.45,-184.05,33.59
143.35,2.21,17.57,157.79,-185.67,34.2
143.4,2.22,17.59,159.34,-187.19,34.51
143.45,2.21,17.83,160.89,-188.22,34.5
143.5,2.21,17.68,162.45,-188.47,34.42
143.55,2.2,17.1,163.34,-187.71,34.49
143.6,2.2,16.36,164,-185.88,34.79
143.65,2.19,15.49,165.11,-183.17,35.04
143.7,2.19,15.17,166,-180.08,35.22
143.75,2.19,14.73,166,-177.12,35.36
143.8,2.19,14.58,166.22,-174.62,35.43
143.85,2.18,14.46,166,-172.65,35.22
143.9,2.17,14.61,166.22,-171.15,34.69
143.95,2.16,14.41,166.67,-170.17,34.06
144,2.16,14.01,167.11,-169.69,33.4
144.05,2.15,13.48,167.33,-169.58,32.63
144.1,2.14,13.3,168.22,-169.44,31.75
144.15,2.14,13.36,169.33,-168.98,30.95
144.2,2.13,13.73,170.44,-168.19,30.41
144.25,2.12,14.22,172.22,-167.46,30.2
144.3,2.12,14.39,173.33,-167.29,30.25
144.35,2.11,14.32,173.77,-167.88,30.36
144.4,2.11,13.94,173.77,-169.16,30.31
144.45,2.11,13.65,174.21,-170.78,29.93
144.5,2.11,13.12,174.44,-172.53,29.18
144.55,2.11,12.75,174.88,-174.17,28.22
144.6,2.12,12.18,175.55,-175.52,27.28
144.65,2.13,11.79,176.43,-176.38,26.52
144.7,2.14,11.79,176.43,-176.75,25.94
144.75,2.16,12.12,174.66,-176.85,25.52
144.8,2.17,12.58,172.66,-177.01,25.26
144.85,2.18,12.34,171.33,-177.34,25.21
144.9,2.2,11.98,169.77,-177.81,25.43
144.95,2.21,11.67,168.89,-178.23,25.91
145,2.22,11.93,167.78,-178.58,26.53
145.05,2.23,12.32,166.89,-178.88,27.18
145.1,2.24,12.65,166.44,-179.25,27.76
145.15,2.24,13.39,166.22,-179.7,28.22
145.2,2.24,14.01,165.78,-180.21,28.48
145.25,2.23,14.08,164.89,-180.59,28.57
145.3,2.23,13.42,164,-180.53,28.61
145.35,2.23,12.7,163.78,-179.77,28.67
145.4,2.24,12.62,163.78,-178.31,28.67
145.45,2.24,12.07,164.22,-176.51,28.58
145.5,2.25,11.54,164.45,-174.81,28.5
145.55,2.24,10.52,163.78,-173.62,28.44
145.6,2.24,10.21,163.56,-173.21,28.28
145.65,2.24,10.15,163.78,-173.7,27.95
145.7,2.25,10.07,164.22,-175.09,27.55
145.75,2.25,10.24,164.22,-177.09,27.26
145.8,2.26,10.26,164,-179.3,27.15
145.85,2.25,10.9,163.78,-181.21,27.2
145.9,2.25,11.63,163.11,-182.55,27.32
145.95,2.24,13.11,163.11,-183.2,27.43
146,2.23,14.55,163.34,-183.3,27.49
146.05,2.22,15.93,163.34,-183.02,27.57
146.1,2.22,16.7,162.89,-182.52,27.87
146.15,2.23,16.73,162.67,-181.87,28.4
146.2,2.23,16.28,162.67,-181.16,28.97
146.25,2.23,15.8,162.45,-180.48,29.22
146.3,2.23,15.82,161.78,-179.93,29.02
146.35,2.23,15.52,161.34,-179.63,28.46
146.4,2.24,14.67,160.89,-179.69,27.83
146.45,2.25,13.64,160.67,-180.12,27.36
146.5,2.26,12.66,160.23,-180.76,27.19
146.55,2.28,11.86,159.78,-181.36,27.28
146.6,2.29,11.1,160.01,-181.72,27.43
146.65,2.29,10.59,159.78,-181.87,27.38
146.7,2.29,10.54,159.12,-182,26.88
146.75,2.3,10.83,158.67,-182.39,26.28
146.8,2.31,11.07,158.01,-183.13,25.97
146.85,2.32,11.18,157.79,-184.13,26.41
146.9,2.33,11.05,158.45,-185.12,27.41
146.95,2.33,11.45,159.12,-185.9,28.69
147,2.33,11.7,159.78,-186.44,29.55
147.05,2.33,12.63,160.01,-186.86,29.58
147.1,2.33,13.27,157.79,-187.25,28.79
147.15,2.33,14.38,154.01,-187.66,27.9
147.2,2.33,14.93,151.57,-187.99,27.5
147.25,2.32,15.26,150.68,-188.13,27.81
147.3,2.32,15.24,150.02,-187.87,28.57
147.35,2.32,15.3,148.91,-187.11,29.35
147.4,2.34,15.91,147.8,-185.91,29.88
147.45,2.36,16.64,147.8,-184.49,30.21
147.5,2.38,17.31,147.57,-183.25,30.58
147.55,2.38,17.59,147.13,-182.52,31.02
147.6,2.39,17.58,146.69,-182.53,31.3
147.65,2.39,17.03,146.46,-183.35,31.05
147.7,2.39,16.12,146.02,-184.82,30.33
147.75,2.39,15.43,145.35,-186.68,29.53
147.8,2.39,15.11,144.69,-188.55,29.14
147.85,2.39,15.51,144.24,-190.12,29.23
147.9,2.37,16.12,143.8,-191.14,29.54
147.95,2.36,17.13,143.13,-191.53,29.84
148,2.35,17.85,142.91,-191.33,30.06
148.05,2.34,18.6,142.69,-190.7,30.19
148.1,2.34,18.89,142.69,-189.8,30.23
148.15,2.33,18.9,142.25,-188.67,30.31
148.2,2.32,18.56,141.8,-187.31,30.34
148.25,2.32,18.29,141.58,-185.73,30
148.3,2.32,18.17,141.36,-184.16,29.15
148.35,2.32,17.89,141.14,-182.95,28.01
148.4,2.32,17.41,140.91,-182.36,27.22
148.45,2.31,16.86,140.69,-182.45,26.85
148.5,2.32,15.66,140.69,-183.01,26.84
148.55,2.32,14.5,140.91,-183.79,26.91
148.6,2.32,12.83,140.91,-184.52,26.97
148.65,2.32,11.87,140.47,-185.13,27.02
148.7,2.32,11.34,140.03,-185.6,27.03
148.75,2.32,11.64,139.36,-186.02,27.01
148.8,2.31,12.2,138.69,-186.52,26.91
148.85,2.31,12.37,138.03,-187.24,26.82
148.9,2.31,12.31,137.58,-188.18,26.78
148.95,2.3,11.94,137.81,-189.27,26.77
149,2.29,11.85,138.47,-190.21,26.71
149.05,2.29,11.76,139.36,-190.69,26.53
149.1,2.28,12.12,140.25,-190.55,26.16
149.15,2.27,12.38,140.69,-189.91,25.68
149.2,2.27,12.7,141.58,-189.15,25.17
149.25,2.27,12.62,142.25,-188.68,24.63
149.3,2.28,12.46,142.91,-188.82,23.95
149.35,2.28,12.22,143.36,-189.63,23.14
149.4,2.28,12.34,143.13,-190.91,22.4
149.45,2.28,12.51,143.58,-192.24,21.89
149.5,2.28,12.77,144.02,-193.15,21.59
149.55,2.29,13.06,144.24,-193.33,21.36
149.6,2.29,12.77,144.24,-192.76,21.14
149.65,2.3,12.36,144.24,-191.63,21.02
149.7,2.3,11.63,145.13,-190.33,21.11
149.75,2.29,11.4,146.02,-189.23,21.41
149.8,2.27,11.61,146.46,-188.59,21.88
149.85,2.26,11.8,147.13,-188.45,22.38
149.9,2.26,12.08,148.02,-188.67,22.62
149.95,2.27,11.78,148.24,-189.11,22.55
150,2.28,11.77,148.68,-189.64,22.28
150.05,2.27,11.51,149.57,-190.24,22.13
150.1,2.26,11.46,150.24,-190.87,22.1
150.15,2.24,11.19,150.9,-191.48,22.15
150.2,2.23,11.93,151.57,-191.98,22.19
150.25,2.24,13.23,152.01,-192.19,22.29
150.3,2.25,14.83,152.01,-192.04,22.43
150.35,2.25,15.41,151.79,-191.54,22.6
150.4,2.26,15.65,151.79,-190.96,22.81
150.45,2.25,15.41,152.01,-190.49,23.15
150.5,2.25,15.41,153.12,-190.24,23.54
150.55,2.26,15.17,154.46,-190.03,23.76
150.6,2.27,15.12,155.34,-189.74,23.56
150.65,2.28,15.46,155.57,-189.31,23.07
150.7,2.29,15.11,155.79,-188.9,22.48
150.75,2.29,14.71,156.01,-188.63,21.95
150.8,2.3,13.57,156.01,-188.58,21.45
150.85,2.31,13.26,156.01,-188.67,21.02
150.9,2.32,13.36,156.01,-188.68,20.77
150.95,2.31,13.92,156.23,-188.4,20.76
151,2.31,14.66,156.23,-187.71,20.93
151.05,2.31,15.32,156.01,-186.76,21.06
151.1,2.3,16.2,155.79,-185.88,21
151.15,2.3,16.7,155.57,-185.45,20.75
151.2,2.3,16.98,155.12,-185.66,20.48
151.25,2.3,17.54,154.9,-186.39,20.33
151.3,2.3,18.1,154.9,-187.33,20.39
151.35,2.3,18.73,154.9,-188.13,20.63
151.4,2.29,18.77,154.68,-188.67,21.09
151.45,2.29,18.5,154.68,-189,21.64
151.5,2.3,17.85,154.68,-189.34,22.07
151.55,2.3,16.87,154.68,-189.92,22.22
151.6,2.3,15.75,154.68,-190.85,22.04
151.65,2.3,14.72,154.68,-192.05,21.75
151.7,2.3,13.89,154.9,-193.28,21.65
151.75,2.3,13.12,154.9,-194.37,22.01
151.8,2.29,12.4,155.12,-195.22,22.61
151.85,2.29,11.71,154.9,-195.86,23.06
151.9,2.29,11.62,154.46,-196.2,23.36
151.95,2.29,11.47,153.79,-196.15,23.88
152,2.28,11.42,153.12,-195.64,24.65
152.05,2.28,11.18,152.68,-194.76,25.19
152.1,2.28,11.12,152.46,-193.65,25.37
152.15,2.28,11.26,152.68,-192.53,25.5
152.2,2.28,11.68,152.46,-191.53,26.5
152.25,2.28,12.19,152.24,-190.73,27.81
152.3,2.28,12.77,152.9,-190.08,29.15
152.35,2.28,12.99,153.12,-189.49,29.56
152.4,2.28,13.35,152.9,-188.88,29.41
152.45,2.28,13.47,152.9,-188.3,29.09
152.5,2.29,13.76,152.9,-187.75,29.14
152.55,2.3,13.85,152.46,-187.27,29.68
152.6,2.31,14.32,151.57,-186.77,30.63
152.65,2.32,14.83,151.35,-186.27,32
152.7,2.33,15.43,150.9,-185.76,33.65
152.75,2.34,15.65,150.24,-185.36,35.23
152.8,2.35,15.62,149.35,-184.98,36.2
152.85,2.36,15.05,148.46,-184.54,36.36
152.9,2.36,14.33,148.24,-183.99,35.71
152.95,2.37,14.08,148.24,-183.64,34.63
153,2.38,14.48,148.02,-183.71,33.47
153.05,2.38,15.51,148.02,-184.38,32.82
153.1,2.37,16.4,147.8,-185.5,32.9
153.15,2.36,17.18,147.35,-186.95,33.63
153.2,2.36,18.32,147.13,-188.61,34.52
153.25,2.35,19.7,147.13,-190.41,35.26
153.3,2.35,21.2,147.13,-192.14,35.53
153.35,2.35,21.98,147.35,-193.65,35.29
153.4,2.35,23.04,147.13,-194.85,34.56
153.45,2.35,23.8,146.02,-195.93,33.95
153.5,2.35,24.57,145.35,-196.96,33.84
153.55,2.35,24.27,145.35,-197.84,34.35
153.6,2.34,23.97,145.8,-198.23,35.01
153.65,2.34,23.05,145.58,-197.8,35.29
153.7,2.33,21.8,144.91,-196.49,35.06
153.75,2.33,20.37,144.69,-194.48,34.45
153.8,2.33,18.84,144.69,-192.17,33.68
153.85,2.33,18.24,145.13,-189.91,32.72
153.9,2.33,17.82,145.13,-187.99,31.53
153.95,2.32,18.01,144.91,-186.52,30.19
154,2.31,17.97,144.69,-185.49,28.88
154.05,2.29,18,144.69,-184.77,27.73
154.1,2.29,17.99,144.69,-184.22,26.72
154.15,2.29,18,144.47,-183.74,25.86
154.2,2.29,18.2,144.47,-183.53,25.28
154.25,2.29,18.44,144.47,-183.79,25.3
154.3,2.28,18.53,144.47,-184.72,26.04
154.35,2.28,17.99,144.47,-186.23,27.31
154.4,2.28,17.3,144.47,-188.19,28.7
154.45,2.27,16.46,144.47,-190.44,29.83
154.5,2.27,15.55,144.47,-192.92,30.66
154.55,2.29,14.4,144.24,-195.47,31.37
154.6,2.3,13.39,144.02,-197.79,32.07
154.65,2.31,12.76,144.24,-199.55,32.71
154.7,2.31,12.43,144.47,-200.46,32.98
154.75,2.31,11.84,145.13,-200.54,32.71
154.8,2.32,11.85,145.58,-200.03,31.72
154.85,2.33,11.94,145.8,-199.4,30.15
154.9,2.34,12.56,146.02,-198.85,28.28
154.95,2.35,12.7,146.02,-198.43,26.43
155,2.36,12.85,146.02,-197.96,24.82
155.05,2.36,12.91,146.46,-197.51,23.53
155.1,2.36,12.75,146.91,-197.14,22.64
155.15,2.37,12.53,147.35,-196.94,22.22
155.2,2.36,12.26,147.57,-196.83,22.35
155.25,2.36,11.76,147.8,-196.92,23.04
155.3,2.35,11.4,147.8,-197.31,24.26
155.35,2.34,10.63,148.02,-198.15,25.85
155.4,2.34,10.01,148.02,-199.29,27.65
155.45,2.33,9.13,148.02,-200.43,29.37
