Depth,Den,Ng,Cal,SP,Res
186.15,2.59,9.78,126.93,-318.98,45.8
186.2,2.59,9.07,126.48,-317.99,46.02
186.25,2.58,8.77,126.26,-316.65,45.71
186.3,2.57,9.17,126.04,-314.98,45.04
186.35,2.57,9.79,126.04,-313.24,44.37
186.4,2.56,10.99,126.04,-311.65,44.02
186.45,2.56,11.76,126.26,-310.48,44.23
186.5,2.56,12.55,126.26,-309.76,44.61
186.55,2.55,12.46,126.26,-309.46,44.64
186.6,2.55,12,126.26,-309.37,44.21
186.65,2.55,11.29,126.04,-309.35,43.66
186.7,2.55,10.46,126.04,-309.35,43.45
186.75,2.55,10.15,125.82,-309.5,43.57
186.8,2.56,9.72,125.6,-309.88,43.92
186.85,2.56,9.57,125.37,-310.43,44.23
186.9,2.56,9.26,124.71,-310.85,44.35
186.95,2.55,8.77,124.26,-310.89,44.12
187,2.54,8.21,123.6,-310.45,43.45
187.05,2.54,8.19,123.6,-309.62,42.38
187.1,2.53,8.88,123.6,-308.4,41.27
187.15,2.52,10.22,123.82,-306.89,40.38
187.2,2.51,11.22,123.82,-305.29,39.93
187.25,2.5,12.49,123.82,-304.08,39.89
187.3,2.49,13.74,123.6,-303.62,40.26
187.35,2.48,15.45,123.6,-304.12,40.75
187.4,2.49,16.84,123.82,-305.41,41.06
187.45,2.49,17.46,124.04,-307.12,41.03
187.5,2.51,17.46,124.26,-308.63,40.94
187.55,2.52,17.18,124.04,-309.65,41.06
187.6,2.52,16.73,123.82,-310.1,41.52
187.65,2.52,16.18,122.71,-310.3,42.02
187.7,2.52,15.38,121.38,-310.36,42.28
187.75,2.53,14.91,120.71,-310.41,42.31
187.8,2.53,14.46,120.05,-310.38,42.45
187.85,2.53,13.47,119.38,-310.23,43.03
187.9,2.52,12.19,119.16,-309.81,43.86
187.95,2.51,10.73,119.16,-309.06,44.44
188,2.51,10.18,119.16,-308.03,44.21
188.05,2.5,9.78,118.94,-307.03,43.29
188.1,2.49,9.59,118.71,-306.3,42.02
188.15,2.49,9.28,118.71,-305.8,40.96
188.2,2.49,9.17,118.71,-305.13,40.24
188.25,2.5,9.29,118.71,-303.77,39.96
188.3,2.51,9.49,118.71,-301.75,39.75
188.35,2.53,9.76,118.71,-299.56,39.38
188.4,2.54,10.25,118.71,-298.26,38.82
188.45,2.54,10.8,120.05,-298.38,38.43
188.5,2.55,11.41,121.38,-299.86,38.51
188.55,2.55,12.24,122.27,-301.85,39.2
188.6,2.56,13.53,122.49,-303.49,40.3
188.65,2.56,15.16,122.71,-304.07,41.38
188.7,2.57,16.34,122.71,-303.46,42.03
188.75,2.58,16.9,122.49,-301.84,42.19
188.8,2.58,16.85,122.71,-299.77,42.22
188.85,2.58,16.55,122.93,-297.82,42.65
188.9,2.57,16.08,123.15,-296.52,43.45
188.95,2.57,15.53,123.15,-296.12,44.28
189,2.56,14.72,123.15,-296.73,44.32
189.05,2.56,14.05,123.15,-298.31,43.37
189.1,2.56,12.95,122.71,-300.66,41.49
189.15,2.56,11.8,122.49,-303.37,39.37
189.2,2.55,10.55,122.27,-305.87,37.5
189.25,2.55,9.87,122.27,-307.81,36.32
189.3,2.54,9.68,122.27,-309.18,35.97
189.35,2.54,9.51,122.04,-310.22,36.38
189.4,2.54,9.44,122.04,-311.06,37.35
189.45,2.54,9.19,121.82,-311.58,38.47
189.5,2.54,9.13,121.6,-311.45,39.45
189.55,2.55,9.06,121.6,-310.55,40.06
189.6,2.55,9.04,121.6,-309.08,40.55
189.65,2.55,9.22,121.6,-307.45,41.23
189.7,2.55,9.45,121.82,-306.03,42.41
189.75,2.55,9.33,121.82,-304.99,43.91
189.8,2.55,8.96,121.82,-304.35,45.47
189.85,2.55,8.86,121.82,-304.07,47.31
189.9,2.55,9.36,121.82,-304.04,49.41
189.95,2.55,10.04,122.04,-304,51.24
190,2.54,10.28,122.27,-303.73,51.25
190.05,2.54,10.27,122.71,-303.11,49.3
190.1,2.53,10.11,122.93,-302.53,45.73
190.15,2.53,10.08,122.93,-302.47,42.01
190.2,2.53,10.24,122.93,-303.44,38.69
190.25,2.53,10.46,123.15,-305.22,36.36
190.3,2.53,10.74,123.38,-307.25,34.95
190.35,2.52,11.24,123.38,-308.89,34.38
190.4,2.52,11.6,123.15,-309.91,34.55
190.45,2.53,12.17,123.15,-310.34,35.27
190.5,2.53,12.35,123.15,-310.24,36.36
190.55,2.53,12.7,123.15,-309.66,37.7
190.6,2.52,13.21,123.38,-308.65,39.06
190.65,2.52,13.78,123.38,-307.45,40.1
190.7,2.52,14.2,123.6,-306.26,40.54
190.75,2.52,13.8,123.6,-305.28,40.51
190.8,2.5,13.2,123.82,-304.39,40.17
190.85,2.49,12.6,123.82,-303.5,39.76
190.9,2.48,12.16,124.04,-302.51,39.36
190.95,2.47,11.75,124.04,-301.62,39.05
191,2.46,10.98,124.04,-301.04,38.75
191.05,2.45,10.35,124.49,-300.94,38.41
191.1,2.45,9.67,124.71,-301.15,38.04
191.15,2.45,9.4,125.15,-301.36,37.7
191.2,2.45,9.21,125.6,-301.22,37.43
191.25,2.45,9.32,126.04,-300.72,37.19
191.3,2.46,9.71,126.48,-299.99,36.97
191.35,2.48,10.41,126.71,-299.19,36.74
191.4,2.49,11.02,126.93,-298.37,36.56
191.45,2.51,11.69,126.93,-297.54,36.49
191.5,2.52,11.74,126.93,-296.77,36.56
191.55,2.53,11.89,126.93,-296.22,36.6
191.6,2.54,11.73,126.93,-296.07,36.31
191.65,2.54,12.12,127.15,-296.36,35.7
191.7,2.53,11.97,127.15,-296.97,35.11
191.75,2.53,11.82,127.37,-297.61,34.89
191.8,2.53,11.56,127.59,-298.15,35.14
191.85,2.52,11.68,128.26,-298.49,35.63
191.9,2.5,11.65,129.15,-298.63,36.22
191.95,2.49,11.46,129.81,-298.42,36.8
192,2.48,10.82,129.81,-297.88,37.43
192.05,2.47,10.66,130.26,-297.34,38.1
192.1,2.47,10.5,130.48,-297.35,38.81
192.15,2.46,10.63,130.48,-298.24,39.39
192.2,2.47,10.23,130.48,-299.78,39.71
192.25,2.48,10.17,130.48,-301.45,39.7
192.3,2.48,10.28,130.7,-302.66,39.53
192.35,2.49,10.49,130.48,-303.24,39.48
192.4,2.49,10.15,130.48,-303.39,39.58
192.45,2.49,9.53,130.48,-303.56,39.7
192.5,2.5,8.94,130.48,-304.08,39.53
192.55,2.49,9.09,130.7,-305,38.98
192.6,2.49,9.21,130.7,-306.24,38.1
192.65,2.49,9.86,130.7,-307.7,36.94
192.7,2.48,10.01,130.92,-309.3,35.64
192.75,2.47,10.78,130.92,-310.72,34.21
192.8,2.46,11.56,131.15,-311.64,32.7
192.85,2.46,12.47,131.37,-311.9,31.22
192.9,2.46,13.41,131.81,-311.62,30.17
192.95,2.46,14.17,132.26,-310.97,29.96
193,2.47,15.32,132.7,-310,30.76
193.05,2.48,16.3,132.92,-308.78,32.3
193.1,2.49,16.72,132.92,-307.45,34.21
193.15,2.5,17.2,133.14,-306.27,36.01
193.2,2.51,17.39,133.14,-305.18,37.46
193.25,2.52,17.92,134.03,-304.05,38.46
193.3,2.53,17.66,135.14,-302.66,39.3
193.35,2.53,16.92,135.59,-301.4,40.17
193.4,2.53,15.92,135.14,-300.7,41.2
193.45,2.53,14.77,134.03,-301.06,42.17
193.5,2.52,14.54,132.7,-302.31,42.85
193.55,2.52,14.46,132.26,-304.18,42.91
193.6,2.51,15,132.03,-306.32,42.37
193.65,2.5,15.29,131.81,-308.68,41.29
193.7,2.49,15.46,131.81,-311.3,39.95
193.75,2.48,15.35,131.81,-314.09,38.6
193.8,2.47,14.96,131.37,-316.86,37.49
193.85,2.46,14.66,131.15,-319.3,36.8
193.9,2.45,14.53,130.48,-321.07,36.55
193.95,2.44,14.64,130.26,-321.84,36.7
194,2.43,15.43,130.26,-321.48,37.1
194.05,2.43,15.61,130.26,-320.3,37.55
194.1,2.42,15.41,130.26,-318.82,37.93
194.15,2.41,14.41,130.26,-317.61,38.38
194.2,2.41,13.76,130.26,-316.87,39.18
194.25,2.42,13.63,130.04,-316.58,40.32
194.3,2.43,13.68,130.04,-316.48,41.32
194.35,2.44,14.06,130.04,-316.27,41.64
194.4,2.45,14.75,130.26,-315.63,41.16
194.45,2.47,15.16,130.26,-314.56,40.25
194.5,2.49,15.38,130.26,-313.44,39.44
194.55,2.5,14.91,130.26,-312.87,39.15
194.6,2.52,15.06,130.26,-313.15,39.58
194.65,2.53,15.19,130.26,-313.95,40.54
194.7,2.53,15.65,130.26,-314.57,41.79
194.75,2.53,15.57,130.26,-314.22,42.87
194.8,2.52,15.64,130.26,-312.61,43.5
194.85,2.52,15.44,130.04,-309.9,43.47
194.9,2.52,15.42,130.04,-306.81,42.86
194.95,2.52,15.37,130.26,-304.14,41.98
195,2.51,15.96,130.26,-302.38,41.17
195.05,2.51,16.47,130.26,-301.4,40.62
195.1,2.51,16.89,130.26,-300.72,40.22
195.15,2.51,16.27,130.26,-299.87,39.66
195.2,2.51,15.63,130.26,-298.73,38.71
195.25,2.51,14.98,130.26,-297.52,37.56
195.3,2.52,14.92,130.04,-296.5,36.59
195.35,2.52,14.78,130.04,-295.78,36.21
195.4,2.52,14.94,130.04,-295.28,36.39
195.45,2.53,14.74,130.04,-294.78,37.12
195.5,2.53,14.74,130.04,-294.19,38
195.55,2.53,14.3,130.04,-293.7,38.7
195.6,2.52,14.61,130.04,-293.8,39.05
195.65,2.52,15.18,129.59,-294.86,39.24
195.7,2.51,15.96,129.37,-296.89,39.6
195.75,2.51,16.43,129.59,-299.43,40.14
195.8,2.51,17.08,129.81,-301.97,40.88
195.85,2.51,17.7,130.04,-304.24,41.78
195.9,2.51,18.36,130.04,-306.38,42.9
195.95,2.51,18.21,130.26,-308.46,44.03
196,2.51,17.91,130.26,-310.39,45.05
196.05,2.51,17.63,130.26,-311.84,45.77
196.1,2.49,17.51,130.26,-312.66,46.12
196.15,2.49,16.83,130.48,-312.87,46.04
196.2,2.48,15.87,130.48,-312.68,45.56
196.25,2.48,15.14,130.7,-312.26,44.68
196.3,2.47,15.2,130.7,-311.74,43.55
196.35,2.46,15.47,130.92,-311.11,42.39
196.4,2.46,15.73,130.92,-310.36,41.5
196.45,2.46,15.64,130.92,-309.54,40.89
196.5,2.46,15.48,130.92,-308.89,40.47
196.55,2.46,15.02,130.92,-308.65,39.97
196.6,2.46,14.7,131.15,-308.87,39.39
196.65,2.47,14.15,131.37,-309.38,38.75
196.7,2.48,14.17,131.37,-309.9,38.24
196.75,2.5,14.26,131.59,-310.21,37.98
196.8,2.51,14.69,131.59,-310.17,38.12
196.85,2.53,14.79,131.59,-309.77,38.78
196.9,2.54,14.5,131.59,-309.17,40.14
196.95,2.54,14.46,131.37,-308.59,42.24
197,2.54,14.39,131.15,-308.2,44.9
197.05,2.54,15.37,131.15,-308.12,47.58
197.1,2.54,16.15,131.15,-308.38,49.43
197.15,2.55,17.3,131.15,-309.06,50.03
197.2,2.56,17.89,131.15,-310.22,49.35
197.25,2.56,18.24,131.15,-311.82,48.03
197.3,2.56,18.23,131.15,-313.62,46.55
197.35,2.54,17.89,131.37,-315.18,45.12
197.4,2.54,17.62,131.37,-315.98,43.64
197.45,2.54,17.7,131.59,-315.66,42.07
197.5,2.54,17.67,131.37,-314.07,40.64
197.55,2.54,17.27,131.37,-311.35,39.5
197.6,2.53,16.39,131.15,-307.84,38.63
197.65,2.52,15.73,131.15,-303.92,37.96
197.7,2.51,15.42,131.15,-299.87,37.58
197.75,2.49,15.23,130.92,-295.75,37.55
197.8,2.48,15.13,130.92,-291.73,37.76
197.85,2.48,15.47,130.92,-288.42,37.88
197.9,2.5,15.92,130.7,-286.66,37.92
197.95,2.5,16.28,130.7,-287.14,38.14
198,2.51,16.24,130.48,-289.86,39.45
198.05,2.51,16.1,130.26,-294.22,41.82
198.1,2.51,16.87,130.26,-299.42,44.82
198.15,2.52,17.79,130.26,-304.63,47.07
198.2,2.53,18.93,130.04,-309.34,48.26
198.25,2.55,18.95,130.04,-313.19,48.35
198.3,2.55,18.58,130.04,-316.16,47.92
198.35,2.55,17.3,130.04,-318.23,47.07
198.4,2.54,16.18,130.04,-319.48,45.83
198.45,2.54,15.7,130.04,-320.04,44.25
198.5,2.53,15.78,130.04,-320.06,42.47
198.55,2.53,16.29,130.04,-319.7,40.85
198.6,2.52,16.41,129.81,-319.15,39.52
198.65,2.52,16.14,129.37,-318.65,38.72
198.7,2.52,15.11,128.93,-318.41,38.36
198.75,2.52,13.85,129.15,-318.64,38.43
198.8,2.53,13.19,129.15,-319.47,38.96
198.85,2.53,13.01,129.37,-320.95,40.01
198.9,2.52,13.04,129.59,-322.88,41.65
198.95,2.52,13.41,129.59,-324.83,43.81
199,2.51,13.09,129.37,-326.37,46.06
199.05,2.51,12.5,128.7,-327.36,48.03
199.1,2.51,11.32,128.48,-327.85,49.52
199.15,2.52,10.36,128.48,-328.06,50.87
199.2,2.53,9.54,128.48,-328.05,52.44
199.25,2.54,9.18,128.48,-327.8,54.53
199.3,2.55,9.34,128.48,-327.05,57.07
199.35,2.56,9.91,128.04,-325.59,60.14
199.4,2.56,10.45,127.15,-323.36,63.18
199.45,2.56,11.27,126.26,-320.76,65.35
199.5,2.56,11.94,125.82,-318.21,65.47
199.55,2.56,13.04,125.15,-316.04,63.37
199.6,2.56,14.4,124.26,-314.11,60.07
199.65,2.57,16.29,123.82,-312.3,56.82
199.7,2.57,17.74,123.82,-310.62,54.09
199.75,2.57,19.01,124.49,-309.34,51.52
199.8,2.57,19.95,124.93,-308.71,48.93
199.85,2.56,20.59,124.93,-308.83,46.65
199.9,2.56,20.91,125.37,-309.77,45.13
199.95,2.56,20.9,125.82,-311.42,44.81
200,2.56,20.36,126.48,-313.59,45.53
100,0,7.17,142.69,-558.72,14.25
100.05,0,7.77,142.69,-558.74,14.15
100.1,0,8.39,143.36,-558.73,14.01
100.15,0,9.03,143.8,-558.68,13.84
100.2,0,9.68,143.36,-558.6,13.68
100.25,0,10.34,141.8,-558.49,13.55
100.3,0,10.81,140.69,-558.39,13.44
100.35,0,11.03,140.03,-558.3,13.39
100.4,0,10.57,139.58,-558.23,13.44
100.45,0,10.32,139.14,-558.18,13.6
100.5,0,9.98,138.92,-558.14,13.76
100.55,0,9.66,138.92,-558.1,13.82
100.6,0,9.33,139.14,-558.05,13.69
100.65,0,9,139.14,-557.99,13.41
100.7,0,9.07,139.8,-557.93,13.09
100.75,0,8.81,140.69,-557.87,12.81
100.8,0,8.58,140.91,-557.83,12.61
100.85,0,8.08,141.14,-557.81,12.48
100.9,0,7.53,141.58,-557.84,12.42
100.95,0,6.92,142.02,-557.92,12.39
101,0,6.49,142.91,-558.05,12.37
101.05,0,6.08,143.58,-558.24,12.3
101.1,0,5.72,143.8,-558.47,12.19
101.15,0,5.56,143.13,-558.73,12.04
101.2,0,5.66,141.8,-558.98,11.89
101.25,0,5.84,140.47,-559.2,11.79
101.3,0,5.7,139.36,-559.36,11.74
101.35,0,5.31,139.14,-559.44,11.78
101.4,0,4.8,139.14,-559.48,11.91
101.45,0,4.42,139.8,-559.5,12.13
101.5,0,4.25,140.03,-559.57,12.46
101.55,0,4.13,140.25,-559.71,12.89
101.6,0,4.28,140.03,-559.92,13.46
101.65,0,4.48,140.03,-560.14,14.1
101.7,0,5.15,140.03,-560.32,14.68
101.75,0,5.73,140.25,-560.41,15.02
101.8,0,6.58,139.36,-560.39,15.02
101.85,0,7.26,138.47,-560.26,14.78
101.9,0,7.97,137.58,-560.04,14.55
101.95,0,8.65,136.92,-559.77,14.64
102,0,9.32,136.92,-559.49,15.18
102.05,0,9.99,136.92,-559.21,16.32
102.1,0,10.86,137.36,-558.95,17.96
102.15,0,11.77,138.47,-558.72,19.74
102.2,0,12.73,139.58,-558.51,20.81
102.25,0,13.3,140.25,-558.33,20.7
102.3,0,13.21,140.91,-558.17,19.54
102.35,0,12.9,142.47,-558.03,17.98
102.4,0,12.62,143.58,-557.9,16.56
102.45,0,12.3,144.24,-557.78,15.45
102.5,0,11.99,144.47,-557.67,14.68
102.55,0,11.66,144.47,-557.56,14.11
102.6,0,11.93,144.69,-557.47,13.67
102.65,0,12.32,144.91,-557.42,13.3
102.7,0,12.65,144.91,-557.39,13.01
102.75,0,12.79,144.91,-557.39,12.79
102.8,0,12.89,145.35,-557.4,12.63
102.85,0,12.94,145.8,-557.4,12.46
102.9,0,13.17,146.02,-557.36,12.28
102.95,0,13.42,146.24,-557.26,12.06
103,0,13.12,146.24,-557.12,11.84
103.05,0,12.71,146.24,-556.94,11.66
103.1,0,12.17,146.24,-556.75,11.56
103.15,0,12.58,146.02,-556.55,11.59
103.2,0,12.75,145.8,-556.38,11.71
103.25,0,13.07,145.8,-556.25,11.88
103.3,0,12.56,146.02,-556.17,12
103.35,0,12.53,146.24,-556.16,11.98
103.4,0,12.42,146.24,-556.21,11.8
103.45,0,13.19,146.24,-556.32,11.54
103.5,0,13.92,146.02,-556.46,11.24
103.55,0,14.82,146.02,-556.63,10.95
103.6,0,15.75,146.02,-556.8,10.67
103.65,0,16.11,146.02,-556.96,10.42
103.7,0,16.37,146.02,-557.12,10.24
103.75,0,15.9,146.02,-557.26,10.15
103.8,0,16.05,146.24,-557.36,10.19
103.85,0,16.19,146.69,-557.43,10.32
103.9,0,16.85,146.02,-557.42,10.55
103.95,0,16.81,145.13,-557.33,10.82
104,0,16.73,144.24,-557.16,11.12
104.05,0,16.51,144.02,-556.94,11.41
104.1,0,17.05,143.8,-556.68,11.71
104.15,0,17.71,143.8,-556.42,12.02
104.2,0,17.95,144.24,-556.18,12.38
104.25,0,17.73,145.13,-555.98,12.77
104.3,0,17.54,146.24,-555.85,13.14
104.35,0,17.45,146.91,-555.78,13.36
104.4,0,17.4,146.91,-555.76,13.34
104.45,0,16.77,146.46,-555.78,13.05
104.5,0,16.23,146.24,-555.83,12.5
104.55,0,15.6,145.58,-555.89,11.82
104.6,0,15.17,144.69,-555.95,11.13
104.65,0,14.15,143.36,-556.01,10.55
104.7,0,13.06,142.25,-556.08,10.16
104.75,0,11.64,141.14,-556.15,9.95
104.8,0,10.74,139.58,-556.25,9.88
104.85,0,9.88,138.69,-556.37,9.91
104.9,0,9.52,138.25,-556.5,9.98
104.95,0,9.08,137.81,-556.65,10.08
105,0,8.72,137.81,-556.79,10.18
105.05,0,8.16,137.81,-556.94,10.26
105.1,0,7.78,138.25,-557.09,10.35
105.15,0,7.39,138.92,-557.23,10.44
105.2,0,7.03,139.8,-557.35,10.52
105.25,0,6.48,141.58,-557.43,10.63
105.3,0,5.9,142.69,-557.49,10.76
105.35,0,5.08,143.36,-557.51,10.96
105.4,0,4.6,143.36,-557.51,11.18
105.45,0,4.14,143.36,-557.48,11.42
105.5,0,4.35,143.58,-557.43,11.65
105.55,0,4.3,144.02,-557.33,11.93
105.6,0,4.33,144.47,-557.19,12.21
105.65,0,4.13,144.91,-557,12.46
105.7,0,3.89,144.91,-556.77,12.62
105.75,0,3.6,144.47,-556.53,12.71
105.8,0,3.7,143.8,-556.31,12.81
105.85,0,4.46,143.36,-556.1,12.89
105.9,0,5.43,143.13,-555.92,12.99
105.95,0,6.58,143.36,-555.76,13.09
106,0,7.4,144.47,-555.63,13.13
106.05,0,8.2,145.58,-555.51,13
106.1,0,8.32,146.46,-555.42,12.56
106.15,0,8.7,146.02,-555.36,11.96
106.2,0,9.01,144.69,-555.32,11.32
106.25,0,9.74,142.69,-555.33,10.81
106.3,0,10.15,141.8,-555.39,10.43
106.35,0,10.98,141.58,-555.51,10.16
106.4,0,11.43,141.36,-555.72,9.95
106.45,0,11.88,141.36,-556.02,9.75
106.5,0,11.66,141.14,-556.39,9.58
106.55,0,11.31,141.36,-556.82,9.44
106.6,0,10.79,141.14,-557.28,9.34
106.65,0,10.42,140.91,-557.75,9.27
106.7,0,10.04,141.14,-558.2,9.23
106.75,0,9.69,142.02,-558.61,9.27
106.8,0,9.35,142.69,-558.94,9.41
106.85,0,9.21,143.58,-559.19,9.69
106.9,0,9.11,143.36,-559.34,10.1
106.95,0,8.86,142.91,-559.39,10.63
107,0,8.6,141.8,-559.37,11.25
107.05,0,8.29,141.36,-559.29,11.93
107.1,0,8.38,141.36,-559.2,12.67
107.15,0,8.53,141.58,-559.12,13.44
107.2,0,8.78,142.25,-559.05,14.19
107.25,0,8.86,144.47,-559.01,14.88
107.3,0,9.73,146.02,-558.99,15.41
107.35,0,10.72,146.69,-558.99,15.67
107.4,0,11.89,146.02,-559,15.65
107.45,0,12.52,144.91,-559.01,15.38
107.5,0,13.08,143.58,-558.99,15.01
107.55,0,13.92,142.25,-558.95,14.61
107.6,0,14.6,141.8,-558.9,14.3
107.65,0,15.3,141.36,-558.85,14.09
107.7,0,15.38,141.14,-558.81,14.02
107.75,0,15.74,141.14,-558.8,14.05
107.8,0,16.02,141.36,-558.8,14.16
107.85,0,16.35,141.58,-558.8,14.29
107.9,0,15.48,142.02,-558.8,14.38
107.95,0,14.37,142.02,-558.79,14.37
108,0,12.97,141.8,-558.79,14.22
108.05,0,12.07,141.58,-558.78,13.99
108.1,0,11.21,141.36,-558.76,13.75
108.15,0,10.26,141.14,-558.73,13.6
108.2,0,9.49,140.91,-558.68,13.55
108.25,0,8.75,140.69,-558.63,13.55
108.3,0,8.65,140.47,-558.59,13.54
108.35,0,8.08,140.47,-558.58,13.48
108.4,0,7.55,140.69,-558.59,13.41
108.45,0,6.73,141.36,-558.61,13.4
108.5,0,6.65,142.25,-558.63,13.46
108.55,0,6.68,143.36,-558.65,13.5
108.6,0,7.07,145.13,-558.67,13.41
108.65,0,7.15,146.02,-558.67,13.23
108.7,0,7.24,146.69,-558.67,13.04
108.75,0,7.28,147.13,-558.65,12.97
108.8,0,7.5,147.8,-558.62,12.99
108.85,0,7.76,148.46,-558.59,13.05
108.9,0,7.85,149.13,-558.57,13.09
108.95,0,7.92,149.35,-558.57,13.12
109,0,7.96,149.57,-558.6,13.16
109.05,0,8.38,150.24,-558.64,13.2
109.1,0,8.87,151.13,-558.67,13.24
109.15,0,9.45,152.24,-558.67,13.26
109.2,0,9.66,154.46,-558.62,13.21
109.25,0,10.02,155.12,-558.55,13.11
109.3,0,10.34,153.57,-558.46,12.99
109.35,0,10.27,150.02,-558.39,12.94
109.4,0,9.72,147.13,-558.36,12.99
109.45,0,9,145.13,-558.38,13.13
109.5,0,8.34,143.58,-558.45,13.33
109.55,0,7.87,142.69,-558.56,13.52
109.6,0,7.44,142.69,-558.7,13.57
109.65,0,7.26,142.91,-558.86,13.43
109.7,0,7.34,142.69,-559.03,13.14
109.75,0,7.52,141.8,-559.18,12.85
109.8,0,7.77,140.91,-559.28,12.65
109.85,0,7.66,140.69,-559.32,12.59
109.9,0,7.89,140.25,-559.27,12.64
109.95,0,8.11,140.03,-559.17,12.8
110,0,8.8,140.03,-559.04,13.01
110.05,0,9.18,140.03,-558.89,13.27
110.1,0,9.6,140.03,-558.76,13.63
110.15,0,9.96,140.03,-558.65,14.1
110.2,0,10.11,140.69,-558.57,14.63
110.25,0,10.21,142.02,-558.51,14.99
110.3,0,10.27,143.36,-558.48,15.03
110.35,0,10.1,144.02,-558.45,14.76
110.4,0,9.87,143.8,-558.42,14.37
110.45,0,9.59,144.02,-558.4,14
110.5,0,9.69,144.91,-558.38,13.69
110.55,0,9.66,145.35,-558.36,13.43
110.6,0,9.47,145.35,-558.36,13.22
110.65,0,9.23,144.91,-558.34,13.12
110.7,0,8.94,144.69,-558.28,13.08
110.75,0,8.83,144.69,-558.19,13.09
110.8,0,8.75,144.69,-558.06,13.08
110.85,0,9.12,144.69,-557.93,13.07
110.9,0,8.77,145.13,-557.81,13.02
110.95,0,8.38,146.02,-557.72,12.99
111,0,7.83,146.91,-557.67,13.03
111.05,0,7.84,147.57,-557.66,13.16
111.1,0,7.93,148.46,-557.67,13.23
111.15,0,7.76,147.57,-557.7,13.16
111.2,0,7.94,146.02,-557.73,12.89
111.25,0,8.14,144.24,-557.78,12.58
111.3,0,8.82,143.58,-557.83,12.27
111.35,0,9.39,141.8,-557.9,12.05
111.4,0,10.04,139.36,-557.99,11.91
111.45,0,10.29,138.03,-558.09,11.87
111.5,0,10.47,137.14,-558.19,11.89
111.55,0,10.55,135.59,-558.29,11.95
111.6,0,11,134.48,-558.37,12.02
111.65,0,11.31,134.48,-558.43,12.08
111.7,0,11.66,134.92,-558.46,12.13
111.75,0,12,135.36,-558.46,12.21
111.8,0,11.93,136.03,-558.45,12.33
111.85,0,11.79,136.92,-558.43,12.48
111.9,0,11.34,137.81,-558.41,12.66
111.95,0,10.83,138.69,-558.39,12.84
112,0,10.23,139.36,-558.36,13.04
112.05,0,9.81,139.8,-558.31,13.21
112.1,0,9.81,140.25,-558.24,13.33
112.15,0,9.92,140.47,-558.15,13.34
112.2,0,9.95,140.69,-558.06,13.26
112.25,0,9.77,140.47,-557.98,13.18
112.3,0,9.54,140.25,-557.9,13.12
112.35,0,9.26,140.69,-557.84,13.12
112.4,0,9.56,140.91,-557.81,13.15
112.45,0,9.97,141.14,-557.8,13.16
112.5,0,10.51,141.58,-557.82,13.13
112.55,0,10.89,141.8,-557.86,13.04
112.6,0,11.28,141.36,-557.91,12.87
112.65,0,11.44,140.25,-557.96,12.66
112.7,0,11.34,138.47,-558.02,12.47
112.75,0,11.16,136.47,-558.07,12.32
112.8,0,10.9,135.14,-558.12,12.23
112.85,0,10.61,134.48,-558.16,12.16
112.9,0,10.3,134.03,-558.18,12.14
112.95,0,10.38,134.03,-558.17,12.17
113,0,9.94,134.25,-558.15,12.25
113.05,0,9.46,134.7,-558.11,12.37
113.1,0,8.48,135.14,-558.07,12.49
113.15,0,7.79,134.92,-558.03,12.62
113.2,0,7.05,134.92,-558.01,12.74
113.25,0,6.77,135.14,-558.02,12.88
113.3,0,6.96,135.59,-558.04,13.02
113.35,0,7.35,135.81,-558.07,13.13
113.4,0,7.46,136.25,-558.09,13.18
113.45,0,7.56,136.7,-558.09,13.12
113.5,0,7.61,136.47,-558.04,12.98
113.55,0,7.63,135.59,-557.94,12.83
113.6,0,7.65,134.7,-557.76,12.74
113.65,0,7.66,134.25,-557.53,12.73
113.7,0,8.06,134.7,-557.26,12.81
113.75,0,8.54,135.36,-556.96,12.93
113.8,0,9.12,135.81,-556.66,13.1
113.85,0,9.73,135.59,-556.38,13.31
113.9,0,10.17,135.59,-556.14,13.54
113.95,0,10.58,136.03,-555.96,13.71
114,0,10.95,136.92,-555.85,13.72
114.05,0,11.51,137.58,-555.78,13.5
114.1,0,12.09,138.03,-555.77,13.07
114.15,0,12.32,137.81,-555.79,12.5
114.2,0,12.08,137.58,-555.84,11.84
114.25,0,11.68,137.36,-555.9,11.21
114.3,0,11.35,137.36,-555.97,10.66
114.35,0,10.81,137.58,-556.04,10.26
114.4,0,10.23,137.81,-556.1,10.01
114.45,0,9.01,137.81,-556.16,9.87
114.5,0,8.05,137.81,-556.22,9.82
114.55,0,7.01,138.25,-556.27,9.84
114.6,0,6.61,138.25,-556.3,9.92
114.65,0,5.93,138.25,-556.32,10.04
114.7,0,5.31,137.58,-556.34,10.16
114.75,0,4.65,136.7,-556.35,10.25
114.8,0,4.39,134.92,-556.37,10.31
114.85,0,4.21,133.59,-556.39,10.37
114.9,0,4.32,132.26,-556.41,10.46
114.95,0,4.51,131.37,-556.45,10.55
115,0,4.77,131.37,-556.49,10.62
115.05,0,5.25,131.37,-556.56,10.63
115.1,0,5.6,131.37,-556.67,10.58
115.15,0,5.97,131.37,-556.82,10.53
115.2,0,6.12,131.15,-557.01,10.5
115.25,0,7.02,130.92,-557.25,10.5
115.3,0,8.03,130.7,-557.52,10.5
115.35,0,9.21,130.7,-557.81,10.49
115.4,0,9.85,130.48,-558.14,10.49
