Depth,Den,Ng,Cal,SP,Res
122.05,2.43,12.43,115.61,-294.68,14.29
122.1,2.43,12.2,115.61,-294.06,14.33
122.15,2.43,11.93,115.61,-293.98,14.39
122.2,2.44,11.63,115.61,-294.15,14.46
122.25,2.44,11.31,115.61,-294.08,14.55
122.3,2.44,10.79,115.83,-293.31,14.66
122.35,2.43,10.22,116.05,-291.53,14.8
122.4,2.42,9.4,116.27,-288.86,14.92
122.45,2.42,8.72,116.49,-285.82,15
122.5,2.41,7.83,116.49,-283.21,15.04
122.55,2.41,7.11,116.72,-281.59,15.05
122.6,2.41,6.59,116.49,-281.11,15.05
122.65,2.42,6.14,116.27,-281.36,15.03
122.7,2.43,5.75,116.05,-281.56,14.99
122.75,2.43,5.18,115.61,-281.09,14.95
122.8,2.44,4.98,115.61,-279.7,14.94
122.85,2.44,4.83,115.83,-277.66,14.95
122.9,2.43,5.16,116.05,-275.5,14.98
122.95,2.43,5.6,116.05,-273.9,15
123,2.43,6.15,116.05,-273.35,15.04
123.05,2.44,6.95,116.05,-274.18,15.07
123.1,2.44,8.22,116.05,-276.19,15.1
123.15,2.44,10.03,116.27,-278.77,15.09
123.2,2.44,11.65,116.27,-280.91,15.03
123.25,2.44,12.74,116.05,-281.72,14.92
123.3,2.44,13.68,116.27,-281.19,14.81
123.35,2.44,14.48,116.72,-279.97,14.79
123.4,2.45,15.03,116.49,-279.36,14.87
123.45,2.46,15.1,116.49,-279.92,15.01
123.5,2.46,15.03,116.05,-281.59,15.16
123.55,2.47,14.83,115.83,-283.56,15.33
123.6,2.47,14.37,115.83,-285.15,15.58
123.65,2.47,13.24,115.83,-286.12,15.95
123.7,2.47,12.12,115.83,-286.7,16.39
123.75,2.47,10.87,116.05,-287.28,16.74
123.8,2.47,10.6,116.05,-287.97,16.92
123.85,2.48,10.49,116.05,-288.62,16.86
123.9,2.48,10.62,116.05,-288.84,16.64
123.95,2.48,10.62,116.05,-288.45,16.34
124,2.49,10.65,116.27,-287.61,16.06
124.05,2.5,11.05,116.27,-286.83,15.87
124.1,2.51,11.34,116.27,-286.61,15.75
124.15,2.5,11.48,116.05,-287.16,15.66
124.2,2.49,11.36,115.61,-288.39,15.51
124.25,2.49,11.37,115.61,-289.99,15.3
124.3,2.48,11.75,115.61,-291.71,15.05
124.35,2.48,12.22,115.38,-293.41,14.79
124.4,2.48,12.39,115.38,-294.92,14.62
124.45,2.47,12.12,115.16,-296.04,14.5
124.5,2.47,11.7,115.16,-296.47,14.45
124.55,2.47,11.17,115.16,-296.16,14.43
124.6,2.46,10.57,115.38,-295.45,14.46
124.65,2.46,9.75,115.38,-294.93,14.55
124.7,2.46,9.06,115.38,-295.14,14.71
124.75,2.46,8.56,114.94,-296.18,14.91
124.8,2.46,8.13,114.5,-297.79,15.09
124.85,2.46,7.74,114.05,-299.58,15.2
124.9,2.46,7.37,113.83,-301.22,15.19
124.95,2.46,7.02,113.83,-302.48,15.11
125,2.46,6.68,113.83,-303.17,15
125.05,2.46,6.74,113.61,-302.99,14.92
125.1,2.46,7.28,113.39,-301.61,14.88
125.15,2.46,8.01,113.16,-299.07,14.87
125.2,2.47,8.86,113.16,-295.82,14.9
125.25,2.47,9.97,112.94,-292.84,14.93
125.3,2.47,11.17,112.94,-290.81,14.98
125.35,2.47,12.03,112.72,-290.1,15.01
125.4,2.47,12.64,112.72,-290.33,15.06
125.45,2.47,13.13,112.5,-290.85,15.12
125.5,2.47,13.35,112.5,-291.06,15.18
125.55,2.47,13.3,112.72,-290.75,15.26
125.6,2.46,12.73,113.39,-290.23,15.36
125.65,2.46,12.21,114.27,-290.03,15.46
125.7,2.45,11.59,114.94,-290.52,15.54
125.75,2.45,10.96,115.61,-291.61,15.59
125.8,2.45,10.31,115.83,-292.75,15.63
125.85,2.44,9.65,116.27,-293.5,15.65
125.9,2.43,9.59,116.49,-293.69,15.69
125.95,2.43,9.65,116.72,-293.54,15.75
126,2.43,9.85,116.72,-293.28,15.83
126.05,2.43,9.9,116.72,-293.09,15.89
126.1,2.43,9.95,116.72,-293.1,15.93
126.15,2.44,9.97,116.49,-293.37,15.94
126.2,2.45,10.38,116.49,-294,15.95
126.25,2.45,10.67,116.27,-294.91,15.97
126.3,2.45,11.01,116.27,-295.9,15.97
126.35,2.45,10.74,116.49,-296.66,15.92
126.4,2.45,10.35,116.72,-296.81,15.82
126.45,2.45,9.22,116.94,-296,15.71
126.5,2.45,8.11,117.16,-293.82,15.66
126.55,2.46,7.27,117.16,-290.53,15.69
126.6,2.46,6.88,117.16,-287.03,15.82
126.65,2.47,6.63,117.16,-284.68,16
126.7,2.49,6.3,117.16,-284.41,16.21
126.75,2.5,5.79,117.16,-286.11,16.41
126.8,2.5,5.22,117.38,-289.12,16.57
126.85,2.49,4.4,117.38,-292.43,16.66
126.9,2.49,4.12,117.6,-295.48,16.67
126.95,2.5,3.91,118.27,-297.99,16.69
127,2.5,4.01,118.71,-300.06,16.76
127.05,2.51,4.18,118.71,-301.77,16.96
127.1,2.51,4.44,118.71,-303.07,17.33
127.15,2.51,4.72,118.94,-303.81,17.8
127.2,2.51,5.03,119.16,-303.9,18.25
127.25,2.5,5.35,120.05,-303.46,18.52
127.3,2.5,5.68,120.27,-302.82,18.65
127.35,2.48,5.81,120.27,-302.32,18.67
127.4,2.47,5.9,120.49,-302.15,18.65
127.45,2.45,6.14,120.71,-302.18,18.55
127.5,2.44,6.41,121.16,-302.26,18.33
127.55,2.43,6.91,121.82,-302.3,17.98
127.6,2.42,7.06,122.27,-302.38,17.57
127.65,2.41,7.2,122.04,-302.57,17.11
127.7,2.41,7.05,122.04,-302.78,16.71
127.75,2.4,6.65,122.27,-302.65,16.41
127.8,2.4,6.14,122.04,-301.63,16.33
127.85,2.41,5.56,121.6,-299.41,16.42
127.9,2.42,5.34,121.38,-296.04,16.59
127.95,2.44,5.18,121.6,-292.3,16.72
128,2.46,5.1,121.6,-289.12,16.73
128.05,2.48,5.06,121.6,-287.42,16.64
128.1,2.49,4.63,122.04,-287.31,16.41
128.15,2.51,4.14,122.93,-288.23,16.14
128.2,2.52,3.75,123.15,-289.4,15.88
128.25,2.51,3.78,122.93,-290.22,15.78
128.3,2.51,3.91,121.82,-290.66,15.89
128.35,2.5,3.94,120.05,-290.98,16.2
128.4,2.5,3.97,119.38,-291.51,16.59
128.45,2.49,4.38,119.38,-292.35,16.89
128.5,2.48,5.07,119.82,-293.29,17.06
128.55,2.47,5.89,120.49,-293.97,17.08
128.6,2.45,6.39,121.82,-294.14,17.1
128.65,2.44,6.66,122.93,-293.77,17.17
128.7,2.43,6.81,124.49,-293.15,17.34
128.75,2.42,7.09,125.37,-292.74,17.53
128.8,2.42,7.98,125.82,-292.92,17.67
128.85,2.41,9.02,126.04,-293.86,17.7
128.9,2.42,10,126.04,-295.38,17.67
128.95,2.42,10.8,126.04,-297.11,17.65
129,2.43,11.56,126.04,-298.61,17.7
129.05,2.43,12.27,126.04,-299.56,17.82
129.1,2.44,13.17,126.04,-299.71,17.93
129.15,2.44,14.49,125.82,-299.07,17.92
129.2,2.45,15.93,125.6,-297.75,17.75
129.25,2.46,16.88,125.82,-296.15,17.47
129.3,2.47,17.36,126.04,-294.59,17.22
129.35,2.47,17.65,126.26,-293.44,16.99
129.4,2.46,17.8,126.26,-292.99,16.66
129.45,2.45,18.49,126.04,-293.42,15.97
129.5,2.45,19.26,125.82,-294.69,15.04
129.55,2.45,20.15,125.6,-296.42,14.05
129.6,2.45,20.08,125.82,-298.2,13.32
129.65,2.45,19.25,125.82,-299.57,12.86
129.7,2.45,18.07,125.82,-300.3,12.63
129.75,2.45,17.06,126.71,-300.22,12.51
129.8,2.45,17.03,127.15,-299.39,12.45
129.85,2.45,17.22,126.93,-297.93,12.39
129.9,2.45,17.85,126.93,-296.21,12.35
129.95,2.45,18.41,126.93,-294.78,12.31
130,2.47,18.65,126.48,-294.18,12.27
130.05,2.47,18.61,126.04,-294.63,12.21
130.1,2.47,18.45,126.04,-295.87,12.15
130.15,2.47,18.61,125.82,-297.23,12.06
130.2,2.47,18.81,125.82,-298.21,11.95
130.25,2.47,19.29,126.04,-298.6,11.83
130.3,2.47,19.42,126.26,-298.67,11.76
130.35,2.47,19.54,126.26,-298.53,11.71
130.4,2.46,18.99,126.04,-298.17,11.65
130.45,2.45,18.51,125.37,-297.38,11.54
130.5,2.45,17.3,124.71,-296.18,11.4
130.55,2.46,16.16,123.82,-294.87,11.23
130.6,2.46,14.89,123.6,-293.98,11.09
130.65,2.46,14.01,124.04,-293.93,10.98
130.7,2.46,13.18,124.71,-294.74,10.93
130.75,2.46,12.64,125.6,-296.03,10.92
130.8,2.46,12.36,126.26,-297.26,10.97
130.85,2.45,12.2,127.15,-298.15,11.07
130.9,2.44,12.31,127.59,-298.81,11.21
130.95,2.43,12.9,127.37,-299.65,11.37
131,2.43,14.04,126.71,-301.08,11.49
131.05,2.43,15.19,125.82,-303.31,11.58
131.1,2.44,15.85,125.82,-306.1,11.61
131.15,2.43,16.01,125.82,-308.92,11.65
131.2,2.42,15.97,125.82,-311.14,11.73
131.25,2.4,15.8,125.37,-312.43,11.84
131.3,2.4,15.75,124.26,-312.8,11.91
131.35,2.39,15.71,122.71,-312.53,11.91
131.4,2.38,15.49,121.38,-311.71,11.87
131.45,2.37,15.24,121.16,-310.19,11.83
131.5,2.36,15.15,122.49,-307.76,11.81
131.55,2.34,15.48,124.49,-304.59,11.8
131.6,2.33,15.73,124.93,-301.6,11.76
131.65,2.33,16.44,124.93,-299.76,11.68
131.7,2.32,17.23,124.93,-299.83,11.59
131.75,2.32,18.54,124.71,-301.54,11.54
131.8,2.33,19.75,125.37,-304.14,11.54
131.85,2.33,21.06,126.93,-306.46,11.58
131.9,2.33,21.96,128.93,-307.69,11.66
131.95,2.33,22.6,129.59,-307.53,11.76
132,2.33,23.31,129.59,-306.17,11.87
132.05,2.34,23.98,128.93,-304.11,11.98
132.1,2.35,23.86,128.04,-301.84,12.06
132.15,2.36,22.97,128.48,-299.7,12.12
132.2,2.37,21.37,129.15,-297.87,12.13
132.25,2.37,20.07,129.37,-296.42,12.13
132.3,2.37,18.89,129.37,-295.37,12.15
132.35,2.37,18.19,129.37,-294.61,12.18
132.4,2.36,17.62,129.37,-294.07,12.22
132.45,2.36,17.56,129.37,-293.68,12.24
132.5,2.35,17.44,129.59,-293.59,12.23
132.55,2.35,17.4,129.59,-294.07,12.21
132.6,2.34,16.77,129.37,-295.32,12.18
132.65,2.33,16.43,129.37,-297.44,12.14
132.7,2.32,16.24,129.37,-300.08,12.08
132.75,2.31,16.54,129.37,-302.81,12
132.8,2.3,17.36,129.59,-304.92,11.9
132.85,2.28,18.38,130.04,-305.85,11.77
132.9,2.27,19.55,130.26,-305.1,11.64
132.95,2.26,20.19,130.26,-302.74,11.52
133,2.26,21.15,130.7,-299.41,11.42
133.05,2.25,22.07,130.7,-296.32,11.34
133.1,2.25,23.24,130.7,-294.58,11.27
133.15,2.25,24.06,130.26,-294.65,11.21
133.2,2.26,24.46,130.92,-296.27,11.16
133.25,2.27,24.5,132.7,-298.73,11.13
133.3,2.29,24.59,134.92,-301.48,11.11
133.35,2.31,24.82,136.92,-303.94,11.12
133.4,2.32,25.08,140.91,-305.66,11.14
133.45,2.34,25.18,144.02,-306.14,11.14
133.5,2.36,25.65,145.8,-305.04,11.12
133.55,2.38,26.17,144.91,-302.61,11.06
133.6,2.39,25.76,142.91,-299.46,10.98
133.65,2.41,24.79,141.36,-296.56,10.89
133.7,2.42,23.71,139.8,-294.6,10.82
133.75,2.43,23.3,139.58,-294.07,10.81
133.8,2.44,23.4,137.36,-295.13,10.87
133.85,2.44,23.34,133.59,-297.63,10.99
133.9,2.44,23.35,131.37,-301.22,11.17
133.95,2.44,22.94,134.92,-305.32,11.35
134,2.45,22.06,138.03,-309.44,11.53
134.05,2.45,21,136.92,-313.01,11.67
134.1,2.44,20.21,132.92,-315.69,11.8
134.15,2.43,20.24,132.26,-317.29,11.91
134.2,2.43,20.49,132.7,-317.82,12
134.25,2.43,20.75,132.48,-317.31,12.05
134.3,2.42,20.65,131.81,-315.69,12.07
134.35,2.43,20.68,131.15,-313.01,12.04
134.4,2.42,20.67,130.7,-309.58,11.99
134.45,2.42,20.67,131.15,-306.02,11.94
134.5,2.42,20.27,131.59,-302.94,11.89
134.55,2.42,19.79,131.59,-300.47,11.83
134.6,2.42,20.01,131.15,-298.25,11.77
134.65,2.43,19.96,130.04,-296.01,11.72
134.7,2.43,19.59,129.37,-293.91,11.67
134.75,2.43,18.51,130.92,-292.62,11.64
134.8,2.42,18.02,134.48,-292.67,11.62
134.85,2.42,17.91,140.25,-294.32,11.64
134.9,2.41,17.99,142.47,-297.01,11.69
134.95,2.41,17.98,139.14,-299.91,11.74
135,2.41,17.99,131.59,-302.03,11.78
135.05,2.41,17.99,128.04,-303.09,11.78
135.1,2.42,18.6,127.15,-303.22,11.73
135.15,2.41,19.32,127.15,-303.14,11.63
135.2,2.41,19.98,126.93,-303.33,11.52
135.25,2.41,20.06,126.71,-304.1,11.41
135.3,2.42,20.01,126.48,-305.27,11.36
135.35,2.43,20.01,126.48,-306.45,11.4
135.4,2.45,20,126.48,-307.15,11.53
135.45,2.46,20,127.37,-307.08,11.65
135.5,2.46,20.2,128.93,-306.25,11.75
135.55,2.46,20.44,129.81,-305.02,11.81
135.6,2.46,20.93,128.93,-303.92,11.84
135.65,2.46,20.47,127.59,-303.34,11.85
135.7,2.46,19.48,126.71,-303.44,11.84
135.75,2.46,17.99,126.26,-303.97,11.83
135.8,2.46,17.09,126.04,-304.63,11.85
135.85,2.46,16.82,125.82,-305.15,11.87
135.9,2.45,16.78,125.82,-305.52,11.89
135.95,2.44,16.52,125.15,-305.92,11.91
136,2.44,15.86,124.04,-306.61,11.96
136.05,2.45,15.08,123.6,-307.85,12.03
136.1,2.46,14.19,124.04,-309.6,12.13
136.15,2.46,13.25,124.26,-311.58,12.26
136.2,2.46,12.29,124.26,-313.26,12.42
136.25,2.46,11.71,122.93,-314.31,12.6
136.3,2.46,12.2,120.71,-314.52,12.78
136.35,2.46,13.38,118.94,-313.86,12.94
136.4,2.47,14.92,118.27,-312.35,13.07
136.45,2.47,16.06,118.27,-310.05,13.13
136.5,2.47,17.2,118.27,-307.23,13.17
136.55,2.46,18.25,118.49,-304.2,13.13
136.6,2.46,19.29,119.16,-301.47,13.04
136.65,2.46,19.91,120.05,-299.59,12.84
136.7,2.45,20.84,120.27,-299.05,12.58
136.75,2.44,21.55,120.49,-299.96,12.21
136.8,2.44,22.48,120.71,-301.98,11.75
136.85,2.43,22.61,121.6,-304.46,11.28
136.9,2.43,22.62,122.49,-306.74,10.87
136.95,2.42,22.24,123.82,-308.45,10.6
137,2.43,21.97,124.49,-309.54,10.46
137.05,2.44,21.64,124.49,-310.08,10.43
137.1,2.44,21.12,124.26,-310.23,10.49
137.15,2.44,20.95,123.6,-310.07,10.59
137.2,2.44,20.62,123.38,-309.84,10.71
137.25,2.44,20.51,123.38,-309.84,10.86
137.3,2.44,19.83,123.82,-310.34,11.04
137.35,2.45,19.47,124.93,-311.34,11.21
137.4,2.46,19.06,127.37,-312.6,11.35
137.45,2.47,18.71,128.04,-313.88,11.47
137.5,2.47,17.75,127.59,-315.04,11.58
137.55,2.46,16.69,127.82,-316.14,11.66
137.6,2.46,15.69,127.37,-317.06,11.68
137.65,2.45,15.88,125.82,-317.53,11.67
137.7,2.45,16.31,123.82,-317.01,11.64
137.75,2.44,17.04,123.15,-315.18,11.59
137.8,2.44,17.07,123.6,-311.94,11.52
137.85,2.42,17.02,124.71,-307.46,11.47
137.9,2.41,17.02,125.6,-302.26,11.46
137.95,2.39,16.81,126.04,-297.33,11.53
138,2.39,17.17,126.93,-293.7,11.65
138.05,2.37,17.6,127.82,-292.24,11.82
138.1,2.36,18.55,129.15,-292.8,11.99
138.15,2.35,19.63,130.7,-294.81,12.16
138.2,2.36,20.84,132.26,-297.14,12.34
138.25,2.37,21.69,133.14,-299.29,12.56
138.3,2.38,21.91,133.81,-300.95,12.77
138.35,2.4,22.32,134.92,-302.11,12.93
138.4,2.41,22.85,136.47,-302.45,13.02
138.45,2.43,23.83,139.36,-301.64,13.06
138.5,2.44,25.14,140.03,-299.66,13.06
138.55,2.45,26.59,139.58,-296.96,13.02
138.6,2.46,27.35,138.69,-294.34,12.96
138.65,2.47,27.19,138.03,-292.54,12.89
138.7,2.47,26.51,137.81,-292.21,12.83
138.75,2.46,25.94,135.81,-293.53,12.77
138.8,2.46,25.49,134.25,-296.48,12.72
138.85,2.46,25.49,134.25,-300.37,12.69
138.9,2.46,25.6,133.81,-304.45,12.68
138.95,2.44,26.42,131.37,-307.97,12.66
139,2.43,26.6,128.26,-310.59,12.65
139.05,2.41,26.4,126.71,-312.15,12.63
139.1,2.4,25.4,126.26,-312.71,12.62
139.15,2.39,24.96,126.48,-312.43,12.58
139.2,2.38,25.07,126.48,-311.73,12.52
139.25,2.38,25.41,126.48,-311.08,12.43
139.3,2.36,25.7,126.26,-310.94,12.34
139.35,2.35,26.02,126.26,-311.32,12.23
139.4,2.34,25.94,126.48,-311.87,12.11
139.45,2.33,25.79,126.93,-311.93,11.99
139.5,2.33,24.95,126.93,-311.11,11.86
139.55,2.34,24.95,127.15,-309.5,11.75
139.6,2.36,24.98,126.93,-307.69,11.65
139.65,2.37,25.59,126.93,-306.39,11.55
139.7,2.38,25.31,127.59,-306.13,11.44
139.75,2.39,24.98,129.59,-307.09,11.34
139.8,2.4,24.46,134.7,-308.91,11.28
139.85,2.42,24.29,139.58,-310.96,11.24
139.9,2.44,23.35,144.91,-312.51,11.23
139.95,2.45,22.33,145.58,-313.15,11.24
140,2.45,21.54,141.8,-312.8,11.24
140.05,2.44,21.17,138.69,-311.69,11.22
140.1,2.43,20.94,138.25,-310.2,11.16
140.15,2.41,20.42,136.25,-308.81,11.12
140.2,2.4,19.87,132.03,-307.95,11.1
140.25,2.4,19.46,127.37,-307.8,11.12
140.3,2.41,19.07,126.48,-308.42,11.16
140.35,2.42,19.51,126.04,-309.63,11.21
140.4,2.42,19.71,125.82,-311.33,11.25
140.45,2.42,20.04,125.6,-313.19,11.26
140.5,2.42,20.35,125.37,-314.75,11.24
140.55,2.42,21.08,125.37,-315.32,11.19
140.6,2.42,21.69,125.37,-314.42,11.13
140.65,2.42,21.95,125.37,-312.04,11.07
140.7,2.42,21.53,125.37,-308.76,11.04
140.75,2.42,21.1,125.15,-305.43,11.05
140.8,2.42,20.53,125.15,-302.73,11.09
140.85,2.42,20.12,125.15,-300.98,11.13
140.9,2.41,19.13,125.15,-300.38,11.15
140.95,2.4,17.85,125.15,-301.06,11.15
141,2.4,16.6,125.6,-303.05,11.12
141.05,2.4,15.49,125.6,-306.05,11.1
141.1,2.4,14.22,124.93,-309.63,11.09
141.15,2.41,12.94,124.04,-313.23,11.11
141.2,2.42,12.23,122.71,-316.42,11.19
141.25,2.42,11.84,122.04,-318.83,11.31
141.3,2.43,11.61,122.04,-320.18,11.53
141.35,2.43,11.49,120.93,-320.17,11.82
141.4,2.43,11.62,119.38,-318.47,12.21
141.45,2.44,12.02,117.6,-315.08,12.71
141.5,2.44,12.33,117.6,-310.43,13.29
141.55,2.45,12.67,117.16,-305.44,13.84
141.6,2.46,12.6,116.27,-301.2,14.18
141.65,2.47,12.45,115.38,-298.56,14.25
141.7,2.48,12.21,114.5,-297.87,14.13
141.75,2.49,11.93,114.27,-298.69,13.96
141.8,2.5,11.63,114.5,-300.17,13.79
141.85,2.5,11.51,114.72,-301.51,13.68
141.9,2.51,11.63,114.72,-302.48,13.62
141.95,2.5,11.83,114.5,-303.33,13.63
142,2.5,11.49,114.5,-304.38,13.7
142.05,2.5,10.86,114.5,-305.77,13.83
142.1,2.5,10.27,114.72,-307.26,14
142.15,2.49,10.03,115.38,-308.47,14.2
142.2,2.49,10.06,115.61,-308.92,14.39
142.25,2.47,10.02,115.61,-308.36,14.51
142.3,2.46,10.02,115.61,-306.79,14.55
142.35,2.45,10.21,115.61,-304.74,14.55
142.4,2.44,10.24,115.61,-302.88,14.54
142.45,2.43,10.29,115.61,-301.72,14.53
142.5,2.43,10.11,115.61,-301.18,14.52
142.55,2.43,10.28,115.38,-300.88,14.53
142.6,2.43,10.48,115.16,-300.36,14.58
142.65,2.43,10.75,115.38,-299.29,14.62
142.7,2.43,10.45,115.38,-297.44,14.64
142.75,2.43,10.44,115.38,-294.73,14.62
142.8,2.44,10.18,115.61,-291.28,14.59
142.85,2.44,10.32,115.61,-287.66,14.56
142.9,2.45,9.9,115.61,-284.55,14.55
142.95,2.46,10.05,115.83,-282.76,14.54
143,2.47,9.79,115.83,-282.56,14.58
143.05,2.48,9.77,115.83,-283.82,14.63
143.1,2.48,9.51,115.83,-285.89,14.72
143.15,2.48,9.46,115.83,-288.16,14.81
143.2,2.48,9.39,115.61,-290.1,14.88
143.25,2.49,9.17,115.61,-291.35,14.95
143.3,2.49,8.71,115.61,-291.62,15.02
143.35,2.49,7.98,115.61,-290.87,15.13
143.4,2.49,7.14,115.61,-289.57,15.28
143.45,2.5,6.62,115.83,-288.44,15.52
143.5,2.5,5.75,116.05,-288.23,15.93
143.55,2.5,4.88,116.05,-289.09,16.6
143.6,2.5,3.93,116.05,-290.76,17.36
143.65,2.5,3.76,116.05,-292.46,18.07
143.7,2.5,3.94,115.83,-293.6,18.58
143.75,2.5,4.34,116.05,-293.83,19
143.8,2.49,4.86,116.94,-293.23,19.38
143.85,2.49,5.84,118.71,-292.04,19.79
143.9,2.49,7.14,119.82,-290.46,20.06
143.95,2.49,8.4,120.49,-288.59,19.98
144,2.49,9.11,120.71,-286.34,19.5
144.05,2.49,10.3,120.93,-283.72,18.73
144.1,2.49,11.48,120.49,-280.69,17.97
144.15,2.5,12.76,119.38,-277.73,17.34
144.2,2.5,12.65,117.6,-275.34,16.96
144.25,2.5,12.28,115.83,-274.22,16.77
144.3,2.51,11.79,115.38,-274.24,16.72
144.35,2.52,11.61,114.72,-274.97,16.74
144.4,2.52,10.88,114.27,-275.68,16.81
144.45,2.51,9.9,114.27,-276.11,16.9
144.5,2.51,9.16,114.72,-276.42,16.96
144.55,2.51,9.21,115.16,-277.15,16.88
144.6,2.51,9.47,114.94,-278.68,16.56
144.65,2.5,8.94,114.27,-281.04,16.1
144.7,2.5,8.48,113.61,-283.82,15.56
144.75,2.5,7.88,112.94,-286.69,15.04
144.8,2.5,8.07,112.28,-289.34,14.55
144.85,2.5,7.99,112.05,-291.65,14.13
144.9,2.49,8.21,111.83,-293.23,13.83
144.95,2.49,8.44,111.83,-293.91,13.63
145,2.48,8.93,112.94,-293.63,13.52
145.05,2.48,8.87,114.05,-292.72,13.46
145.1,2.49,8.76,114.94,-291.45,13.42
145.15,2.49,7.93,114.72,-290.15,13.38
145.2,2.48,7.54,114.27,-288.96,13.35
145.25,2.48,7.09,113.61,-288.08,13.37
145.3,2.48,7.13,113.61,-287.64,13.43
145.35,2.48,7.44,114.05,-287.76,13.52
145.4,2.48,7.51,114.27,-288.4,13.66
145.45,2.48,7.59,114.72,-289.36,13.87
145.5,2.48,7.22,115.38,-290.26,14.12
145.55,2.48,7.36,115.38,-290.81,14.34
145.6,2.47,7.52,115.61,-290.96,14.45
145.65,2.47,7.98,115.61,-291.06,14.45
145.7,2.47,8.7,115.16,-291.59,14.38
145.75,2.47,9.54,114.05,-292.83,14.31
145.8,2.46,10.25,113.61,-294.55,14.23
145.85,2.47,10.56,113.61,-296.19,14.16
145.9,2.47,10.56,113.61,-297.08,14.12
145.95,2.48,10.42,113.61,-296.79,14.11
146,2.49,10.2,113.39,-295.15,14.17
146.05,2.5,10.32,113.39,-292.52,14.25
146.1,2.52,10.5,113.16,-289.59,14.37
146.15,2.52,10.77,113.16,-287.24,14.55
146.2,2.52,11.05,113.39,-286.06,14.8
146.25,2.51,11.16,113.83,-286.11,15.1
146.3,2.51,11.24,114.72,-286.94,15.34
146.35,2.49,11.08,115.61,-287.86,15.47
146.4,2.48,11.07,116.72,-288.45,15.46
146.45,2.46,11.03,117.16,-288.74,15.38
146.5,2.45,11.02,117.16,-289.01,15.26
146.55,2.44,11.01,116.49,-289.52,15.1
146.6,2.44,10.81,115.61,-290.36,14.93
146.65,2.44,10.56,114.05,-291.38,14.77
146.7,2.43,9.87,113.16,-292.23,14.67
146.75,2.43,9.49,113.16,-292.49,14.62
146.8,2.43,9.27,112.94,-291.95,14.62
146.85,2.43,9.55,112.94,-290.92,14.66
146.9,2.43,9.57,112.94,-289.99,14.74
146.95,2.44,9.02,112.94,-289.88,14.84
147,2.45,8.32,112.72,-290.83,14.94
147.05,2.45,7.47,112.72,-292.49,15.01
147.1,2.45,7.36,112.72,-294.11,15.07
147.15,2.45,7.37,112.72,-295.06,15.07
147.2,2.44,7.74,112.72,-295.19,15.05
147.25,2.44,8.02,112.72,-294.67,14.98
147.3,2.45,7.95,112.5,-293.7,14.88
147.35,2.45,7.6,112.72,-292.26,14.78
147.4,2.46,6.91,112.72,-290.32,14.69
147.45,2.47,7.3,112.72,-288.15,14.61
147.5,2.47,8.44,112.72,-286.31,14.49
147.55,2.47,9.95,112.72,-285.32,14.33
147.6,2.47,11.48,112.72,-285.2,14.17
147.65,2.46,12.49,112.72,-285.65,14.04
147.7,2.46,13.79,112.72,-286.26,14
147.75,2.45,14.46,112.72,-286.97,14.02
147.8,2.45,15.05,112.72,-288.01,14.08
147.85,2.45,15.5,112.72,-289.55,14.17
147.9,2.44,15.91,112.72,-291.44,14.27
147.95,2.44,16.28,112.94,-293.17,14.43
148,2.44,15.44,112.94,-294.15,14.6
148.05,2.44,13.94,112.94,-293.84,14.75
148.1,2.43,12.28,112.94,-291.94,14.89
148.15,2.43,10.84,113.16,-288.54,15.01
148.2,2.43,9.82,113.16,-284.29,15.17
148.25,2.44,8.73,113.16,-280.31,15.37
148.3,2.45,8.11,113.16,-277.67,15.6
148.35,2.45,7.77,113.16,-276.82,15.85
148.4,2.45,7.18,112.94,-277.38,16.07
148.45,2.45,6.59,112.72,-278.48,16.35
148.5,2.45,6.15,112.5,-279.42,16.64
148.55,2.45,6.35,112.28,-280.09,16.86
148.6,2.45,6.9,112.5,-280.75,16.91
148.65,2.45,7.25,112.94,-281.76,16.7
148.7,2.46,7.63,112.94,-283.2,16.28
148.75,2.46,7.78,112.72,-285.07,15.73
148.8,2.46,7.88,112.72,-287.25,15.21
148.85,2.45,7.93,112.94,-289.58,14.83
148.9,2.45,7.96,113.39,-291.72,14.64
148.95,2.46,8.78,114.27,-293.25,14.56
149,2.46,9.75,114.94,-293.86,14.49
149.05,2.46,11.11,115.61,-293.51,14.35
149.1,2.46,12.17,115.38,-292.47,14.14
149.15,2.46,13.46,114.94,-291.18,13.94
149.2,2.45,14.53,114.05,-290.34,13.78
149.25,2.45,15.2,113.61,-290.5,13.67
149.3,2.45,15.54,113.16,-291.82,13.59
149.35,2.46,15.75,112.94,-293.78,13.5
149.4,2.48,15.86,112.28,-295.44,13.43
149.45,2.49,16.32,111.83,-295.76,13.38
149.5,2.49,16.84,110.72,-294.07,13.39
149.55,2.49,16.83,110.72,-290.52,13.45
149.6,2.48,15.93,111.61,-285.91,13.56
149.65,2.48,14.75,112.94,-281.56,13.7
149.7,2.48,13.54,112.94,-278.55,13.84
149.75,2.48,12.46,112.94,-277.5,13.98
149.8,2.49,11.6,112.94,-278.18,14.12
149.85,2.48,11.21,112.94,-279.91,14.27
149.9,2.47,11.16,112.94,-281.9,14.44
149.95,2.46,11.08,112.94,-283.74,14.61
150,2.46,11.05,112.94,-285.2,14.78
150.05,2.45,10.62,112.94,-286.29,14.95
150.1,2.45,9.93,112.94,-287.02,15.07
