ds,y
2007/3/1,11.8
2007/4/1,12.19
2007/5/1,12.4
2007/6/1,12.32
2007/7/1,12.34
2007/8/1,12.13
2007/9/1,11.7
2007/10/1,11.77
2007/11/1,12.09
2007/12/1,12.17
2008/1/1,11.85
2008/2/1,11.01
2008/3/1,10.37
2008/4/1,9.48
2008/5/1,8.97
2008/6/1,8.49
2008/7/1,8.29
2008/8/1,7.96
2008/9/1,7.65
2008/10/1,6.92
2008/11/1,6.31
2008/12/1,6.05
2009/1/1,6.27
2009/2/1,7.06
2009/3/1,7.27
2009/4/1,7.47
2009/5/1,7.15
2009/6/1,7.52
2009/7/1,7.93
2009/8/1,8.69
2009/9/1,9.13
2009/10/1,10.16
2009/11/1,10.86
2009/12/1,11.2
2010/1/1,10.81
2010/2/1,10.8
2010/3/1,11.32
2010/4/1,11.43
2010/5/1,11.15
2010/6/1,10.32
2010/7/1,9.69
2010/8/1,8.4
2010/9/1,7.22
2010/10/1,6.52
2010/11/1,6.75
2010/12/1,6.86
2011/1/1,6.72
2011/2/1,6.72
2011/3/1,7.49
2011/4/1,8.64
2011/5/1,9.63
2011/6/1,10.85
2011/7/1,11.9
2011/8/1,12.95
2011/9/1,13.17
2011/10/1,13.42
2011/11/1,13.92
2011/12/1,14.67
2012/1/1,15.32
2012/2/1,15.8
2012/3/1,15.82
2012/4/1,15.72
2012/5/1,15.31
2012/6/1,15.41
2012/7/1,15.14
2012/8/1,14.91
2012/9/1,14.01
2012/10/1,13.18
2012/11/1,12.24
2012/12/1,11.29
2013/1/1,9.91
2013/2/1,8.44
2013/3/1,7.47
2013/4/1,6.78
2013/5/1,6.05
2013/6/1,5.17
2013/7/1,5.04
2013/8/1,5.24
2013/9/1,5.66
2013/10/1,6.18
2013/11/1,6.77
2013/12/1,7.59
2014/1/1,8.07
2014/2/1,8.53
2014/3/1,8.92
2014/4/1,9.49
2014/5/1,10.08
2014/6/1,10.11
2014/7/1,10.24
2014/8/1,9.67
2014/9/1,9.38
2014/10/1,8.81
2014/11/1,9.04
2014/12/1,9.57
2015/1/1,10.12
2015/2/1,10.14
2015/3/1,10.05
2015/4/1,10.04
2015/5/1,10.42
2015/6/1,10.69
2015/7/1,11.02
2015/8/1,11.34
2015/9/1,11.67
2015/10/1,11.6
2015/11/1,11.26
2015/12/1,10.77
2016/1/1,10.81
2016/2/1,10.72
2016/3/1,10.7
2016/4/1,10.28
2016/5/1,9.8
2016/6/1,9.42
2016/7/1,8.64
2016/8/1,8.21
2016/9/1,7.37
2016/10/1,6.92
2016/11/1,6.66
2016/12/1,7.12
2017/1/1,7.76
2017/2/1,8.57
2017/3/1,9.07
2017/4/1,9.73
2017/5/1,10.16
2017/6/1,10.58
2017/7/1,10.75
2017/8/1,11.07
2017/9/1,11.36
2017/10/1,11.29
2017/11/1,10.73
2017/12/1,10
2018/1/1,9.35
2018/2/1,9.27
2018/3/1,8.92
2018/4/1,8.84
2018/5/1,8.55
2018/6/1,8.68
2018/7/1,8.45
2018/8/1,8.03
2018/9/1,7.29
2018/10/1,7.06
2018/11/1,6.87
2018/12/1,6.99
2019/1/1,6.57
2019/2/1,6.11
2019/3/1,5.94
2019/4/1,6.21
2019/5/1,6.63
2019/6/1,6.97
2019/7/1,7.32
2019/8/1,7.86
2019/9/1,8.04
2019/10/1,8.18
2019/11/1,8.04
2019/12/1,8.04
2020/1/1,7.82
2020/2/1,7.17
2020/3/1,6.4
2020/4/1,5.91
2020/5/1,5.66
2020/6/1,5.52
2020/7/1,5.04
2020/8/1,4.51
2020/9/1,4.11
2020/10/1,3.92
2020/11/1,4.01
2020/12/1,3.99
2021/1/1,3.8
2021/2/1,3.56
2021/3/1,3.27
2021/4/1,3.57
2021/5/1,4.57
2021/6/1,6.23
2021/7/1,7.76
2021/8/1,8.8
2021/9/1,9.51
2021/10/1,10.06
2021/11/1,10.72
2021/12/1,11.16
2022/1/1,11.37
2022/2/1,10.91
2022/3/1,10.26
2022/4/1,9.63
2022/5/1,9.18
2022/6/1,8.76
2022/7/1,8.39
2022/8/1,8.43
2022/9/1,8.56
2022/10/1,8.8
2022/11/1,8.87
2022/12/1,8.93
2023/1/1,9.16
2023/2/1,9.42
2023/3/1,9.12
2023/4/1,8.51
2023/5/1,7.53
2023/6/1,7.01
2023/7/1,6.31
2023/8/1,5.66
2023/9/1,5.19
2023/10/1,4.97
2023/11/1,5.23
2023/12/1,5.44
2024/1/1,5.74
2024/2/1,5.84
2024/3/1,6.11
2024/4/1,6.59
2024/5/1,7.14
2024/6/1,7.55
2024/7/1,7.74
2024/8/1,7.66
2024/9/1,7.48
2024/10/1,8.03
2024/11/1,9.1
2024/12/1,10.63
2025/1/1,11.55
2025/2/1,12.03
2025/3/1,11.92
2025/4/1,11.59
2025/5/1,11.3
2025/6/1,11.58
2025/7/1,11.98
2025/8/1,11.51
2025/9/1,10.5
2025/10/1,8.8
2025/11/1,8.06
2025/12/1,7.57
2026/1/1,7.73
2026/2/1,8.06
2026/3/1,8.36
2026/4/1,8.28
2026/5/1,7.93
2026/6/1,7.84
2026/7/1,8.15
2026/8/1,8.6
2026/9/1,8.75
2026/10/1,8.67
2026/11/1,8.48
2026/12/1,7.83
2027/1/1,7.06
2027/2/1,6.18
2027/3/1,6.05
2027/4/1,6.05
2027/5/1,6.42
2027/6/1,6.49
2027/7/1,7.18
2027/8/1,7.54
2027/9/1,8.14
2027/10/1,8.34
2027/11/1,8.9
2027/12/1,9.65
2028/1/1,10.51
2028/2/1,11.23
2028/3/1,11.75
2028/4/1,12.4
2028/5/1,13.03
2028/6/1,13.29
2028/7/1,13.46
2028/8/1,13.55
2028/9/1,13.2
2028/10/1,12.75
2028/11/1,11.99
2028/12/1,11.75
2029/1/1,11.75
2029/2/1,11.9
2029/3/1,12.33
2029/4/1,12.45
2029/5/1,12.96
2029/6/1,13.68
2029/7/1,14.73
2029/8/1,15.68
2029/9/1,15.88
2029/10/1,15.91
2029/11/1,15.36
2029/12/1,15.05
2030/1/1,14.48
2030/2/1,14.11
2030/3/1,13.52
2030/4/1,12.93
2030/5/1,12.09
2030/6/1,11.2
2030/7/1,10.86
2030/8/1,11.01
2030/9/1,11.77
2030/10/1,12.16
2030/11/1,12.39
2030/12/1,12.31
2031/1/1,11.74
2031/2/1,11.41
2031/3/1,11.03
2031/4/1,10.89
2031/5/1,10.78
2031/6/1,10.93
2031/7/1,11.34
2031/8/1,11.06
2031/9/1,10.28
2031/10/1,9.67
2031/11/1,9.59
2031/12/1,10.05
2032/1/1,9.93
2032/2/1,10.2
2032/3/1,10.23
2032/4/1,10.48
2032/5/1,9.54
2032/6/1,8.61
2032/7/1,7.83
2032/8/1,7.89
2032/9/1,7.54
2032/10/1,6.89
2032/11/1,6.29
2032/12/1,6.03
2033/1/1,6.06
2033/2/1,6.22
2033/3/1,6.66
2033/4/1,7.18
2033/5/1,7.37
2033/6/1,7.11
2033/7/1,6.7
2033/8/1,6.36
2033/9/1,6.61
2033/10/1,6.99
2033/11/1,7.52
2033/12/1,7.7
2034/1/1,7.85
2034/2/1,8.11
2034/3/1,8.39
2034/4/1,8.9
2034/5/1,9.26
2034/6/1,9.83
2034/7/1,10.22
2034/8/1,10.61
2034/9/1,11.17
2034/10/1,11.36
2034/11/1,11.5
2034/12/1,11.37
2035/1/1,11.38
2035/2/1,11.35
2035/3/1,10.95
2035/4/1,10.46
2035/5/1,9.88
2035/6/1,9.47
2035/7/1,9.27
2035/8/1,8.75
2035/9/1,8.4
2035/10/1,8.03
2035/11/1,7.89
2035/12/1,7.98
2036/1/1,8.57
2036/2/1,9.51
2036/3/1,10.22
2036/4/1,10.55
2036/5/1,10.75
2036/6/1,10.86
2036/7/1,11.12
2036/8/1,11.6
2036/9/1,12.34
2036/10/1,12.99
2036/11/1,12.87
2036/12/1,12.37
2037/1/1,12.05
2037/2/1,12.28
2037/3/1,12.87
2037/4/1,12.83
2037/5/1,12.94
2037/6/1,12.75
2037/7/1,12.74
2037/8/1,12.1
2037/9/1,11.57
2037/10/1,11.13
2037/11/1,10.74
2037/12/1,9.98
2038/1/1,8.74
2038/2/1,7.74
2038/3/1,7.1
2038/4/1,6.37
2038/5/1,5.69
2038/6/1,5.01
2038/7/1,4.94
2038/8/1,5.39
2038/9/1,5.87
2038/10/1,6.85
2038/11/1,7.74
2038/12/1,9.12
2039/1/1,10.17
2039/2/1,11.46
2039/3/1,12.73
2039/4/1,14.04
2039/5/1,14.95
2039/6/1,15.6
2039/7/1,15.71
2039/8/1,15.66
2039/9/1,15.27
2039/10/1,15.59
2039/11/1,15.77
2039/12/1,15.87
2040/1/1,15.53
2040/2/1,15.08
2040/3/1,14.52
2040/4/1,14.52
2040/5/1,14.81
2040/6/1,15.67
2040/7/1,16.3
2040/8/1,16.59
2040/9/1,16.58
2040/10/1,16.43
2040/11/1,16.6
2040/12/1,16.81
2041/1/1,16.88
2041/2/1,16.94
2041/3/1,16.16
2041/4/1,15.02
2041/5/1,13.64
2041/6/1,12.73
2041/7/1,12.07
2041/8/1,11.56
2041/9/1,11.53
2041/10/1,11.42
2041/11/1,11.39
2041/12/1,11.16
2042/1/1,11.31
2042/2/1,12.09
2042/3/1,12.88
2042/4/1,13.6
2042/5/1,13.7
2042/6/1,14.06
2042/7/1,14.15
2042/8/1,14.24
2042/9/1,14.08
2042/10/1,14.06
2042/11/1,13.83
2042/12/1,13.58
2043/1/1,12.68
2043/2/1,11.85
2043/3/1,10.91
2043/4/1,10.55
2043/5/1,9.69
2043/6/1,9.05
2043/7/1,8.35
2043/8/1,8.68
2043/9/1,9.21
2043/10/1,9.78
2043/11/1,10
2043/12/1,10.76
2044/1/1,11.95
2044/2/1,13.14
2044/3/1,13.82
2044/4/1,14.19
2044/5/1,14.2
2044/6/1,13.48
2044/7/1,12.14
2044/8/1,10.92
2044/9/1,10.01
2044/10/1,8.99
2044/11/1,8.4
2044/12/1,7.88
2045/1/1,8.06
2045/2/1,8.59
2045/3/1,9.53
2045/4/1,10.62
2045/5/1,11.23
2045/6/1,11.77
2045/7/1,12.2
2045/8/1,12.99
2045/9/1,13.64
2045/10/1,14.53
2045/11/1,15.03
2045/12/1,15.51
2046/1/1,15.11
2046/2/1,14.52
2046/3/1,13.73
2046/4/1,14.05
2046/5/1,14.56
2046/6/1,15.52
2046/7/1,15.62
2046/8/1,15.63
2046/9/1,14.65
2046/10/1,14.06
2046/11/1,13.74
2046/12/1,13.96
2047/1/1,14.14
2047/2/1,14.22
2047/3/1,14.27
2047/4/1,14.3
2047/5/1,14.11
2047/6/1,14.28
2047/7/1,14.48
2047/8/1,14.35
2047/9/1,13.97
2047/10/1,13.06
2047/11/1,12.41
2047/12/1,11.69
2048/1/1,11.42
2048/2/1,11.02
2048/3/1,10.49
2048/4/1,9.9
2048/5/1,9.68
2048/6/1,9.92
2048/7/1,10.52
2048/8/1,11.09
2048/9/1,11.52
2048/10/1,12.12
2048/11/1,12.73
2048/12/1,13.37
2049/1/1,14.02
2049/2/1,14.88
2049/3/1,15.98
2049/4/1,16.57
2049/5/1,16.91
2049/6/1,16.9
2049/7/1,16.96
2049/8/1,16.37
2049/9/1,15.67
2049/10/1,14.61
2049/11/1,13.26
2049/12/1,11.77
2050/1/1,9.61
2050/2/1,8.08
2050/3/1,6.54
2050/4/1,6.12
2050/5/1,5.73
2050/6/1,5.57
2050/7/1,5.26
2050/8/1,5.37
2050/9/1,6.13
2050/10/1,7.7
2050/11/1,9.37
2050/12/1,10.81
2051/1/1,11.44
2051/2/1,11.85
2051/3/1,12.26
2051/4/1,13.22
2051/5/1,14.7
2051/6/1,15.98
2051/7/1,16.54
2051/8/1,16.3
2051/9/1,14.97
2051/10/1,13.85
2051/11/1,12.76
2051/12/1,13.12
2052/1/1,13.18
2052/2/1,13.26
2052/3/1,12.69
2052/4/1,12.39
2052/5/1,12.62
2052/6/1,13
2052/7/1,13.52
2052/8/1,13.71
2052/9/1,13.85
2052/10/1,13.71
2052/11/1,13.51
2052/12/1,13.44
2053/1/1,13.99
2053/2/1,14.49
2053/3/1,14.7
2053/4/1,14.44
2053/5/1,14.03
2053/6/1,14.09
2053/7/1,14.02
2053/8/1,14.22
2053/9/1,13.85
2053/10/1,13.22
2053/11/1,12.21
2053/12/1,11.29
2054/1/1,11.1
2054/2/1,11.48
2054/3/1,12.32
2054/4/1,13.16
2054/5/1,13.9
2054/6/1,14.41
2054/7/1,14.46
2054/8/1,14.57
2054/9/1,14.41
2054/10/1,14.4
2054/11/1,13.96
2054/12/1,13.67
2055/1/1,13.13
2055/2/1,12.76
2055/3/1,11.98
2055/4/1,11.35
2055/5/1,11.07
2055/6/1,11.28
2055/7/1,11.67
2055/8/1,11.99
2055/9/1,12.33
2055/10/1,13.06
2055/11/1,13.68
2055/12/1,14.55
2056/1/1,15.45
2056/2/1,16.4
2056/3/1,17.17
2056/4/1,17.31
2056/5/1,17.5
2056/6/1,17.36
2056/7/1,17.57
2056/8/1,17.59
2056/9/1,17.83
2056/10/1,17.68
2056/11/1,17.1
2056/12/1,16.36
2057/1/1,15.49
2057/2/1,15.17
2057/3/1,14.73
2057/4/1,14.58
2057/5/1,14.46
2057/6/1,14.61
2057/7/1,14.41
2057/8/1,14.01
2057/9/1,13.48
2057/10/1,13.3
2057/11/1,13.36
2057/12/1,13.73
2058/1/1,14.22
2058/2/1,14.39
2058/3/1,14.32
2058/4/1,13.94
2058/5/1,13.65
2058/6/1,13.12
2058/7/1,12.75
2058/8/1,12.18
2058/9/1,11.79
2058/10/1,11.79
2058/11/1,12.12
2058/12/1,12.58
2059/1/1,12.34
2059/2/1,11.98
2059/3/1,11.67
2059/4/1,11.93
2059/5/1,12.32
2059/6/1,12.65
2059/7/1,13.39
2059/8/1,14.01
2059/9/1,14.08
2059/10/1,13.42
2059/11/1,12.7
2059/12/1,12.62
2060/1/1,12.07
2060/2/1,11.54
2060/3/1,10.52
2060/4/1,10.21
2060/5/1,10.15
2060/6/1,10.07
2060/7/1,10.24
2060/8/1,10.26
2060/9/1,10.9
2060/10/1,11.63
2060/11/1,13.11
2060/12/1,14.55
2061/1/1,15.93
2061/2/1,16.7
2061/3/1,16.73
2061/4/1,16.28
2061/5/1,15.8
2061/6/1,15.82
2061/7/1,15.52
2061/8/1,14.67
2061/9/1,13.64
2061/10/1,12.66
2061/11/1,11.86
2061/12/1,11.1
2062/1/1,10.59
2062/2/1,10.54
2062/3/1,10.83
2062/4/1,11.07
2062/5/1,11.18
2062/6/1,11.05
2062/7/1,11.45
2062/8/1,11.7
2062/9/1,12.63
2062/10/1,13.27
2062/11/1,14.38
2062/12/1,14.93
2063/1/1,15.26
2063/2/1,15.24
2063/3/1,15.3
2063/4/1,15.91
2063/5/1,16.64
2063/6/1,17.31
2063/7/1,17.59
2063/8/1,17.58
2063/9/1,17.03
2063/10/1,16.12
2063/11/1,15.43
2063/12/1,15.11
2064/1/1,15.51
2064/2/1,16.12
2064/3/1,17.13
2064/4/1,17.85
2064/5/1,18.6
2064/6/1,18.89
2064/7/1,18.9
2064/8/1,18.56
2064/9/1,18.29
2064/10/1,18.17
2064/11/1,17.89
2064/12/1,17.41
2065/1/1,16.86
2065/2/1,15.66
2065/3/1,14.5
2065/4/1,12.83
2065/5/1,11.87
2065/6/1,11.34
2065/7/1,11.64
2065/8/1,12.2
2065/9/1,12.37
2065/10/1,12.31
2065/11/1,11.94
2065/12/1,11.85
2066/1/1,11.76
2066/2/1,12.12
2066/3/1,12.38
2066/4/1,12.7
2066/5/1,12.62
2066/6/1,12.46
2066/7/1,12.22
2066/8/1,12.34
2066/9/1,12.51
2066/10/1,12.77
2066/11/1,13.06
2066/12/1,12.77
2067/1/1,12.36
2067/2/1,11.63
2067/3/1,11.4
2067/4/1,11.61
2067/5/1,11.8
2067/6/1,12.08
2067/7/1,11.78
2067/8/1,11.77
2067/9/1,11.51
2067/10/1,11.46
2067/11/1,11.19
2067/12/1,11.93
2068/1/1,13.23
2068/2/1,14.83
2068/3/1,15.41
2068/4/1,15.65
2068/5/1,15.41
2068/6/1,15.41
2068/7/1,15.17
2068/8/1,15.12
2068/9/1,15.46
2068/10/1,15.11
2068/11/1,14.71
2068/12/1,13.57
2069/1/1,13.26
2069/2/1,13.36
2069/3/1,13.92
2069/4/1,14.66
2069/5/1,15.32
2069/6/1,16.2
2069/7/1,16.7
2069/8/1,16.98
2069/9/1,17.54
2069/10/1,18.1
2069/11/1,18.73
2069/12/1,18.77
2070/1/1,18.5
2070/2/1,17.85
2070/3/1,16.87
2070/4/1,15.75
2070/5/1,14.72
2070/6/1,13.89
2070/7/1,13.12
2070/8/1,12.4
2070/9/1,11.71
2070/10/1,11.62
2070/11/1,11.47
2070/12/1,11.42
2071/1/1,11.18
2071/2/1,11.12
2071/3/1,11.26
2071/4/1,11.68
2071/5/1,12.19
2071/6/1,12.77
2071/7/1,12.99
2071/8/1,13.35
2071/9/1,13.47
2071/10/1,13.76
2071/11/1,13.85
2071/12/1,14.32
2072/1/1,14.83
2072/2/1,15.43
2072/3/1,15.65
2072/4/1,15.62
2072/5/1,15.05
2072/6/1,14.33
2072/7/1,14.08
2072/8/1,14.48
2072/9/1,15.51
2072/10/1,16.4
2072/11/1,17.18
2072/12/1,18.32
2073/1/1,19.7
2073/2/1,21.2
2073/3/1,21.98
2073/4/1,23.04
2073/5/1,23.8
2073/6/1,24.57
2073/7/1,24.27
2073/8/1,23.97
2073/9/1,23.05
2073/10/1,21.8
2073/11/1,20.37
2073/12/1,18.84
2074/1/1,18.24
2074/2/1,17.82
2074/3/1,18.01
2074/4/1,17.97
2074/5/1,18
2074/6/1,17.99
2074/7/1,18
2074/8/1,18.2
2074/9/1,18.44
2074/10/1,18.53
2074/11/1,17.99
2074/12/1,17.3
2075/1/1,16.46
2075/2/1,15.55
2075/3/1,14.4
2075/4/1,13.39
2075/5/1,12.76
2075/6/1,12.43
2075/7/1,11.84
2075/8/1,11.85
2075/9/1,11.94
2075/10/1,12.56
2075/11/1,12.7
2075/12/1,12.85
2076/1/1,12.91
2076/2/1,12.75
2076/3/1,12.53
2076/4/1,12.26
2076/5/1,11.76
2076/6/1,11.4
2076/7/1,10.63
2076/8/1,10.01
2076/9/1,9.13
2076/10/1,8.43
2076/11/1,8.11
2076/12/1,8.11
2077/1/1,8.44
2077/2/1,8.71
2077/3/1,9.03
2077/4/1,9.15
2077/5/1,9.04
2077/6/1,8.64
2077/7/1,8.33
2077/8/1,8.39
2077/9/1,8.15
2077/10/1,7.91
2077/11/1,7.21
2077/12/1,6.62
2078/1/1,6.37
2078/2/1,6.4
2078/3/1,6.75
2078/4/1,7.03
2078/5/1,7.16
2078/6/1,7.24
2078/7/1,7.08
2078/8/1,7.26
2078/9/1,7.87
2078/10/1,8.63
2078/11/1,8.9
2078/12/1,8.71
2079/1/1,8.72
2079/2/1,9.29
2079/3/1,10
2079/4/1,10.46
2079/5/1,10.49
2079/6/1,10.39
2079/7/1,10.38
2079/8/1,10.55
2079/9/1,10.99
2079/10/1,11.31
2079/11/1,11.66
2079/12/1,11.79
2080/1/1,11.89
2080/2/1,11.94
2080/3/1,11.97
2080/4/1,11.98
2080/5/1,11.59
2080/6/1,11.11
2080/7/1,10.54
2080/8/1,10.33
2080/9/1,9.97
2080/10/1,9.66
2080/11/1,8.93
2080/12/1,8.72
2081/1/1,8.73
2081/2/1,9.09
2081/3/1,9.16
2081/4/1,9.25
2081/5/1,9.28
2081/6/1,9.51
2081/7/1,9.76
2081/8/1,10.25
2081/9/1,10.8
2081/10/1,11.01
2081/11/1,11.16
2081/12/1,11.24
2082/1/1,11.88
2082/2/1,12.42
2082/3/1,12.86
2082/4/1,12.86
2082/5/1,12.94
2082/6/1,12.76
2082/7/1,12.74
2082/8/1,12.7
2082/9/1,12.89
2082/10/1,12.52
2082/11/1,11.68
2082/12/1,10.64
2083/1/1,9.66
2083/2/1,9.06
2083/3/1,8.75
2083/4/1,8.96
2083/5/1,9.34
2083/6/1,9.66
2083/7/1,9.8
2083/8/1,10.09
2083/9/1,10.38
2083/10/1,10.89
2083/11/1,11.85
2083/12/1,12.75
2084/1/1,13.32
2084/2/1,13.21
2084/3/1,13.11
2084/4/1,12.86
2084/5/1,12.79
2084/6/1,12.73
2084/7/1,12.91
2084/8/1,13.13
2084/9/1,13.01
2084/10/1,12.83
2084/11/1,12.77
2084/12/1,12.92
2085/1/1,13.14
2085/2/1,12.81
2085/3/1,12.59
2085/4/1,12.28
2085/5/1,12.37
2085/6/1,12.33
2085/7/1,12.34
2085/8/1,12.13
2085/9/1,11.9
2085/10/1,11.61
2085/11/1,11.1
2085/12/1,10.74
2086/1/1,10.57
2086/2/1,10.66
2086/3/1,10.65
2086/4/1,10.26
2086/5/1,9.78
2086/6/1,9.61
2086/7/1,9.48
2086/8/1,9.62
2086/9/1,9.62
2086/10/1,10.05
2086/11/1,10.53
2086/12/1,11.52
2087/1/1,12.41
2087/2/1,13.19
2087/3/1,14.12
2087/4/1,14.66
2087/5/1,15.16
2087/6/1,15.36
2087/7/1,15.5
2087/8/1,15.97
2087/9/1,15.7
2087/10/1,15.73
2087/11/1,15.09
2087/12/1,14.76
2088/1/1,13.97
2088/2/1,13.75
2088/3/1,13.54
2088/4/1,13.86
2088/5/1,14.08
2088/6/1,14.39
2088/7/1,14.49
2088/8/1,14.78
2088/9/1,14.45
2088/10/1,14.25
2088/11/1,13.54
2088/12/1,13.56
2089/1/1,13.62
2089/2/1,13.64
2089/3/1,13.45
2089/4/1,13.02
2089/5/1,12.69
2089/6/1,11.94
2089/7/1,11.73
2089/8/1,11.53
2089/9/1,11.65
2089/10/1,11.44
2089/11/1,11.22
2089/12/1,11.13
2090/1/1,11.07
2090/2/1,11.64
2090/3/1,11.74
2090/4/1,11.88
2090/5/1,11.52
2090/6/1,11.68
2090/7/1,11.64
2090/8/1,11.26
2090/9/1,10.78
2090/10/1,10.41
2090/11/1,10.24
2090/12/1,9.73
2091/1/1,9.59
2091/2/1,9.47
2091/3/1,9.81
2091/4/1,9.46
2091/5/1,9.45
2091/6/1,9.58
2091/7/1,10.21
2091/8/1,10.16
2091/9/1,9.87
2091/10/1,9.61
2091/11/1,9.5
2091/12/1,9.42
2092/1/1,9.38
2092/2/1,10.16
2092/3/1,10.91
2092/4/1,11.61
2092/5/1,11.51
2092/6/1,11.82
2092/7/1,12.07
2092/8/1,12.78
2092/9/1,12.97
2092/10/1,12.95
2092/11/1,12.58
2092/12/1,12.31
2093/1/1,11.78
2093/2/1,11.02
2093/3/1,10.16
2093/4/1,9.64
2093/5/1,9.36
2093/6/1,8.8
2093/7/1,8.23
2093/8/1,7.81
2093/9/1,7.41
2093/10/1,7.04
2093/11/1,6.29
2093/12/1,6.27
2094/1/1,6.31
2094/2/1,6.52
2094/3/1,6.37
2094/4/1,6.58
2094/5/1,6.99
2094/6/1,7.71
2094/7/1,8.34
2094/8/1,9.01
2094/9/1,9.87
2094/10/1,10.18
2094/11/1,10.81
2094/12/1,11.2
2095/1/1,12
2095/2/1,12.44
2095/3/1,13.09
2095/4/1,13.51
2095/5/1,14.12
2095/6/1,14.33
2095/7/1,14.49
2095/8/1,14.56
2095/9/1,14.21
2095/10/1,13.96
2095/11/1,13.43
2095/12/1,13.08
2096/1/1,12.3
2096/2/1,11.68
2096/3/1,11.2
2096/4/1,11.17
2096/5/1,11.07
2096/6/1,11.05
2096/7/1,11.03
2096/8/1,11.02
2096/9/1,10.81
2096/10/1,10.57
2096/11/1,10.68
2096/12/1,11.05
2097/1/1,11.35
2097/2/1,11.28
2097/3/1,11.13
2097/4/1,11.08
2097/5/1,11.04
2097/6/1,11.42
2097/7/1,11.69
2097/8/1,12.02
2097/9/1,11.74
2097/10/1,11.55
2097/11/1,11.26
2097/12/1,11.16
2098/1/1,11.08
2098/2/1,11.05
2098/3/1,11.23
2098/4/1,11.46
2098/5/1,11.94
2098/6/1,12.28
2098/7/1,13.04
2098/8/1,13.26
2098/9/1,13.46
2098/10/1,13.75
2098/11/1,14.44
2098/12/1,15.24
2099/1/1,16.14
2099/2/1,17.08
2099/3/1,17.44
2099/4/1,17.5
2099/5/1,17.19
2099/6/1,17.34
2099/7/1,17.11
2099/8/1,16.69
2099/9/1,15.96
2099/10/1,15.13
2099/11/1,13.82
2099/12/1,12.59
2100/1/1,11.28
2100/2/1,10.37
2100/3/1,9.53
2100/4/1,8.98
2100/5/1,8.9
2100/6/1,9.18
2100/7/1,10.02
2100/8/1,11.24
2100/9/1,12.45
2100/10/1,13.34
2100/11/1,13.96
2100/12/1,14.46
2101/1/1,14.88
2101/2/1,15.27
2101/3/1,15.43
2101/4/1,14.94
2101/5/1,13.87
2101/6/1,12.56
2101/7/1,11.49
2101/8/1,10.81
2101/9/1,10.46
2101/10/1,10.05
2101/11/1,9.5
2101/12/1,8.91
2102/1/1,8.48
2102/2/1,8.48
2102/3/1,8.39
2102/4/1,8.37
2102/5/1,8.15
2102/6/1,7.91
2102/7/1,7.81
2102/8/1,7.94
2102/9/1,8.35
2102/10/1,8.66
2102/11/1,8.8
2102/12/1,8.89
2103/1/1,8.94
2103/2/1,9.17
2103/3/1,9.62
2103/4/1,10.56
2103/5/1,11.44
2103/6/1,12.2
2103/7/1,12.53
2103/8/1,13.15
2103/9/1,13.93
2103/10/1,14.82
2103/11/1,15.75
2103/12/1,16.51
2104/1/1,17.65
2104/2/1,18.43
2104/3/1,19.02
2104/4/1,19.29
2104/5/1,19.46
2104/6/1,19.35
2104/7/1,18.96
2104/8/1,18.66
2104/9/1,18.33
2104/10/1,17.8
2104/11/1,16.62
2104/12/1,15.68
2105/1/1,14.66
2105/2/1,13.87
2105/3/1,13.11
2105/4/1,13
2105/5/1,13.42
2105/6/1,13.88
2105/7/1,14.06
2105/8/1,13.99
2105/9/1,14.21
2105/10/1,14.64
2105/11/1,15.97
2105/12/1,17.32
2106/1/1,18.66
2106/2/1,19
2106/3/1,19.33
2106/4/1,19.67
2106/5/1,20.2
2106/6/1,20.57
2106/7/1,20.75
2106/8/1,20.67
2106/9/1,20.48
2106/10/1,19.63
2106/11/1,18.82
2106/12/1,18.09
2107/1/1,17.98
2107/2/1,17.82
2107/3/1,17.56
2107/4/1,17.68
2107/5/1,17.85
2107/6/1,18.1
2107/7/1,17.99
2107/8/1,17.82
2107/9/1,17.76
2107/10/1,17.32
2107/11/1,17.02
2107/12/1,16.47
2108/1/1,15.9
2108/2/1,14.67
2108/3/1,13.31
2108/4/1,12.2
2108/5/1,11.7
2108/6/1,11.58
2108/7/1,11.66
2108/8/1,11.65
2108/9/1,11.26
2108/10/1,10.58
2108/11/1,9.77
2108/12/1,9.07
2109/1/1,8.77
2109/2/1,8.97
2109/3/1,9.35
2109/4/1,9.86
2109/5/1,10.04
2109/6/1,10.18
2109/7/1,10.05
2109/8/1,10.25
2109/9/1,10.86
2109/10/1,12.02
2109/11/1,12.98
2109/12/1,13.6
2110/1/1,13.52
2110/2/1,13.22
2110/3/1,12.95
2110/4/1,13.23
2110/5/1,13.84
2110/6/1,14.81
2110/7/1,15.33
2110/8/1,15.83
2110/9/1,15.83
2110/10/1,16.13
2110/11/1,16.39
2110/12/1,16.71
2111/1/1,16.62
2111/2/1,16.47
2111/3/1,15.82
2111/4/1,14.86
2111/5/1,13.34
2111/6/1,12.04
2111/7/1,11.08
2111/8/1,10.42
2111/9/1,9.9
2111/10/1,9.26
2111/11/1,8.83
2111/12/1,8.22
2112/1/1,7.81
2112/2/1,7.41
2112/3/1,7.44
2112/4/1,7.57
2112/5/1,7.4
2112/6/1,6.79
2112/7/1,6.04
2112/8/1,5.57
2112/9/1,5.32
2112/10/1,5.58
2112/11/1,5.78
2112/12/1,6.27
2113/1/1,6.61
2113/2/1,7.18
2113/3/1,7.56
